,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx
0,0.1405785083770752,0,1e-05,20,0.1,17,True,-0.26853392,0
1,72.19525861740112,50000,1e-05,20,0.1,17,True,-37.977676,1
2,142.88710355758667,100000,1e-05,20,0.1,17,True,-36.97871,2
3,213.5496208667755,150000,1e-05,20,0.1,17,True,-41.131706,3
4,284.79344749450684,200000,1e-05,20,0.1,17,True,-40.224934,4
5,357.5421254634857,250000,1e-05,20,0.1,17,True,-38.96858,5
6,431.1823561191559,300000,1e-05,20,0.1,17,True,-38.751354,6
7,506.4213674068451,350000,1e-05,20,0.1,17,True,-35.172054,7
8,579.5656523704529,400000,1e-05,20,0.1,17,True,-35.73635,8
9,654.2968816757202,450000,1e-05,20,0.1,17,True,-36.290623,9
10,726.6836955547333,500000,1e-05,20,0.1,17,True,-35.41036,10
11,799.957718372345,550000,1e-05,20,0.1,17,True,-35.383003,11
12,872.312087059021,600000,1e-05,20,0.1,17,True,-34.366554,12
13,944.4185132980347,650000,1e-05,20,0.1,17,True,-34.062626,13
14,1015.2802629470825,700000,1e-05,20,0.1,17,True,-34.917366,14
15,1086.5090589523315,750000,1e-05,20,0.1,17,True,-33.981335,15
16,1157.9075322151184,800000,1e-05,20,0.1,17,True,-32.690586,16
17,1229.841154575348,850000,1e-05,20,0.1,17,True,-33.343586,17
18,1302.484857082367,900000,1e-05,20,0.1,17,True,-32.326008,18
19,1376.4269344806671,950000,1e-05,20,0.1,17,True,-31.44475,19
20,1451.396388053894,1000000,1e-05,20,0.1,17,True,-33.408623,20
21,1529.7564780712128,1050000,1e-05,20,0.1,17,True,-32.64082,21
22,1612.6785917282104,1100000,1e-05,20,0.1,17,True,-32.10692,22
23,1702.7158014774323,1150000,1e-05,20,0.1,17,True,-30.49225,23
24,1781.0241494178772,1200000,1e-05,20,0.1,17,True,-34.76583,24
25,1859.9830284118652,1250000,1e-05,20,0.1,17,True,-31.834568,25
26,1944.9977488517761,1300000,1e-05,20,0.1,17,True,-33.09162,26
