,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,5.0,5.0,6.0,6.0,168.0,2.0,0.0,1.0,0.0,11.95,10.0,True,new,experiments/results/BW_2_2/focused_6/0.onnx,BW,1,1,0
1,5.0,5.0,6.0,6.0,171.0,2.0,0.0,1.0,0.0,12.03,11.0,True,new,experiments/results/BW_2_2/focused_6/0.onnx,BW,1,2,0
2,5.0,5.0,6.0,6.0,168.0,2.0,0.0,1.0,0.0,12.03,10.0,True,new,experiments/results/BW_2_2/focused_6/0.onnx,BW,1,3,0
3,5.0,5.0,6.0,6.0,182.0,2.0,0.0,1.0,0.0,12.03,10.0,True,new,experiments/results/BW_2_2/focused_6/0.onnx,BW,1,4,0
4,5.0,5.0,6.0,6.0,157.0,2.0,0.0,1.0,0.0,12.03,11.0,True,new,experiments/results/BW_2_2/focused_6/0.onnx,BW,1,5,0
5,5.0,5.0,6.0,6.0,150.0,2.0,0.0,1.0,0.0,12.03,9.0,True,new,experiments/results/BW_2_2/focused_6/0.onnx,BW,1,6,0
6,5.0,5.0,6.0,6.0,189.0,2.0,0.0,1.0,0.0,12.03,10.0,True,new,experiments/results/BW_2_2/focused_6/0.onnx,BW,1,7,0
7,5.0,5.0,6.0,6.0,189.0,2.0,0.0,1.0,0.0,12.03,11.0,True,new,experiments/results/BW_2_2/focused_6/0.onnx,BW,1,8,0
8,5.0,5.0,6.0,6.0,172.0,2.0,0.0,1.0,0.0,12.03,11.0,True,new,experiments/results/BW_2_2/focused_6/0.onnx,BW,1,9,0
9,5.0,5.0,6.0,6.0,173.0,2.0,0.0,1.0,0.0,12.03,10.0,True,new,experiments/results/BW_2_2/focused_6/0.onnx,BW,1,10,0
10,5.0,5.0,6.0,6.0,153.0,2.0,0.0,1.0,0.0,12.03,10.0,True,new,experiments/results/BW_2_2/focused_6/0.onnx,BW,1,11,0
11,5.0,5.0,6.0,6.0,168.0,2.0,0.0,1.0,0.0,12.03,10.0,True,new,experiments/results/BW_2_2/focused_6/0.onnx,BW,1,12,0
12,5.0,5.0,6.0,6.0,171.0,2.0,0.0,1.0,0.0,12.03,10.0,True,new,experiments/results/BW_2_2/focused_6/0.onnx,BW,1,13,0
13,5.0,5.0,6.0,6.0,151.0,2.0,0.0,1.0,0.0,12.03,11.0,True,new,experiments/results/BW_2_2/focused_6/0.onnx,BW,1,14,0
14,5.0,5.0,6.0,6.0,170.0,2.0,0.0,1.0,0.0,12.03,12.0,True,new,experiments/results/BW_2_2/focused_6/0.onnx,BW,1,15,0
