,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,idx
0,17.0,15.0,20.0,18.0,206.0,4.0,0.0,1.0,2.0,18.21,29.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,1,1,0
1,19.0,17.0,23.0,21.0,207.0,5.0,0.0,1.0,2.0,20.21,35.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,1,2,0
2,21.0,19.0,26.0,24.0,209.0,6.0,0.0,1.0,2.0,19.7,33.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,1,3,0
3,23.0,21.0,29.0,27.0,215.0,7.0,0.0,1.0,2.0,20.18,38.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,1,4,0
4,25.0,23.0,32.0,30.0,248.0,8.0,0.0,1.0,2.0,21.17,40.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,1,5,0
5,27.0,25.0,35.0,33.0,227.0,9.0,0.0,1.0,2.0,21.2,48.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,1,6,0
6,29.0,27.0,38.0,36.0,259.0,10.0,0.0,1.0,2.0,22.18,49.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,1,7,0
7,31.0,29.0,41.0,39.0,250.0,11.0,0.0,1.0,2.0,22.66,48.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,1,8,0
8,33.0,31.0,44.0,42.0,248.0,12.0,0.0,1.0,2.0,22.18,52.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,1,9,0
9,35.0,33.0,47.0,45.0,238.0,13.0,0.0,1.0,2.0,22.66,54.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,1,10,0
10,37.0,35.0,50.0,48.0,244.0,14.0,0.0,1.0,2.0,23.14,61.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,1,11,0
11,39.0,37.0,53.0,51.0,242.0,14.0,0.0,1.0,2.0,23.14,58.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,1,12,0
12,41.0,39.0,56.0,54.0,263.0,15.0,0.0,1.0,2.0,24.18,80.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,1,13,0
13,43.0,41.0,59.0,57.0,281.0,17.0,0.0,1.0,2.0,24.66,71.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,1,14,0
14,45.0,43.0,62.0,60.0,264.0,18.0,0.0,1.0,2.0,24.66,74.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,1,15,0
15,118.0,85.0,230.0,143.0,413.0,86.0,0.0,1.0,29.0,19.35,176.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,2,1,0
16,138.0,99.0,272.0,174.0,395.0,98.0,0.0,1.0,36.0,26.42,167.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,2,2,0
17,158.0,117.0,316.0,211.0,440.0,119.0,0.0,1.0,26.0,33.52,183.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,2,3,0
18,175.0,131.0,355.0,241.0,454.0,132.0,0.0,1.0,28.0,40.58,209.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,2,4,0
19,195.0,147.0,401.0,275.0,509.0,162.0,0.0,1.0,20.0,48.65,226.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,2,5,0
20,215.0,161.0,445.0,306.0,518.0,180.0,0.0,1.0,20.0,56.74,243.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,2,6,0
21,238.0,181.0,492.0,347.0,603.0,193.0,0.0,1.0,26.0,64.78,304.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,2,7,0
22,255.0,195.0,527.0,377.0,621.0,193.0,0.0,1.0,37.0,70.95,323.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,2,8,0
23,275.0,211.0,563.0,411.0,690.0,108.0,0.0,1.0,58.0,68.05,330.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,2,9,0
24,295.0,227.0,605.0,445.0,675.0,109.0,0.0,1.0,62.0,74.15,339.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,2,10,0
25,315.0,243.0,647.0,479.0,748.0,112.0,0.0,1.0,66.0,80.3,349.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,2,11,0
26,335.0,259.0,690.0,513.0,785.0,107.0,0.0,1.0,69.0,86.4,375.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,2,12,0
27,355.0,273.0,733.0,544.0,845.0,114.0,0.0,1.0,74.0,95.53,434.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,2,13,0
28,375.0,289.0,775.0,578.0,900.0,116.0,0.0,1.0,78.0,102.67,460.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,2,14,0
29,395.0,305.0,817.0,612.0,922.0,118.0,0.0,1.0,82.0,110.74,453.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,2,15,0
30,780.0,329.0,2255.0,695.0,2273.0,1123.0,0.0,1.0,303.0,48.33,705.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,3,1,0
31,926.0,448.0,2722.0,1012.0,2942.0,1449.0,0.0,1.0,316.0,116.67,790.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,3,2,0
32,1074.0,545.0,3171.0,1270.0,3631.0,1664.0,0.0,1.0,382.0,209.87,897.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,3,3,0
33,1222.0,619.0,3621.0,1459.0,4408.0,1850.0,0.0,1.0,433.0,45.53,1063.0,new,experiments/results/TA_2_2/RR/0.onnx,TA,3,4,0
34,,,,,,,,,,,,new,experiments/results/TA_2_2/RR/0.onnx,TA,3,5,0
35,,,,,,,,,,,,new,experiments/results/TA_2_2/RR/0.onnx,TA,4,1,0
36,16.0,15.0,19.0,18.0,231.0,4.0,0.0,1.0,1.0,18.72,26.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,1,1,1
37,18.0,17.0,22.0,21.0,208.0,4.0,0.0,1.0,1.0,19.2,33.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,1,2,1
38,20.0,19.0,25.0,24.0,230.0,3.0,0.0,1.0,1.0,20.72,35.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,1,3,1
39,22.0,21.0,28.0,27.0,216.0,3.0,0.0,1.0,1.0,20.69,40.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,1,4,1
40,24.0,23.0,31.0,30.0,219.0,3.0,0.0,1.0,1.0,21.14,43.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,1,5,1
41,26.0,25.0,34.0,33.0,239.0,4.0,0.0,1.0,1.0,21.2,38.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,1,6,1
42,28.0,27.0,37.0,36.0,251.0,5.0,0.0,1.0,1.0,21.65,48.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,1,7,1
43,30.0,29.0,40.0,39.0,249.0,6.0,0.0,1.0,1.0,22.18,58.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,1,8,1
44,32.0,31.0,43.0,42.0,249.0,7.0,0.0,1.0,1.0,22.18,50.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,1,9,1
45,34.0,33.0,46.0,45.0,257.0,8.0,0.0,1.0,1.0,22.66,65.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,1,10,1
46,36.0,35.0,49.0,48.0,240.0,9.0,0.0,1.0,1.0,22.66,60.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,1,11,1
47,38.0,37.0,52.0,51.0,275.0,10.0,0.0,1.0,1.0,23.62,75.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,1,12,1
48,40.0,39.0,55.0,54.0,253.0,11.0,0.0,1.0,1.0,23.62,66.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,1,13,1
49,42.0,41.0,58.0,57.0,270.0,12.0,0.0,1.0,1.0,23.7,83.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,1,14,1
50,44.0,43.0,61.0,60.0,259.0,13.0,0.0,1.0,1.0,24.66,68.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,1,15,1
51,119.0,68.0,223.0,105.0,430.0,63.0,0.0,1.0,30.0,20.38,185.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,2,1,1
52,140.0,74.0,276.0,117.0,397.0,80.0,0.0,1.0,37.0,27.49,158.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,2,2,1
53,160.0,83.0,316.0,134.0,472.0,97.0,0.0,1.0,40.0,34.55,211.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,2,3,1
54,180.0,92.0,358.0,152.0,493.0,105.0,0.0,1.0,44.0,37.65,222.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,2,4,1
55,200.0,97.0,401.0,162.0,487.0,116.0,0.0,1.0,48.0,43.7,225.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,2,5,1
56,220.0,110.0,447.0,185.0,611.0,142.0,0.0,1.0,52.0,54.76,297.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,2,6,1
57,240.0,122.0,491.0,207.0,649.0,155.0,0.0,1.0,56.0,61.84,313.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,2,7,1
58,260.0,132.0,536.0,226.0,601.0,161.0,0.0,1.0,60.0,66.97,291.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,2,8,1
59,280.0,142.0,580.0,245.0,645.0,174.0,0.0,1.0,64.0,76.05,316.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,2,9,1
60,300.0,150.0,625.0,261.0,673.0,190.0,0.0,1.0,68.0,87.14,308.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,2,10,1
61,320.0,162.0,667.0,283.0,753.0,213.0,0.0,1.0,72.0,102.32,365.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,2,11,1
62,340.0,170.0,711.0,299.0,780.0,229.0,0.0,1.0,76.0,114.39,363.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,2,12,1
63,360.0,180.0,755.0,318.0,861.0,243.0,0.0,1.0,80.0,126.55,406.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,2,13,1
64,380.0,192.0,797.0,340.0,879.0,254.0,0.0,1.0,84.0,138.63,402.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,2,14,1
65,400.0,132.0,839.0,190.0,1017.0,266.0,0.0,1.0,88.0,148.75,458.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,2,15,1
66,785.0,191.0,2209.0,327.0,2309.0,1010.0,0.0,1.0,336.0,154.7,939.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,3,1,1
67,935.0,269.0,2668.0,504.0,2787.0,1178.0,0.0,1.0,426.0,121.37,885.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,3,2,1
68,1083.0,369.0,3104.0,737.0,3755.0,1343.0,0.0,1.0,516.0,173.89,1167.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,3,3,1
69,1231.0,315.0,3503.0,573.0,4281.0,1475.0,0.0,1.0,569.0,125.47,1168.0,new,experiments/results/TA_2_2/RR/1.onnx,TA,3,4,1
70,,,,,,,,,,,,new,experiments/results/TA_2_2/RR/1.onnx,TA,3,5,1
71,,,,,,,,,,,,new,experiments/results/TA_2_2/RR/1.onnx,TA,4,1,1
72,15.0,15.0,18.0,18.0,204.0,4.0,0.0,1.0,0.0,19.7,32.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,1,1,2
73,18.0,17.0,22.0,21.0,219.0,4.0,0.0,1.0,1.0,20.24,40.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,1,2,2
74,19.0,19.0,24.0,24.0,212.0,4.0,0.0,1.0,0.0,20.72,39.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,1,3,2
75,22.0,21.0,28.0,27.0,217.0,4.0,0.0,1.0,1.0,19.7,40.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,1,4,2
76,23.0,23.0,30.0,30.0,239.0,4.0,0.0,1.0,0.0,20.66,42.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,1,5,2
77,26.0,25.0,34.0,33.0,217.0,4.0,0.0,1.0,1.0,21.17,40.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,1,6,2
78,27.0,27.0,36.0,36.0,225.0,4.0,0.0,1.0,0.0,21.65,48.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,1,7,2
79,29.0,29.0,39.0,39.0,228.0,4.0,0.0,1.0,0.0,22.18,50.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,1,8,2
80,31.0,31.0,42.0,42.0,249.0,4.0,0.0,1.0,0.0,22.18,51.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,1,9,2
81,33.0,33.0,45.0,45.0,242.0,4.0,0.0,1.0,0.0,22.18,60.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,1,10,2
82,35.0,35.0,48.0,48.0,238.0,4.0,0.0,1.0,0.0,22.66,54.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,1,11,2
83,37.0,37.0,51.0,51.0,281.0,4.0,0.0,1.0,0.0,23.62,70.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,1,12,2
84,39.0,39.0,54.0,54.0,251.0,4.0,0.0,1.0,0.0,23.14,71.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,1,13,2
85,41.0,41.0,57.0,57.0,279.0,4.0,0.0,1.0,0.0,24.18,70.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,1,14,2
86,43.0,43.0,60.0,60.0,268.0,4.0,0.0,1.0,0.0,24.18,68.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,1,15,2
87,118.0,85.0,225.0,143.0,389.0,78.0,0.0,1.0,27.0,19.39,171.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,2,1,2
88,137.0,99.0,266.0,174.0,415.0,90.0,0.0,1.0,30.0,26.48,169.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,2,2,2
89,159.0,90.0,315.0,146.0,511.0,95.0,0.0,1.0,39.0,33.52,241.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,2,3,2
90,178.0,131.0,361.0,241.0,525.0,114.0,0.0,1.0,40.0,39.61,256.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,2,4,2
91,199.0,150.0,404.0,281.0,520.0,126.0,0.0,1.0,49.0,47.7,240.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,2,5,2
92,218.0,163.0,449.0,309.0,548.0,145.0,0.0,1.0,48.0,56.74,243.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,2,6,2
93,238.0,124.0,493.0,211.0,596.0,130.0,0.0,1.0,52.0,60.84,296.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,2,7,2
94,258.0,195.0,538.0,377.0,616.0,155.0,0.0,1.0,56.0,73.95,254.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,2,8,2
95,279.0,215.0,580.0,418.0,716.0,126.0,0.0,1.0,62.0,76.07,365.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,2,9,2
96,296.0,225.0,621.0,442.0,739.0,138.0,0.0,1.0,62.0,88.17,328.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,2,10,2
97,319.0,167.0,668.0,293.0,798.0,136.0,0.0,1.0,70.0,91.3,387.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,2,11,2
98,336.0,259.0,710.0,513.0,845.0,197.0,0.0,1.0,70.0,118.42,394.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,2,12,2
99,356.0,275.0,753.0,547.0,887.0,182.0,0.0,1.0,74.0,125.54,436.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,2,13,2
100,376.0,291.0,798.0,581.0,998.0,221.0,0.0,1.0,78.0,142.63,458.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,2,14,2
101,398.0,307.0,846.0,615.0,999.0,240.0,0.0,1.0,84.0,23.28,413.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,2,15,2
102,785.0,284.0,2304.0,542.0,2452.0,1025.0,0.0,1.0,335.0,63.3,877.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,3,1,2
103,935.0,430.0,2773.0,937.0,2964.0,1225.0,0.0,1.0,383.0,156.9,888.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,3,2,2
104,1082.0,427.0,3222.0,865.0,3675.0,1418.0,0.0,1.0,462.0,47.51,1019.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,3,3,2
105,1230.0,438.0,3678.0,893.0,4596.0,1542.0,0.0,1.0,513.0,26.07,1230.0,new,experiments/results/TA_2_2/RR/2.onnx,TA,3,4,2
106,,,,,,,,,,,,new,experiments/results/TA_2_2/RR/2.onnx,TA,3,5,2
107,,,,,,,,,,,,new,experiments/results/TA_2_2/RR/2.onnx,TA,4,1,2
108,17.0,15.0,20.0,18.0,215.0,4.0,0.0,1.0,2.0,20.18,32.0,new,experiments/results/TA_2_2/RR/3.onnx,TA,1,1,3
109,19.0,17.0,23.0,21.0,213.0,4.0,0.0,1.0,2.0,20.72,38.0,new,experiments/results/TA_2_2/RR/3.onnx,TA,1,2,3
110,21.0,19.0,26.0,24.0,213.0,4.0,0.0,1.0,2.0,20.69,39.0,new,experiments/results/TA_2_2/RR/3.onnx,TA,1,3,3
111,23.0,21.0,29.0,27.0,220.0,4.0,0.0,1.0,2.0,20.69,43.0,new,experiments/results/TA_2_2/RR/3.onnx,TA,1,4,3
