,synthesis time(ms),expanded transitions,expanded states,n,k,problem,nfeatures,training time,training steps,eta,nnsize,epsilon,avg q,idx,controllable,depth,state unexplorability,state marked,child marked,child goal,child error,child none,child deadlock,uncontrollability child,unexplorability child
0,64.0,447,223,2,2,TL,11,1.1540608406066895,2000,1e-05,20,0.1,-0.16925812,0,-1.2972708,2.50921,-0.2504987,-1.6991519,-1.5994998,-6.3329935e-08,0.19786298,-0.77827126,0.0,0.42856595,-1.2568232
1,118669.0,19562,7427,3,3,TL,11,1.1540608406066895,2000,1e-05,20,0.1,-0.16925812,0,-1.2972708,2.50921,-0.2504987,-1.6991519,-1.5994998,-6.3329935e-08,0.19786298,-0.77827126,0.0,0.42856595,-1.2568232
2,103.0,497,238,2,2,TL,11,7.324977874755859,12000,1e-05,20,0.1,-8.331228,5,-1.418782,0.59112054,-1.9852124,-1.0813133,-0.95591044,2.3841858e-07,-0.9036231,-1.3851333,0.0,-0.7493962,-1.5614712
3,169283.0,23605,8937,3,3,TL,11,7.324977874755859,12000,1e-05,20,0.1,-8.331228,5,-1.418782,0.59112054,-1.9852124,-1.0813133,-0.95591044,2.3841858e-07,-0.9036231,-1.3851333,0.0,-0.7493962,-1.5614712
4,121.0,599,313,2,2,TL,11,13.580306053161621,22000,1e-05,20,0.1,-34.653526,10,-1.1503866,0.10162419,-2.4502928,-0.7311866,-1.0088211,2.3841858e-07,-1.6671691,-1.6374277,0.0,-1.7023818,-2.241147
5,257476.0,31396,14044,3,3,TL,11,13.580306053161621,22000,1e-05,20,0.1,-34.653526,10,-1.1503866,0.10162419,-2.4502928,-0.7311866,-1.0088211,2.3841858e-07,-1.6671691,-1.6374277,0.0,-1.7023818,-2.241147
6,15.0,97,70,2,2,TL,11,19.956725597381592,32000,1e-05,20,0.1,-60.30286,15,-0.5256924,-0.22383198,-2.2363293,-0.6744752,-1.3299093,2.3841858e-07,-3.6746988,-2.544938,0.0,-3.1963756,-3.2753868
7,662.0,740,507,3,3,TL,11,19.956725597381592,32000,1e-05,20,0.1,-60.30286,15,-0.5256924,-0.22383198,-2.2363293,-0.6744752,-1.3299093,2.3841858e-07,-3.6746988,-2.544938,0.0,-3.1963756,-3.2753868
8,7.0,47,38,2,2,TL,11,26.127516508102417,42000,1e-05,20,0.1,-66.56986,20,0.25910184,-0.6894175,-0.895098,0.17214245,0.4750508,-1.1920929e-07,-5.346565,-3.2102742,0.0,-4.7369018,-4.08046
9,2240.0,1787,1180,3,3,TL,11,26.127516508102417,42000,1e-05,20,0.1,-66.56986,20,0.25910184,-0.6894175,-0.895098,0.17214245,0.4750508,-1.1920929e-07,-5.346565,-3.2102742,0.0,-4.7369018,-4.08046
10,12.0,82,61,2,2,TL,11,32.3155255317688,52000,1e-05,20,0.1,-69.97708,25,0.4562074,-0.8087249,-0.70589113,-0.08032942,1.0585786,2.3841858e-07,-4.910536,-2.7084174,0.0,-5.374176,-3.3828573
11,611770.0,36522,20124,3,3,TL,11,32.3155255317688,52000,1e-05,20,0.1,-69.97708,25,0.4562074,-0.8087249,-0.70589113,-0.08032942,1.0585786,2.3841858e-07,-4.910536,-2.7084174,0.0,-5.374176,-3.3828573
12,9.0,66,50,2,2,TL,11,38.53870153427124,62000,1e-05,20,0.1,-80.820656,30,0.54303706,-0.7941823,-1.0456291,-0.44483936,0.81527686,4.7683716e-07,-4.7677836,-3.0267177,0.0,-5.8620973,-3.330426
