,synthesis time(ms),expanded transitions,expanded states,n,k,problem,nfeatures,training time,training steps,eta,nnsize,epsilon,avg q,idx,controllable,depth,state unexplorability,state marked,child marked,child goal,child error,child none,child deadlock,uncontrollability child,unexplorability child
21,665340.0,51793,22315,3,3,TL,11,62.78523397445679,102000,1e-05,20,0.1,-88.47312,50,0.607063,-0.38655472,-0.21733049,-0.07472324,1.3888822,1.1920929e-07,-4.1150956,-2.0904522,0.0,-5.6194024,-3.072233
22,10.0,78,59,2,2,TL,11,68.74792814254761,112000,1e-05,20,0.1,-101.09719,55,0.51565534,-0.3788402,-0.79414815,-0.6722293,0.92848146,3.5762787e-07,-4.629752,-2.97397,0.0,-5.976755,-3.3258493
23,605.0,797,570,3,3,TL,11,68.74792814254761,112000,1e-05,20,0.1,-101.09719,55,0.51565534,-0.3788402,-0.79414815,-0.6722293,0.92848146,3.5762787e-07,-4.629752,-2.97397,0.0,-5.976755,-3.3258493
24,121.0,490,337,2,2,TL,11,74.77587699890137,122000,1e-05,20,0.1,-106.087616,60,0.67831737,-0.22204566,-0.34862468,-0.46687192,1.0716345,1.1920929e-07,-4.743745,-3.008392,0.0,-5.847555,-3.4221036
25,622585.0,35177,20849,3,3,TL,11,74.77587699890137,122000,1e-05,20,0.1,-106.087616,60,0.67831737,-0.22204566,-0.34862468,-0.46687192,1.0716345,1.1920929e-07,-4.743745,-3.008392,0.0,-5.847555,-3.4221036
26,13.0,93,71,2,2,TL,11,80.7049651145935,132000,1e-05,20,0.1,-99.6085,65,0.6245726,-0.13684893,-0.6272326,-0.36895716,0.98446023,1.1920929e-07,-4.8276987,-2.565156,0.0,-5.341452,-3.1463482
27,144.0,213,168,3,3,TL,11,80.7049651145935,132000,1e-05,20,0.1,-99.6085,65,0.6245726,-0.13684893,-0.6272326,-0.36895716,0.98446023,1.1920929e-07,-4.8276987,-2.565156,0.0,-5.341452,-3.1463482
28,179.0,792,424,2,2,TL,11,86.36195802688599,142000,1e-05,20,0.1,-81.51865,70,0.73494464,-0.1522479,-0.23667037,0.2740919,1.2931247,0.0,-4.2329144,-1.7139033,0.0,-4.308853,-2.8124864
29,992367.0,55877,23392,3,3,TL,11,86.36195802688599,142000,1e-05,20,0.1,-81.51865,70,0.73494464,-0.1522479,-0.23667037,0.2740919,1.2931247,0.0,-4.2329144,-1.7139033,0.0,-4.308853,-2.8124864
30,65.0,277,161,2,2,TL,11,92.1719172000885,152000,1e-05,20,0.1,-70.02969,75,0.36775744,-0.18084073,-0.12526563,0.36646897,1.3377976,1.1920929e-07,-3.9615004,-1.3298663,0.0,-3.6376092,-2.5061746
31,37.0,68,54,3,3,TL,11,92.1719172000885,152000,1e-05,20,0.1,-70.02969,75,0.36775744,-0.18084073,-0.12526563,0.36646897,1.3377976,1.1920929e-07,-3.9615004,-1.3298663,0.0,-3.6376092,-2.5061746
32,6.0,45,30,2,2,TL,11,97.83512902259827,162000,1e-05,20,0.1,-69.412285,80,0.43155566,-0.19694233,-0.3779288,-0.058287263,1.5937772,-1.1920929e-07,-4.130259,-1.6920066,0.0,-2.9889827,-2.955824
33,94.0,117,79,3,3,TL,11,97.83512902259827,162000,1e-05,20,0.1,-69.412285,80,0.43155566,-0.19694233,-0.3779288,-0.058287263,1.5937772,-1.1920929e-07,-4.130259,-1.6920066,0.0,-2.9889827,-2.955824
34,13.0,86,65,2,2,TL,11,103.38967704772949,172000,1e-05,20,0.1,-57.70728,85,0.52522486,-0.1293925,-0.21202457,0.14280832,1.4725538,2.3841858e-07,-3.7021625,-0.9248686,0.0,-2.5123386,-2.2813559
35,237772.0,34837,19575,3,3,TL,11,103.38967704772949,172000,1e-05,20,0.1,-57.70728,85,0.52522486,-0.1293925,-0.21202457,0.14280832,1.4725538,2.3841858e-07,-3.7021625,-0.9248686,0.0,-2.5123386,-2.2813559
36,3.0,30,24,2,2,TL,11,108.85759019851685,182000,1e-05,20,0.1,-52.040638,90,0.584772,-0.3875215,-0.3912129,-0.046693444,1.9294362,-2.9802322e-07,-3.6421578,-1.161936,0.0,-2.0428162,-2.437906
37,107.0,140,87,3,3,TL,11,108.85759019851685,182000,1e-05,20,0.1,-52.040638,90,0.584772,-0.3875215,-0.3912129,-0.046693444,1.9294362,-2.9802322e-07,-3.6421578,-1.161936,0.0,-2.0428162,-2.437906
38,25.0,142,83,2,2,TL,11,114.27521443367004,192000,1e-05,20,0.1,-47.153614,95,0.44435802,-0.5754223,-0.4456825,-0.10681689,1.9327643,-5.9604645e-08,-3.4788675,-0.9727909,0.0,-1.5664445,-2.5657172
39,84.0,119,80,3,3,TL,11,114.27521443367004,192000,1e-05,20,0.1,-47.153614,95,0.44435802,-0.5754223,-0.4456825,-0.10681689,1.9327643,-5.9604645e-08,-3.4788675,-0.9727909,0.0,-1.5664445,-2.5657172
40,27.0,145,88,2,2,TL,11,119.56997871398926,202000,1e-05,20,0.1,-38.768723,100,0.45420504,-0.6291851,-0.15271379,0.08037543,1.8713794,0.0,-3.0483055,-0.4001787,0.0,-0.9770658,-2.3784134
41,246151.0,41698,19966,3,3,TL,11,119.56997871398926,202000,1e-05,20,0.1,-38.768723,100,0.45420504,-0.6291851,-0.15271379,0.08037543,1.8713794,0.0,-3.0483055,-0.4001787,0.0,-0.9770658,-2.3784134
42,23.0,130,76,2,2,TL,11,124.89147877693176,212000,1e-05,20,0.1,-38.391964,105,0.3711469,-0.782961,-0.47405964,-0.008895636,1.9943461,1.4901161e-07,-3.1671517,-0.69445086,0.0,-0.6964557,-2.6703246
43,102.0,149,90,3,3,TL,11,124.89147877693176,212000,1e-05,20,0.1,-38.391964,105,0.3711469,-0.782961,-0.47405964,-0.008895636,1.9943461,1.4901161e-07,-3.1671517,-0.69445086,0.0,-0.6964557,-2.6703246
44,7.0,49,36,2,2,TL,11,130.21844696998596,222000,1e-05,20,0.1,-37.05228,110,0.3870605,-0.93703616,-0.66898197,-0.22842538,1.9211316,7.4505806e-08,-3.3606627,-0.7917856,0.0,-0.48809102,-2.605082
45,73.0,78,62,3,3,TL,11,130.21844696998596,222000,1e-05,20,0.1,-37.05228,110,0.3870605,-0.93703616,-0.66898197,-0.22842538,1.9211316,7.4505806e-08,-3.3606627,-0.7917856,0.0,-0.48809102,-2.605082
46,5.0,41,28,2,2,TL,11,135.53206968307495,232000,1e-05,20,0.1,-36.833344,115,0.1603509,-1.0260936,-0.718289,-0.2570423,1.8995472,-1.937151e-07,-3.2950687,-0.8120925,0.0,-0.3255443,-2.6894066
47,94.0,116,79,3,3,TL,11,135.53206968307495,232000,1e-05,20,0.1,-36.833344,115,0.1603509,-1.0260936,-0.718289,-0.2570423,1.8995472,-1.937151e-07,-3.2950687,-0.8120925,0.0,-0.3255443,-2.6894066
48,6.0,50,36,2,2,TL,11,140.83909106254578,242000,1e-05,20,0.1,-37.861534,120,0.4518662,-1.3041697,-0.8888078,-0.32673788,1.6663687,1.7881393e-07,-3.4372258,-0.8157583,0.0,-0.34824407,-2.7538729
49,548070.0,51319,22954,3,3,TL,11,140.83909106254578,242000,1e-05,20,0.1,-37.861534,120,0.4518662,-1.3041697,-0.8888078,-0.32673788,1.6663687,1.7881393e-07,-3.4372258,-0.8157583,0.0,-0.34824407,-2.7538729
50,20.0,117,72,2,2,TL,11,146.20033431053162,252000,1e-05,20,0.1,-37.89111,125,0.23071511,-1.2666945,-0.7146874,-0.52182907,1.4564164,2.3841858e-07,-3.4526787,-0.6849505,0.0,-0.28193858,-2.829183
51,169.0,258,141,3,3,TL,11,146.20033431053162,252000,1e-05,20,0.1,-37.89111,125,0.23071511,-1.2666945,-0.7146874,-0.52182907,1.4564164,2.3841858e-07,-3.4526787,-0.6849505,0.0,-0.28193858,-2.829183
52,5.0,37,30,2,2,TL,11,151.7023961544037,262000,1e-05,20,0.1,-46.79036,130,0.48583528,-1.5129956,-0.9435201,-0.38856196,1.3011388,2.3841858e-07,-4.107269,-1.7017651,0.0,-0.7712912,-3.5168352
53,530650.0,50028,22896,3,3,TL,11,151.7023961544037,262000,1e-05,20,0.1,-46.79036,130,0.48583528,-1.5129956,-0.9435201,-0.38856196,1.3011388,2.3841858e-07,-4.107269,-1.7017651,0.0,-0.7712912,-3.5168352
54,5.0,38,33,2,2,TL,11,157.33718013763428,272000,1e-05,20,0.1,-63.2669,135,0.3718636,-1.259067,-1.2878183,-0.8940559,0.90388775,2.0861626e-07,-4.382964,-2.4969742,0.0,-1.9530089,-3.825952
55,4329.0,2749,1717,3,3,TL,11,157.33718013763428,272000,1e-05,20,0.1,-63.2669,135,0.3718636,-1.259067,-1.2878183,-0.8940559,0.90388775,2.0861626e-07,-4.382964,-2.4969742,0.0,-1.9530089,-3.825952
56,30.0,151,105,2,2,TL,11,162.90271186828613,282000,1e-05,20,0.1,-62.97634,140,0.6528753,-0.7134813,-0.87218845,-0.7330739,1.0450006,-1.1920929e-07,-4.4464235,-2.230733,0.0,-2.2356656,-3.7697024
57,496688.0,32476,18474,3,3,TL,11,162.90271186828613,282000,1e-05,20,0.1,-62.97634,140,0.6528753,-0.7134813,-0.87218845,-0.7330739,1.0450006,-1.1920929e-07,-4.4464235,-2.230733,0.0,-2.2356656,-3.7697024
58,7.0,50,36,2,2,TL,11,168.6837124824524,292000,1e-05,20,0.1,-69.55015,145,0.6020796,-0.7782372,-0.9922873,-0.7360055,1.071119,1.6391277e-07,-4.272053,-2.0880108,0.0,-3.0202725,-3.4979541
59,204957.0,20646,10811,3,3,TL,11,168.6837124824524,292000,1e-05,20,0.1,-69.55015,145,0.6020796,-0.7782372,-0.9922873,-0.7360055,1.071119,1.6391277e-07,-4.272053,-2.0880108,0.0,-3.0202725,-3.4979541
60,4.0,39,32,2,2,TL,11,174.47629594802856,302000,1e-05,20,0.1,-79.318214,150,0.5551737,-0.5163927,-0.9316703,-0.70056045,0.9114728,1.1920929e-07,-4.416601,-2.5111113,0.0,-3.505388,-3.53487
61,282.0,403,297,3,3,TL,11,174.47629594802856,302000,1e-05,20,0.1,-79.318214,150,0.5551737,-0.5163927,-0.9316703,-0.70056045,0.9114728,1.1920929e-07,-4.416601,-2.5111113,0.0,-3.505388,-3.53487
