,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx,controllable,depth,state unexplorability,state marked,child marked,child goal,child error,child none,child deadlock,uncontrollability child,unexplorability child
38,150,18,177,22,180,5,0,5,30,26.66,63.0,new,base_features_2h38,TL,2,2,2048.8314492702484,1950000,1e-05,20,0.1,11,False,-56.169094,38,0.33927134,2.688704,-0.13034007,-1.0401134,0.65822893,5.9604645e-07,-1.6622822,-1.0241925,0.0,-4.15848,-1.4081862
39,309,28,541,40,321,30,0,10,132,46.45,175.0,new,base_features_2h39,TL,2,2,2101.35036611557,2000000,1e-05,20,0.1,11,False,-46.561092,39,0.3049502,2.4345086,-0.21341069,-0.59760785,0.8561587,7.1525574e-07,-1.3468025,-0.66818476,1.1920929e-07,-3.5423813,-1.0462018
40,173,18,215,21,242,13,0,1,33,13.44,95.0,new,base_features_2h40,TL,2,2,2153.8377373218536,2050000,1e-05,20,0.1,11,False,-57.557438,40,0.4380994,2.6467018,-0.38719955,-0.48140717,0.56081164,5.9604645e-07,-1.9566385,-1.4082144,0.0,-3.9785175,-1.285627
41,137,14,192,18,200,21,0,1,29,8.41,74.0,new,base_features_2h41,TL,2,2,2206.3236513137817,2100000,1e-05,20,0.1,11,False,-43.771908,41,0.3249473,2.1261272,-0.31714416,-0.63809603,0.83158314,7.1525574e-07,-0.9255014,-0.62403744,1.1920929e-07,-4.1255465,-0.28016102
42,34,16,39,18,125,4,0,1,9,16.18,17.0,new,base_features_2h42,TL,2,2,2258.820707321167,2150000,1e-05,20,0.1,11,False,-45.836205,42,0.30214918,2.8690093,-0.07734154,-0.6257178,0.73237383,7.1525574e-07,-1.4650382,-0.7923754,1.1920929e-07,-3.4897735,-1.14029
43,33,14,40,18,146,4,0,1,13,16.18,20.0,new,base_features_2h43,TL,2,2,2311.1362648010254,2200000,1e-05,20,0.1,11,False,-49.046524,43,0.27183738,2.9080057,-0.2948742,-0.51527745,0.4112091,7.1525574e-07,-1.2955607,-0.72816277,0.0,-4.080025,-1.0232195
44,51,14,62,18,131,2,0,1,14,17.14,20.0,new,base_features_2h44,TL,2,2,2363.5648465156555,2250000,1e-05,20,0.1,11,False,-44.117615,44,0.56281334,2.9917912,-0.31604332,-1.2723708,-0.0018068552,1.3113022e-06,-0.8752393,-0.990861,1.4901161e-07,-5.0275593,-0.33776003
45,201,12,310,14,301,34,0,5,64,24.39,129.0,new,base_features_2h45,TL,2,2,2415.668370962143,2300000,1e-05,20,0.1,11,False,-46.683273,45,0.5713657,3.300998,-0.17888018,-0.450768,0.26318133,1.1920929e-06,-1.1609386,-0.75046927,1.1920929e-07,-3.6477456,-0.82023805
46,198,48,328,79,260,14,0,19,65,8.57,110.0,new,base_features_2h46,TL,2,2,2468.008052587509,2350000,1e-05,20,0.1,11,False,-43.61998,46,0.28739777,2.4642582,-0.16393977,-0.53934675,0.76295924,7.1525574e-07,-1.4781647,-0.6046381,1.1920929e-07,-3.549919,-1.296283
47,65,12,80,14,147,2,0,1,13,18.18,37.0,new,base_features_2h47,TL,2,2,2520.3398001194,2400000,1e-05,20,0.1,11,False,-46.19821,47,0.58885306,3.3535619,-0.10913586,-1.1837027,0.080159545,9.536743e-07,-0.9457179,-0.8573791,2.0861626e-07,-4.637713,-0.16315913
48,134,23,179,32,201,15,0,2,25,28.18,63.0,new,base_features_2h48,TL,2,2,2572.790750026703,2450000,1e-05,20,0.1,11,False,-44.45966,48,0.07693401,3.1576395,-0.05771211,-0.8847174,0.7077545,6.556511e-07,-1.1305754,-0.62098235,1.1920929e-07,-3.9378316,-0.79309905
49,53,18,61,22,134,3,0,4,14,16.66,24.0,new,base_features_2h49,TL,2,2,2625.3918442726135,2500000,1e-05,20,0.1,11,False,-39.977043,49,0.043732747,2.4896216,-0.06430425,-0.6800234,0.94106567,8.34465e-07,-0.849649,-0.15573734,1.4901161e-07,-3.114875,-0.5935778
50,70,24,99,35,154,8,0,1,13,19.62,38.0,new,base_features_2h50,TL,2,2,2677.930412054062,2550000,1e-05,20,0.1,11,False,-33.954117,50,0.057601076,2.9865246,-0.17597032,-0.9366125,0.5271038,1.0728836e-06,-0.6148474,-0.27079302,2.1606684e-07,-3.9087987,-0.19271263
51,107,17,138,22,206,19,0,1,26,24.18,65.0,new,base_features_2h51,TL,2,2,2730.4107887744904,2600000,1e-05,20,0.1,11,False,-45.278366,51,0.41081494,3.5023952,-0.08472152,-0.5793624,0.15706706,7.1525574e-07,-1.473507,-1.0903893,1.1920929e-07,-3.9065561,-0.78654563
52,34,14,41,18,153,4,0,1,13,16.18,15.0,new,base_features_2h52,TL,2,2,2783.2692790031433,2650000,1e-05,20,0.1,11,False,-50.132496,52,0.25405937,2.8422852,-0.29590318,-0.25789237,0.5404569,3.5762787e-07,-1.5162174,-1.0483681,1.1920929e-07,-3.59582,-1.1472225
53,53,14,74,18,162,8,0,1,12,17.62,23.0,new,base_features_2h53,TL,2,2,2835.7547602653503,2700000,1e-05,20,0.1,11,False,-43.591667,53,0.2907744,3.1694865,-0.1901751,-0.68907624,0.41113806,1.0728836e-06,-0.99641025,-0.55529016,1.7881393e-07,-4.0624733,-0.4439836
54,46,16,55,18,168,6,0,2,7,17.14,27.0,new,base_features_2h54,TL,2,2,2888.2497901916504,2750000,1e-05,20,0.1,11,False,-40.664642,54,0.14937998,2.9692717,-0.11944607,-0.70231175,0.5504534,8.34465e-07,-1.4169307,-0.74598414,1.1920929e-07,-3.840393,-0.83538616
55,108,16,148,21,207,16,0,1,26,23.62,56.0,new,base_features_2h55,TL,2,2,2940.915627002716,2800000,1e-05,20,0.1,11,False,-48.652557,55,0.4379884,3.8114362,-0.18079019,-0.83313966,0.21458769,1.0728836e-06,-1.1272634,-0.82811815,2.3841858e-07,-3.7590492,-0.32058936
56,42,14,54,18,130,2,0,1,9,16.66,16.0,new,base_features_2h56,TL,2,2,2993.9108209609985,2850000,1e-05,20,0.1,11,False,-46.507664,56,0.31213722,3.0416212,-0.11734786,-0.53793573,0.42676687,5.9604645e-07,-1.6258388,-0.827592,1.1920929e-07,-3.750898,-1.0983801
57,36,14,46,18,154,2,0,1,9,16.18,16.0,new,base_features_2h57,TL,2,2,3046.8647124767303,2900000,1e-05,20,0.1,11,False,-47.041283,57,0.39482284,3.2359881,-0.17428394,-0.7166732,0.3789009,1.0728836e-06,-1.2087793,-0.62538993,1.1920929e-07,-4.344855,-0.6668557
58,66,19,98,24,146,9,0,2,17,19.14,31.0,new,base_features_2h58,TL,2,2,3100.156879425049,2950000,1e-05,20,0.1,11,False,-54.71895,58,0.23267372,3.1469607,-0.23200566,-0.0684669,0.5124582,5.9604645e-07,-1.6545243,-1.0430249,1.1920929e-07,-3.1282675,-1.1390107
59,138,20,183,26,217,14,0,3,32,27.14,60.0,new,base_features_2h59,TL,2,2,3153.4741208553314,3000000,1e-05,20,0.1,11,False,-38.295628,59,0.49290836,2.8898904,0.043192886,-0.70502806,0.6860554,7.1525574e-07,-1.3488216,-0.68297625,1.1920929e-07,-3.8335245,-0.6779642
60,32,9,37,10,124,2,0,1,8,16.19,11.0,new,base_features_2h60,TL,2,2,3206.513440847397,3050000,1e-05,20,0.1,11,False,-42.130665,60,0.3425754,3.2932992,-0.079854965,-0.5767161,0.6911582,5.9604645e-07,-0.85055244,-0.67761254,2.0861626e-07,-3.765686,-0.48753327
61,156,19,181,24,188,6,0,5,36,27.14,64.0,new,base_features_2h61,TL,2,2,3259.3984315395355,3100000,1e-05,20,0.1,11,False,-47.783882,61,0.36897272,3.2051792,-0.35581636,-0.77254456,0.35167038,9.536743e-07,-0.9338124,-0.883314,1.7881393e-07,-3.5901134,-0.46871883
62,143,16,214,20,203,39,0,2,42,10.41,69.0,new,base_features_2h62,TL,2,2,3312.802478313446,3150000,1e-05,20,0.1,11,False,-43.557175,62,0.5560494,3.4224396,-0.117686376,-0.23998678,0.47299147,7.1525574e-07,-1.601413,-1.0442442,1.1920929e-07,-3.5693994,-0.94801193
63,64,16,95,21,158,8,0,1,27,18.18,27.0,new,base_features_2h63,TL,2,2,3365.8756704330444,3200000,1e-05,20,0.1,11,False,-47.27432,63,0.37954134,3.3633811,-0.31000635,-0.70555747,0.4755751,9.536743e-07,-0.9692958,-0.74861,1.7881393e-07,-3.9002898,-0.6942186
64,49,14,63,18,169,2,0,1,14,17.14,30.0,new,base_features_2h64,TL,2,2,3419.278374195099,3250000,1e-05,20,0.1,11,False,-45.40063,64,0.20375764,3.3186667,-0.27181697,-0.52912486,0.7054001,8.34465e-07,-1.4641535,-0.8279238,1.1920929e-07,-3.9362998,-1.1079025
65,57,12,70,14,167,3,0,1,25,17.14,17.0,new,base_features_2h65,TL,2,2,3472.6309185028076,3300000,1e-05,20,0.1,11,False,-48.468304,65,0.3186653,2.8497782,-0.4341238,-0.45301604,0.46636283,8.34465e-07,-1.6531461,-0.94236064,1.1920929e-07,-3.4107816,-1.3195362
66,82,14,108,18,189,11,0,1,21,20.66,51.0,new,base_features_2h66,TL,2,2,3526.300796508789,3350000,1e-05,20,0.1,11,False,-44.57402,66,0.7269069,3.0074072,-0.43049005,-0.3455562,0.46751165,1.0728836e-06,-1.3501066,-1.1497324,1.1920929e-07,-3.7328637,-0.5280589
67,116,9,145,10,187,14,0,1,37,23.62,61.0,new,base_features_2h67,TL,2,2,3580.131193637848,3400000,1e-05,20,0.1,11,False,-42.323105,67,0.57078546,2.6940846,-0.36503726,0.031879663,0.63221633,7.1525574e-07,-1.3746496,-1.1159105,1.1920929e-07,-3.2619092,-0.54139364
68,81,9,100,10,172,3,0,1,20,19.14,41.0,new,base_features_2h68,TL,2,2,3634.3155274391174,3450000,1e-05,20,0.1,11,False,-42.05788,68,0.45887834,3.0003693,-0.31632194,-0.99459285,0.1230644,8.940697e-07,-0.68474436,-0.7852993,2.0861626e-07,-4.0137434,0.0040746927
69,72,17,91,22,189,11,0,1,17,19.14,33.0,new,base_features_2h69,TL,2,2,3688.2878301143646,3500000,1e-05,20,0.1,11,False,-44.18758,69,0.47222072,3.117186,-0.31468707,-0.50134397,0.25933874,7.1525574e-07,-1.4060792,-1.0119559,1.7881393e-07,-3.727347,-0.44016862
70,26,9,28,10,146,2,0,1,10,15.63,10.0,new,base_features_2h70,TL,2,2,3741.673326253891,3550000,1e-05,20,0.1,11,False,-39.72597,70,0.41789076,2.9471292,-0.61198246,-0.6515026,0.42260516,1.013279e-06,-0.6741099,-0.7496908,2.0861626e-07,-3.1954484,-0.036376417
71,106,12,133,14,182,9,0,3,23,23.14,63.0,new,base_features_2h71,TL,2,2,3795.16188955307,3600000,1e-05,20,0.1,11,False,-29.655178,71,0.48011744,2.5929582,-0.4317891,-0.76939017,0.23114657,7.1525574e-07,-0.16912588,-0.5206389,2.3841858e-07,-3.3958955,0.74054193
72,19,9,21,10,138,2,0,1,4,15.63,10.0,new,base_features_2h72,TL,2,2,3849.327982902527,3650000,1e-05,20,0.1,11,False,-37.518047,72,0.56718624,3.137773,-0.3946102,-0.36457628,0.29568315,8.34465e-07,-0.6069404,-0.7327421,2.5331974e-07,-3.736905,0.45764184
73,28,9,30,10,144,2,0,1,12,15.63,17.0,new,base_features_2h73,TL,2,2,3904.6452119350433,3700000,1e-05,20,0.1,11,False,-41.381622,73,0.39630312,2.9866524,-0.45620295,-0.3372624,0.012617707,7.1525574e-07,-0.7584048,-0.96484447,1.7881393e-07,-2.4433112,0.12951934
74,88,16,112,21,156,14,0,1,16,21.62,36.0,new,base_features_2h74,TL,2,2,3959.196678876877,3750000,1e-05,20,0.1,11,False,-34.559433,74,0.5602119,2.608118,-0.50588435,-0.6365588,0.24560511,8.34465e-07,-0.14564872,-0.751772,2.3841858e-07,-3.3190792,0.6839319
75,95,20,131,31,195,11,0,1,24,22.66,47.0,new,base_features_2h75,TL,2,2,4014.3027975559235,3800000,1e-05,20,0.1,11,False,-35.04098,75,0.57158226,2.688682,-0.40143412,-0.20534533,0.28995347,7.1525574e-07,-0.54138285,-0.76509196,1.9930303e-07,-3.1398163,0.24109817
76,73,14,84,18,167,6,0,1,23,18.18,35.0,new,base_features_2h76,TL,2,2,4069.3624629974365,3850000,1e-05,20,0.1,11,False,-36.005745,76,0.5484373,2.9078116,-0.4109459,-0.525523,-0.04869449,8.940697e-07,-0.132119,-0.755555,2.3841858e-07,-3.2164612,0.6679394
77,145,18,179,23,190,17,0,1,42,29.62,59.0,new,base_features_2h77,TL,2,2,4124.870561361313,3900000,1e-05,20,0.1,11,False,-34.496536,77,0.44529536,2.6194959,-0.44193375,-0.7731284,-0.06854522,8.34465e-07,-0.007544726,-0.57420516,2.9802322e-07,-2.9824233,1.0509925
78,69,9,80,10,138,2,0,1,22,17.62,20.0,new,base_features_2h78,TL,2,2,4180.485785961151,3950000,1e-05,20,0.1,11,False,-29.162891,78,0.44891047,2.3847837,-0.39545527,-0.04469824,0.6204479,5.9604645e-07,-0.19216806,-0.61633795,2.0861626e-07,-2.6650832,0.41095334
79,46,16,61,21,160,8,0,1,11,17.14,17.0,new,base_features_2h79,TL,2,2,4236.359959125519,4000000,1e-05,20,0.1,11,False,-34.04475,79,0.48778656,2.7434998,-0.41701943,-0.3090359,0.18187165,5.364418e-07,-0.34688014,-0.51998603,2.2351742e-07,-2.9903216,0.30782908
80,121,9,152,10,197,9,0,1,24,25.14,67.0,new,base_features_2h80,TL,2,2,4292.246474504471,4050000,1e-05,20,0.1,11,False,-34.027847,80,0.44697374,2.9197679,-0.40471697,-0.6182201,-0.033501983,8.940697e-07,-0.062477827,-0.5710036,2.9802322e-07,-2.9590728,0.7698346
81,69,9,83,10,171,3,0,1,16,18.66,36.0,new,base_features_2h81,TL,2,2,4348.193366527557,4100000,1e-05,20,0.1,11,False,-43.154125,81,0.59331477,2.9049132,-0.41187143,-0.42117524,0.31837463,8.34465e-07,-0.3980152,-0.63107413,2.682209e-07,-3.3850892,0.5666504
82,73,9,105,10,166,7,0,1,20,19.62,34.0,new,base_features_2h82,TL,2,2,4404.365581035614,4150000,1e-05,20,0.1,11,False,-38.50512,82,0.6281891,2.8731346,-0.30011767,-0.18015265,-0.08102918,8.34465e-07,-0.40638167,-0.7391076,2.1606684e-07,-3.4044526,0.06739277
83,19,9,21,10,138,2,0,1,6,15.63,12.0,new,base_features_2h83,TL,2,2,4461.231209754944,4200000,1e-05,20,0.1,11,False,-43.621117,83,0.47855604,3.0161374,-0.33818698,-0.25553036,0.06561816,5.9604645e-07,-0.293279,-0.8467675,2.5331974e-07,-2.9425902,0.31085396
84,231,21,375,28,245,9,0,2,80,27.42,104.0,new,base_features_2h84,TL,2,2,4517.703200817108,4250000,1e-05,20,0.1,11,False,-38.249565,84,0.19674224,2.6647346,-0.23156925,0.047958195,0.62285185,9.536743e-07,-0.93759274,-0.7016399,1.7881393e-07,-3.2104232,-0.4422738
85,121,14,155,18,214,8,0,1,35,24.18,48.0,new,base_features_2h85,TL,2,2,4574.301577806473,4300000,1e-05,20,0.1,11,False,-44.698364,85,0.34463108,2.8475502,-0.5036797,-0.473328,-0.42165494,1.0728836e-06,-0.81406134,-0.84587455,1.4901161e-07,-3.2093506,-0.143502
