,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,12,7,15,8,41,3,0,1,4,14.67,2.0,false,False,new,mock,TL,1,1,0.36585365853658536
1,26,14,41,21,38,8,0,1,9,15.15,2.0,false,False,new,mock,TL,1,2,1.0789473684210527
2,44,7,62,8,41,6,0,1,4,15.15,4.0,false,False,new,mock,TL,1,3,1.5121951219512195
3,62,7,92,8,49,6,0,1,2,15.64,5.0,false,False,new,mock,TL,1,4,1.8775510204081634
4,103,20,188,31,79,41,0,1,18,18.18,14.0,false,False,new,mock,TL,1,5,2.3797468354430378
5,66,7,97,8,46,11,0,1,0,15.63,8.0,false,False,new,mock,TL,1,6,2.108695652173913
6,142,23,268,35,80,52,0,1,6,21.14,18.0,false,False,new,mock,TL,1,7,3.35
7,76,7,130,8,54,25,0,1,0,16.66,5.0,false,False,new,mock,TL,1,8,2.4074074074074074
8,70,10,103,12,70,13,0,1,0,15.64,15.0,false,False,new,mock,TL,1,9,1.4714285714285715
9,73,7,100,8,57,10,0,1,0,15.62,10.0,false,False,new,mock,TL,1,10,1.7543859649122806
10,73,7,106,8,52,13,0,1,0,15.62,12.0,false,False,new,mock,TL,1,11,2.0384615384615383
11,50,7,63,8,45,5,0,1,0,15.15,4.0,false,False,new,mock,TL,1,12,1.4
12,112,10,195,12,74,43,0,1,0,18.18,18.0,false,False,new,mock,TL,1,13,2.635135135135135
13,88,7,149,8,56,17,0,1,0,16.66,11.0,false,False,new,mock,TL,1,14,2.6607142857142856
14,201,29,390,44,106,62,0,8,0,23.62,33.0,false,False,new,mock,TL,1,15,3.6792452830188678
15,16,9,19,10,36,2,0,1,2,15.15,3.0,false,False,new,mock,TL,2,1,0.5277777777777778
16,68,9,91,10,48,5,0,1,9,15.64,10.0,false,False,new,mock,TL,2,2,1.8958333333333333
17,567,20,1178,28,468,254,0,1,149,97.98,42.0,false,False,new,mock,TL,2,3,2.517094017094017
18,1431,26,3185,34,1331,752,0,1,381,138.7,145.0,false,False,new,mock,TL,2,4,2.392937640871525
19,454,16,754,20,194,106,0,1,1,22.13,77.0,false,False,new,mock,TL,2,5,3.88659793814433
20,225,9,323,10,93,26,0,1,0,20.18,31.0,false,False,new,mock,TL,2,6,3.4731182795698925
21,1118,35,1935,52,612,332,0,1,2,50.72,142.0,false,False,new,mock,TL,2,7,3.161764705882353
22,472,9,739,10,224,105,0,1,0,19.22,71.0,false,False,new,mock,TL,2,8,3.299107142857143
23,741,13,1158,16,245,86,0,1,0,31.62,87.0,false,False,new,mock,TL,2,9,4.726530612244898
24,619,14,983,18,247,117,0,1,0,36.5,78.0,false,False,new,mock,TL,2,10,3.979757085020243
25,3187,59,6603,85,6024,1881,0,1,0,182.43,700.0,false,False,new,mock,TL,2,11,1.0961155378486056
26,101,9,133,10,64,7,0,1,0,15.7,13.0,false,False,new,mock,TL,2,12,2.078125
27,1319,35,2393,57,876,467,0,3,0,32.83,147.0,false,False,new,mock,TL,2,13,2.7317351598173514
28,299,13,420,14,118,25,0,1,0,21.14,39.0,false,False,new,mock,TL,2,14,3.559322033898305
29,315,14,446,18,116,34,0,1,0,22.66,43.0,false,False,new,mock,TL,2,15,3.8448275862068964
30,50,11,62,12,53,5,0,1,13,15.63,12.0,false,False,new,mock,TL,3,1,1.169811320754717
31,578,47,1000,75,390,136,0,1,134,60.12,63.0,false,False,new,mock,TL,3,2,2.5641025641025643
32,3469,74,6722,125,5404,1369,0,1,562,253.99,718.0,false,False,new,mock,TL,3,3,1.2438934122871947
33,6279,54,11754,74,15810,2136,0,1,633,310.17,3246.0,false,False,new,mock,TL,3,4,0.7434535104364326
34,821,32,1187,41,263,40,0,1,0,26.78,117.0,false,False,new,mock,TL,3,5,4.513307984790875
35,6723,11,11785,12,13233,1991,0,1,77,773.05,3306.0,false,False,new,mock,TL,3,6,0.8905765888309529
36,8113,0,15001,0,24247,2943,0,0,21,0.0,5564.0,true,False,new,mock,TL,3,7,0.6186744751928074
37,193,13,288,14,176,21,0,1,65,22.18,60.0,false,False,new,mock,TL,4,1,1.6363636363636365
38,2415,68,4296,120,2399,547,0,1,508,110.26,427.0,false,False,new,mock,TL,4,2,1.7907461442267611
39,9217,0,15001,0,26581,1562,0,0,808,0.0,11149.0,true,False,new,mock,TL,4,3,0.5643504759038411
40,588,47,950,68,342,91,0,1,196,52.03,62.0,false,False,new,mock,TL,5,1,2.7777777777777777
41,6471,95,11120,152,14635,1656,0,1,1054,413.07,3159.0,false,False,new,mock,TL,5,2,0.7598223436966177
42,981,102,1600,170,668,135,0,1,326,14.04,90.0,false,False,new,mock,TL,6,1,2.395209580838323
43,9021,0,15001,0,22415,984,0,0,1332,0.0,7851.0,true,False,new,mock,TL,6,2,0.6692393486504573
44,2410,79,3907,125,2205,370,0,1,827,119.97,344.0,false,False,new,mock,TL,7,1,1.7718820861678004
45,5933,461,10655,906,16429,1363,0,1,2076,252.1,1651.0,false,False,new,mock,TL,8,1,0.6485482987400328
46,8600,0,15001,0,32950,1701,0,0,2626,0.0,4373.0,true,False,new,mock,TL,9,1,0.45526555386949924
