,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,idx
0,196,9,306,10,42,29,0,1,81,19.7,7.0,new,mock,TL,2,2,0
1,280,27,472,37,60,49,0,1,123,26.18,7.0,new,mock,TL,2,2,1
2,273,33,477,51,60,56,0,1,129,26.18,7.0,new,mock,TL,2,2,2
3,133,14,193,18,27,10,0,1,55,16.66,1.0,new,mock,TL,2,2,3
4,288,23,504,35,69,78,0,1,135,29.62,5.0,new,mock,TL,2,2,4
5,234,9,366,10,46,32,0,1,94,21.62,3.0,new,mock,TL,2,2,5
6,146,13,207,16,31,19,0,1,51,17.14,5.0,new,mock,TL,2,2,6
7,243,18,386,22,50,41,0,1,93,22.66,3.0,new,mock,TL,2,2,7
8,242,14,363,18,38,15,0,1,103,18.66,4.0,new,mock,TL,2,2,8
9,278,14,475,18,60,61,0,1,129,27.14,4.0,new,mock,TL,2,2,9
10,260,35,427,51,57,43,0,1,107,24.18,6.0,new,mock,TL,2,2,10
11,281,19,498,25,64,56,0,1,130,27.62,7.0,new,mock,TL,2,2,11
12,127,9,177,10,27,8,0,1,43,16.18,4.0,new,mock,TL,2,2,12
13,119,12,162,13,26,12,0,1,39,16.66,2.0,new,mock,TL,2,2,13
14,283,12,475,14,55,42,0,1,149,24.66,2.0,new,mock,TL,2,2,14
15,275,26,453,37,54,45,0,1,114,23.62,3.0,new,mock,TL,2,2,15
16,338,9,655,10,92,88,0,1,206,12.61,4.0,new,mock,TL,2,2,16
17,214,18,321,22,55,29,0,1,81,20.18,5.0,new,mock,TL,2,2,17
18,298,9,540,10,78,76,0,1,142,9.63,3.0,new,mock,TL,2,2,18
19,262,29,465,45,61,52,0,1,108,27.14,3.0,new,mock,TL,2,2,19
20,264,20,463,30,60,59,0,1,119,26.18,4.0,new,mock,TL,2,2,20
21,331,39,637,67,80,71,0,18,183,8.69,2.0,new,mock,TL,2,2,21
22,269,32,441,46,59,42,0,1,120,25.62,3.0,new,mock,TL,2,2,22
23,117,9,150,10,25,12,0,1,36,16.18,3.0,new,mock,TL,2,2,23
24,264,9,424,10,67,34,0,1,112,21.14,7.0,new,mock,TL,2,2,24
25,104,9,135,10,21,2,0,1,36,15.62,1.0,new,mock,TL,2,2,25
26,128,16,177,20,31,25,0,1,52,17.14,2.0,new,mock,TL,2,2,26
27,265,14,407,18,52,43,0,1,100,23.62,2.0,new,mock,TL,2,2,27
28,171,12,223,14,39,7,0,1,49,16.66,2.0,new,mock,TL,2,2,28
29,107,12,133,13,21,4,0,1,33,15.62,2.0,new,mock,TL,2,2,29
30,224,12,369,14,43,32,0,1,104,20.18,4.0,new,mock,TL,2,2,30
31,231,25,365,37,37,17,0,9,90,18.66,2.0,new,mock,TL,2,2,31
32,233,21,406,30,60,65,0,1,102,26.18,2.0,new,mock,TL,2,2,32
33,257,13,481,16,66,65,0,1,128,29.62,6.0,new,mock,TL,2,2,33
34,255,19,409,25,47,25,0,1,110,21.14,9.0,new,mock,TL,2,2,34
35,295,17,522,22,65,67,0,1,140,28.66,1.0,new,mock,TL,2,2,35
36,294,32,532,51,59,52,0,1,160,26.66,5.0,new,mock,TL,2,2,36
37,336,22,612,33,65,68,0,1,202,27.7,5.0,new,mock,TL,2,2,37
38,268,9,457,10,59,37,0,1,111,25.14,8.0,new,mock,TL,2,2,38
39,233,29,381,40,49,45,0,9,82,22.66,3.0,new,mock,TL,2,2,39
40,82,9,107,10,21,4,0,1,33,15.62,2.0,new,mock,TL,2,2,40
41,284,24,505,37,67,54,0,1,139,28.66,3.0,new,mock,TL,2,2,41
42,336,9,650,10,95,104,0,1,196,17.61,5.0,new,mock,TL,2,2,42
43,278,30,476,46,78,53,0,1,138,26.66,5.0,new,mock,TL,2,2,43
44,245,9,358,10,44,30,0,1,79,20.18,3.0,new,mock,TL,2,2,44
45,197,12,275,13,34,17,0,1,54,18.18,5.0,new,mock,TL,2,2,45
46,292,9,481,10,60,53,0,1,129,26.18,4.0,new,mock,TL,2,2,46
47,174,9,256,10,34,22,0,1,64,17.7,7.0,new,mock,TL,2,2,47
48,248,15,403,17,52,41,0,1,121,23.14,3.0,new,mock,TL,2,2,48
49,230,20,375,30,67,35,0,1,101,22.18,6.0,new,mock,TL,2,2,49
50,252,19,400,24,46,29,0,1,122,21.14,1.0,new,mock,TL,2,2,50
51,97,9,139,10,24,12,0,1,33,16.18,1.0,new,mock,TL,2,2,51
52,108,9,142,10,22,5,0,1,40,15.62,3.0,new,mock,TL,2,2,52
53,191,12,270,14,32,14,0,1,60,17.14,2.0,new,mock,TL,2,2,53
54,297,26,509,37,57,53,0,1,144,25.14,5.0,new,mock,TL,2,2,54
55,229,16,343,21,42,22,0,1,80,19.62,5.0,new,mock,TL,2,2,55
56,260,14,423,18,60,63,0,1,99,26.18,4.0,new,mock,TL,2,2,56
57,163,9,245,10,33,19,0,1,50,18.18,5.0,new,mock,TL,2,2,57
