,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx,ra 1,ra 2,controllable,depth,state unexplorability,state marked,child marked,child goal,child error,child none,child deadlock,uncontrollability child,unexplorability child
92,21,12,27,14,144,4,0,2,3,16.66,13.0,new,ra_feature_2h92,TL,2,2,5683.042991638184,4650000,1e-05,20,0.1,13,True,-14.328997,92,0.08488963,-0.060273528,0.4172655,2.532022,0.06835116,-0.9575527,0.2810754,-0.23776346,-1.0471803,-1.6931463,0.0,-2.4557762,-0.60380924
93,11,9,12,10,130,2,0,1,2,16.18,7.0,new,ra_feature_2h93,TL,2,2,5746.59491443634,4700000,1e-05,20,0.1,13,True,-10.691924,93,0.2056768,-0.031374693,0.46162146,2.4058526,0.19210665,-0.77537954,0.3277063,-0.8258498,-0.9713576,-1.4910984,2.3841858e-07,-2.218576,-0.5081958
94,11,9,12,10,129,2,0,1,2,16.18,7.0,new,ra_feature_2h94,TL,2,2,5810.240146636963,4750000,1e-05,20,0.1,13,True,-8.659005,94,0.24888752,0.0051423907,0.47117263,1.7431048,0.05329987,-0.64967406,0.41820487,-1.1605138,-0.8275861,-1.3827744,4.7683716e-07,-2.096387,-0.24016047
95,11,9,12,10,131,2,0,1,2,16.18,6.0,new,ra_feature_2h95,TL,2,2,5874.188060998917,4800000,1e-05,20,0.1,13,True,-6.2507014,95,0.2872745,0.119947016,0.46938217,2.157025,0.122525096,-0.51110816,0.33054295,-1.5886292,-0.75852066,-1.3812375,4.7683716e-07,-2.1767642,0.01256752
96,11,9,12,10,133,2,0,1,2,16.18,5.0,new,ra_feature_2h96,TL,2,2,5938.763850927353,4850000,1e-05,20,0.1,13,True,-7.084168,96,0.35681728,0.033185005,0.33711743,2.352058,0.14551502,-0.4803006,0.43072674,-1.8564768,-1.1156095,-1.5433373,7.1525574e-07,-2.4224842,-0.3453777
97,13,9,14,10,148,2,0,1,4,16.18,4.0,new,ra_feature_2h97,TL,2,2,6003.469708442688,4900000,1e-05,20,0.1,13,True,-9.270545,97,0.19787145,-0.37575513,0.4288494,2.8126333,0.14291686,-0.6124275,0.50077146,-1.9876373,-1.6455394,-1.8123682,7.1525574e-07,-2.7552981,-0.8338473
98,53,14,65,18,162,7,0,2,11,19.14,23.0,new,ra_feature_2h98,TL,2,2,6063.512724637985,4950000,1e-05,20,0.1,13,True,-10.025508,98,0.15511613,-0.44201624,0.46606767,3.2559474,0.12036814,-0.53083146,0.6363684,-1.8277817,-1.7428443,-1.7034447,7.1525574e-07,-2.928616,-0.78646934
99,11,9,12,10,159,2,0,1,2,16.18,8.0,new,ra_feature_2h99,TL,2,2,6123.288895845413,5000000,1e-05,20,0.1,13,True,-10.784559,99,0.112744495,-0.49705702,0.48058993,3.3194585,0.06379034,-0.493681,0.714991,-1.6804084,-1.6313124,-1.7427514,7.1525574e-07,-2.723495,-0.7979368
100,9,9,10,10,146,2,0,1,0,16.19,7.0,new,ra_feature_2h100,TL,2,2,6182.956552505493,5050000,1e-05,20,0.1,13,True,-11.389254,100,0.062361035,-0.58605075,0.56604594,3.388121,-0.09684134,-0.541424,0.5282421,-1.8881588,-1.7275913,-1.7475613,7.1525574e-07,-3.0374846,-0.86151177
101,38,12,49,14,161,4,0,1,8,18.18,22.0,new,ra_feature_2h101,TL,2,2,6242.433044910431,5100000,1e-05,20,0.1,13,True,-8.75398,101,0.18985951,-0.21882308,0.4111493,3.12727,0.033336688,-0.37126243,0.56196105,-1.9860076,-1.349015,-1.6920409,7.1525574e-07,-2.8238938,-0.42578575
102,9,9,10,10,149,2,0,1,0,16.19,8.0,new,ra_feature_2h102,TL,2,2,6302.709397315979,5150000,1e-05,20,0.1,13,True,-9.251887,102,0.16764946,-0.30371815,0.44451022,3.2039332,-0.04640867,-0.39802477,0.55846643,-2.1022453,-1.7367611,-1.7111812,7.1525574e-07,-3.112454,-0.6738845
103,9,9,10,10,161,2,0,1,0,16.19,7.0,new,ra_feature_2h103,TL,2,2,6362.791044473648,5200000,1e-05,20,0.1,13,True,-9.798837,103,0.19048506,-0.5351435,0.43758887,3.39705,-0.07046672,-0.31737942,0.6514535,-2.2521293,-1.9569805,-1.7378675,9.536743e-07,-3.2409804,-0.81727314
104,9,9,10,10,149,2,0,1,0,16.19,6.0,new,ra_feature_2h104,TL,2,2,6422.426059961319,5250000,1e-05,20,0.1,13,True,-10.886978,104,0.14811979,-0.4774726,0.43260545,3.6742406,0.0050226897,-0.32349136,0.70403224,-2.0633876,-2.296902,-1.8792654,7.1525574e-07,-3.3690956,-1.1255423
105,9,9,10,10,128,2,0,1,0,16.19,6.0,new,ra_feature_2h105,TL,2,2,6482.023329257965,5300000,1e-05,20,0.1,13,True,-10.025106,105,0.13564852,-0.5132942,0.4548509,3.6126194,-0.043285344,-0.31906867,0.5857483,-2.0856042,-2.0630586,-1.7685266,9.536743e-07,-3.493415,-0.88830346
106,9,9,10,10,140,2,0,1,0,16.19,9.0,new,ra_feature_2h106,TL,2,2,6541.939524888992,5350000,1e-05,20,0.1,13,True,-9.6911955,106,0.17649284,-0.63438624,0.45696577,3.5730865,-0.09660376,-0.3198645,0.70491153,-2.013803,-1.7302173,-1.5811372,7.1525574e-07,-3.5043368,-0.5770194
107,9,9,10,10,128,2,0,1,0,16.19,7.0,new,ra_feature_2h107,TL,2,2,6601.678426265717,5400000,1e-05,20,0.1,13,True,-10.065205,107,0.15822633,-0.65098035,0.45047036,3.5251706,-0.10772027,-0.25595194,0.66797626,-2.1298435,-2.0680358,-1.7322152,9.536743e-07,-3.7054567,-0.96534956
108,9,9,10,10,156,2,0,1,0,16.19,7.0,new,ra_feature_2h108,TL,2,2,6661.194040298462,5450000,1e-05,20,0.1,13,True,-10.036944,108,0.21401857,-0.5298578,0.41722286,3.528835,-0.10909662,-0.32222387,0.59229225,-1.928997,-1.8334653,-1.6303036,7.1525574e-07,-3.603308,-0.64225376
109,29,12,37,14,152,4,0,1,4,17.14,12.0,new,ra_feature_2h109,TL,2,2,6721.003442764282,5500000,1e-05,20,0.1,13,True,-9.639426,109,0.18178299,-0.6721809,0.41934204,3.730607,-0.10400965,-0.09944543,0.7355559,-2.2541206,-2.0570173,-1.7770392,7.1525574e-07,-3.8732724,-0.926397
110,38,12,50,14,197,5,0,2,3,18.66,27.0,new,ra_feature_2h110,TL,2,2,6780.468460321426,5550000,1e-05,20,0.1,13,True,-11.167966,110,0.10869022,-0.69296926,0.448433,3.710982,-0.287038,-0.2572831,0.6917811,-2.2554235,-2.4071438,-1.8634136,9.536743e-07,-3.9466121,-1.2961999
111,29,12,39,14,174,4,0,2,4,17.62,16.0,new,ra_feature_2h111,TL,2,2,6840.0786652565,5600000,1e-05,20,0.1,13,True,-10.1870365,111,0.14506623,-0.7265581,0.43006194,3.665254,-0.14593175,-0.18207347,0.7391843,-2.4066715,-2.3874717,-1.8029158,9.536743e-07,-3.8827045,-1.2248156
112,11,9,12,10,130,2,0,1,2,16.18,5.0,new,ra_feature_2h112,TL,2,2,6899.5819046497345,5650000,1e-05,20,0.1,13,True,-11.0484085,112,0.16389997,-0.69245046,0.41601396,3.8507085,-0.25347605,-0.12969974,0.6018199,-2.464085,-2.289729,-1.9227694,9.536743e-07,-3.9720147,-1.2637799
113,9,9,10,10,156,2,0,1,0,16.19,9.0,new,ra_feature_2h113,TL,2,2,6959.4514009952545,5700000,1e-05,20,0.1,13,True,-10.958307,113,0.18039641,-0.6020533,0.38045973,3.7574058,-0.16035016,-0.238726,0.5812274,-2.557177,-2.401851,-1.9168518,9.536743e-07,-3.92006,-1.2827038
114,52,14,67,18,165,7,0,1,13,19.62,22.0,new,ra_feature_2h114,TL,2,2,7024.777359724045,5750000,1e-05,20,0.1,13,True,-12.179498,114,0.20041788,-0.6292022,0.32808232,3.918419,-0.19136977,-0.09222758,0.61596686,-2.4517798,-2.727733,-2.0303614,9.536743e-07,-4.1708746,-1.6297853
115,36,9,47,10,182,7,0,1,7,17.62,20.0,new,ra_feature_2h115,TL,2,2,7097.338844776154,5800000,1e-05,20,0.1,13,True,-15.333257,115,0.22479007,-0.64161,0.34737837,3.9138129,-0.22054489,-0.17822565,0.65943146,-1.9948306,-3.0104415,-1.9420929,7.1525574e-07,-4.223349,-1.8652163
116,27,12,34,14,151,4,0,2,3,17.14,15.0,new,ra_feature_2h116,TL,2,2,7169.179713487625,5850000,1e-05,20,0.1,13,True,-12.924156,116,0.13280053,-0.5935893,0.36287528,3.8284268,-0.1824144,-0.25846922,0.62949836,-2.2607567,-2.7648566,-1.9102368,9.536743e-07,-3.88595,-1.6325254
