,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,17.0,15.0,20.0,18.0,211.0,4.0,0.0,1.0,2.0,13.5,15.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,1,1,0
1,19.0,17.0,23.0,21.0,213.0,5.0,0.0,1.0,2.0,13.5,14.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,1,2,0
2,21.0,19.0,26.0,24.0,195.0,6.0,0.0,1.0,2.0,14.0,14.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,1,3,0
3,23.0,21.0,29.0,27.0,215.0,6.0,0.0,1.0,2.0,13.5,16.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,1,4,0
4,25.0,23.0,32.0,30.0,202.0,5.0,0.0,1.0,2.0,14.0,20.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,1,5,0
5,27.0,25.0,35.0,33.0,228.0,5.0,0.0,1.0,2.0,14.99,20.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,1,6,0
6,29.0,27.0,38.0,36.0,232.0,6.0,0.0,1.0,2.0,15.98,18.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,1,7,0
7,31.0,29.0,41.0,39.0,223.0,6.0,0.0,1.0,2.0,15.98,22.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,1,8,0
8,33.0,31.0,44.0,42.0,205.0,6.0,0.0,1.0,2.0,16.0,23.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,1,9,0
9,35.0,33.0,47.0,45.0,224.0,6.0,0.0,1.0,2.0,16.0,23.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,1,10,0
10,37.0,35.0,50.0,48.0,209.0,6.0,0.0,1.0,2.0,16.0,24.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,1,11,0
11,39.0,37.0,53.0,51.0,233.0,9.0,0.0,1.0,2.0,16.0,26.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,1,12,0
12,41.0,39.0,56.0,54.0,237.0,9.0,0.0,1.0,2.0,16.0,34.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,1,13,0
13,43.0,41.0,59.0,57.0,251.0,9.0,0.0,1.0,2.0,16.48,42.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,1,14,0
14,45.0,43.0,62.0,60.0,245.0,9.0,0.0,1.0,2.0,16.48,39.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,1,15,0
15,120.0,52.0,221.0,71.0,335.0,52.0,0.0,1.0,28.0,23.92,85.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,2,1,0
16,140.0,62.0,261.0,88.0,350.0,61.0,0.0,1.0,30.0,26.48,101.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,2,2,0
17,160.0,56.0,303.0,74.0,370.0,81.0,0.0,1.0,42.0,13.73,93.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,2,3,0
18,180.0,84.0,345.0,125.0,399.0,115.0,0.0,1.0,39.0,22.67,123.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,2,4,0
19,200.0,68.0,386.0,92.0,422.0,116.0,0.0,1.0,39.0,26.74,116.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,2,5,0
20,220.0,74.0,428.0,101.0,417.0,119.0,0.0,1.0,48.0,29.8,126.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,2,6,0
21,221.0,80.0,437.0,110.0,429.0,131.0,0.0,1.0,43.0,32.85,132.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,2,7,0
22,249.0,86.0,485.0,119.0,450.0,123.0,0.0,1.0,59.0,36.88,129.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,2,8,0
23,268.0,92.0,520.0,128.0,480.0,137.0,0.0,1.0,68.0,40.89,165.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,2,9,0
24,300.0,144.0,596.0,227.0,521.0,173.0,0.0,1.0,69.0,61.83,185.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,2,10,0
25,304.0,104.0,590.0,146.0,574.0,183.0,0.0,1.0,73.0,56.88,208.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,2,11,0
26,323.0,160.0,629.0,254.0,605.0,196.0,0.0,1.0,76.0,62.94,237.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,2,12,0
27,359.0,176.0,694.0,282.0,608.0,204.0,0.0,1.0,83.0,76.94,210.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,2,13,0
28,380.0,184.0,746.0,296.0,646.0,241.0,0.0,1.0,76.0,97.95,199.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,2,14,0
29,399.0,196.0,784.0,316.0,719.0,272.0,0.0,1.0,65.0,112.94,234.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,2,15,0
30,757.0,198.0,2066.0,329.0,1689.0,957.0,0.0,1.0,298.0,38.03,378.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,3,1,0
31,927.0,230.0,2581.0,399.0,2230.0,1183.0,0.0,1.0,371.0,31.8,543.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,3,2,0
32,1068.0,210.0,2928.0,338.0,2598.0,1336.0,0.0,1.0,445.0,121.0,565.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,3,3,0
33,1212.0,266.0,3334.0,443.0,3170.0,1519.0,0.0,1.0,475.0,65.8,676.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,3,4,0
34,1363.0,296.0,3766.0,493.0,3720.0,1718.0,0.0,1.0,544.0,98.71,740.0,True,new,experiments/results/TA_2_2/visits/0.onnx,TA,3,5,0
