,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx
0,0.03404402732849121,0,1e-05,20,0.1,17,True,1.7590256,0
1,162.07430052757263,50000,1e-05,20,0.1,17,True,-97.838036,1
2,303.6672532558441,100000,1e-05,20,0.1,17,True,-380.8845,2
3,453.876535654068,150000,1e-05,20,0.1,17,True,-614.6889,3
4,604.4327733516693,200000,1e-05,20,0.1,17,True,-524.7043,4
5,747.8810322284698,250000,1e-05,20,0.1,17,True,-680.5697,5
6,874.0722374916077,300000,1e-05,20,0.1,17,True,-523.6309,6
7,978.1879234313965,350000,1e-05,20,0.1,17,True,-598.0028,7
8,1085.9097294807434,400000,1e-05,20,0.1,17,True,-461.4712,8
9,1191.6687939167023,450000,1e-05,20,0.1,17,True,-619.16754,9
10,1306.0778884887695,500000,1e-05,20,0.1,17,True,-441.84113,10
11,1429.2426254749298,550000,1e-05,20,0.1,17,True,-542.0315,11
12,1550.1063106060028,600000,1e-05,20,0.1,17,True,-501.31708,12
13,1664.2797088623047,650000,1e-05,20,0.1,17,True,-605.92664,13
14,1787.0981848239899,700000,1e-05,20,0.1,17,True,-721.63605,14
15,1914.8245866298676,750000,1e-05,20,0.1,17,True,-450.92618,15
16,2028.3304452896118,800000,1e-05,20,0.1,17,True,-624.21313,16
17,2135.2084259986877,850000,1e-05,20,0.1,17,True,-553.211,17
18,2272.1881065368652,900000,1e-05,20,0.1,17,True,-542.2932,18
19,2415.2469096183777,950000,1e-05,20,0.1,17,True,-582.0361,19
20,2562.4286551475525,1000000,1e-05,20,0.1,17,True,-482.35956,20
21,2702.238442659378,1050000,1e-05,20,0.1,17,True,-718.13855,21
22,2833.4550592899323,1100000,1e-05,20,0.1,17,True,-718.331,22
23,2971.8509900569916,1150000,1e-05,20,0.1,17,True,-709.8635,23
24,3101.100973367691,1200000,1e-05,20,0.1,17,True,-470.64304,24
25,3220.565563440323,1250000,1e-05,20,0.1,17,True,-716.9111,25
26,3319.589454650879,1300000,1e-05,20,0.1,17,True,-638.9463,26
27,3416.911051273346,1350000,1e-05,20,0.1,17,True,-774.2844,27
28,3512.8312482833862,1400000,1e-05,20,0.1,17,True,-623.70483,28
29,3619.193512439728,1450000,1e-05,20,0.1,17,True,-557.5913,29
30,3725.1040897369385,1500000,1e-05,20,0.1,17,True,-493.6696,30
31,3831.917028903961,1550000,1e-05,20,0.1,17,True,-769.2832,31
32,3942.6851370334625,1600000,1e-05,20,0.1,17,True,-606.8336,32
33,4045.5272393226624,1650000,1e-05,20,0.1,17,True,-562.04407,33
34,4142.756541967392,1700000,1e-05,20,0.1,17,True,-706.3978,34
35,4245.354295969009,1750000,1e-05,20,0.1,17,True,-624.91095,35
36,4341.255537509918,1800000,1e-05,20,0.1,17,True,-644.4548,36
37,4444.787267208099,1850000,1e-05,20,0.1,17,True,-519.87634,37
38,4549.790453910828,1900000,1e-05,20,0.1,17,True,-550.9224,38
39,4647.869617700577,1950000,1e-05,20,0.1,17,True,-544.7816,39
40,4750.14478635788,2000000,1e-05,20,0.1,17,True,-543.63635,40
41,4844.428870916367,2050000,1e-05,20,0.1,17,True,-641.949,41
42,4942.032148838043,2100000,1e-05,20,0.1,17,True,-608.02545,42
43,5035.321383476257,2150000,1e-05,20,0.1,17,True,-611.3314,43
44,5133.298732995987,2200000,1e-05,20,0.1,17,True,-622.9706,44
45,5229.480383872986,2250000,1e-05,20,0.1,17,True,-617.0648,45
46,5328.542750835419,2300000,1e-05,20,0.1,17,True,-575.58734,46
47,5429.355216026306,2350000,1e-05,20,0.1,17,True,-621.41766,47
48,5524.1507959365845,2400000,1e-05,20,0.1,17,True,-668.2173,48
49,5622.017775297165,2450000,1e-05,20,0.1,17,True,-500.08905,49
50,5715.154621839523,2500000,1e-05,20,0.1,17,True,-572.33453,50
51,5809.874356985092,2550000,1e-05,20,0.1,17,True,-733.5645,51
52,5905.045780658722,2600000,1e-05,20,0.1,17,True,-558.0287,52
53,5997.9936010837555,2650000,1e-05,20,0.1,17,True,-433.81433,53
54,6090.786114692688,2700000,1e-05,20,0.1,17,True,-512.416,54
55,6189.227952241898,2750000,1e-05,20,0.1,17,True,-573.345,55
56,6284.5154275894165,2800000,1e-05,20,0.1,17,True,-705.91437,56
57,6379.765319824219,2850000,1e-05,20,0.1,17,True,-600.79974,57
58,6477.18209862709,2900000,1e-05,20,0.1,17,True,-640.7072,58
59,6569.624641418457,2950000,1e-05,20,0.1,17,True,-614.58496,59
60,6663.470649957657,3000000,1e-05,20,0.1,17,True,-594.99146,60
61,6754.148272275925,3050000,1e-05,20,0.1,17,True,-559.6473,61
62,6845.5883638858795,3100000,1e-05,20,0.1,17,True,-615.25195,62
63,6940.822420358658,3150000,1e-05,20,0.1,17,True,-465.19,63
64,7030.175581455231,3200000,1e-05,20,0.1,17,True,-634.6931,64
65,7123.071380376816,3250000,1e-05,20,0.1,17,True,-501.57303,65
