,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,6.0,6.0,8.0,8.0,139.0,2.0,0.0,1.0,0.0,12.51,10.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,1,1,0
1,7.0,6.0,10.0,8.0,136.0,2.0,0.0,1.0,0.0,12.51,11.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,1,2,0
2,8.0,6.0,12.0,8.0,136.0,2.0,0.0,1.0,0.0,13.04,10.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,1,3,0
3,9.0,6.0,14.0,8.0,142.0,2.0,0.0,1.0,0.0,13.53,21.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,1,4,0
4,10.0,6.0,16.0,8.0,143.0,2.0,0.0,1.0,0.0,14.48,23.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,1,5,0
5,11.0,6.0,18.0,8.0,144.0,2.0,0.0,1.0,0.0,14.99,19.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,1,6,0
6,12.0,6.0,20.0,8.0,150.0,2.0,0.0,1.0,0.0,14.99,19.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,1,7,0
7,13.0,6.0,22.0,8.0,147.0,2.0,0.0,1.0,0.0,14.99,21.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,1,8,0
8,14.0,6.0,24.0,8.0,146.0,2.0,0.0,1.0,0.0,14.99,22.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,1,9,0
9,15.0,6.0,26.0,8.0,161.0,2.0,0.0,1.0,0.0,15.5,39.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,1,10,0
10,16.0,6.0,28.0,8.0,153.0,2.0,0.0,1.0,0.0,15.53,27.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,1,11,0
11,17.0,6.0,30.0,8.0,161.0,2.0,0.0,1.0,0.0,16.0,25.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,1,12,0
12,18.0,6.0,32.0,8.0,154.0,2.0,0.0,1.0,0.0,16.0,27.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,1,13,0
13,19.0,6.0,34.0,8.0,157.0,2.0,0.0,1.0,0.0,16.0,27.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,1,14,0
14,20.0,6.0,36.0,8.0,158.0,2.0,0.0,1.0,0.0,16.0,29.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,1,15,0
15,10.0,0.0,9.0,0.0,137.0,0.0,0.0,0.0,1.0,0.0,14.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,2,1,0
16,31.0,22.0,56.0,36.0,182.0,7.0,0.0,1.0,0.0,15.95,43.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,2,2,0
17,43.0,29.0,87.0,47.0,181.0,6.0,0.0,1.0,0.0,16.48,44.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,2,3,0
18,57.0,29.0,127.0,47.0,205.0,6.0,0.0,1.0,0.0,16.96,72.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,2,4,0
19,73.0,31.0,175.0,50.0,233.0,6.0,0.0,1.0,0.0,18.0,88.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,2,5,0
20,91.0,29.0,231.0,47.0,271.0,6.0,0.0,1.0,0.0,19.44,121.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,2,6,0
21,111.0,37.0,295.0,59.0,299.0,6.0,0.0,1.0,0.0,20.48,154.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,2,7,0
22,133.0,35.0,367.0,56.0,335.0,6.0,0.0,1.0,0.0,22.48,171.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,2,8,0
23,157.0,33.0,447.0,53.0,333.0,6.0,0.0,1.0,0.0,24.48,171.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,2,9,0
24,183.0,45.0,535.0,71.0,367.0,6.0,0.0,1.0,0.0,26.96,213.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,2,10,0
25,211.0,53.0,631.0,83.0,388.0,6.0,0.0,1.0,0.0,18.15,214.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,2,11,0
26,241.0,47.0,735.0,74.0,403.0,6.0,0.0,1.0,0.0,21.29,226.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,2,12,0
27,273.0,63.0,847.0,98.0,463.0,6.0,0.0,1.0,0.0,26.38,281.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,2,13,0
28,307.0,61.0,967.0,95.0,466.0,6.0,0.0,1.0,0.0,29.41,282.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,2,14,0
29,343.0,59.0,1095.0,92.0,515.0,6.0,0.0,1.0,0.0,33.52,328.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,2,15,0
30,6.0,0.0,5.0,0.0,136.0,0.0,0.0,0.0,1.0,0.0,14.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,3,1,0
31,20.0,0.0,20.0,0.0,148.0,0.0,0.0,0.0,2.0,0.0,25.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,3,2,0
32,219.0,110.0,512.0,206.0,368.0,29.0,0.0,1.0,0.0,14.06,187.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,3,3,0
33,345.0,181.0,907.0,325.0,460.0,21.0,0.0,1.0,0.0,29.15,286.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,3,4,0
34,513.0,179.0,1495.0,322.0,635.0,28.0,0.0,1.0,0.0,61.29,399.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,3,5,0
35,729.0,184.0,2305.0,329.0,799.0,30.0,0.0,1.0,0.0,113.32,527.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,3,6,0
36,999.0,229.0,3373.0,419.0,1195.0,34.0,0.0,1.0,0.0,66.17,870.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,3,7,0
37,1329.0,255.0,4735.0,467.0,1422.0,35.0,0.0,1.0,0.0,76.0,1059.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,3,8,0
38,1725.0,190.0,6427.0,346.0,2037.0,40.0,0.0,1.0,0.0,150.1,1546.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,3,9,0
39,2193.0,288.0,8485.0,530.0,2625.0,45.0,0.0,1.0,0.0,178.84,1956.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,3,10,0
40,2739.0,590.0,10945.0,1076.0,3546.0,45.0,0.0,1.0,0.0,104.95,2684.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,3,11,0
41,,,,,,,,,,,,False,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,3,12,0
42,6.0,0.0,5.0,0.0,137.0,0.0,0.0,0.0,1.0,0.0,16.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,4,1,0
43,20.0,0.0,20.0,0.0,151.0,0.0,0.0,0.0,3.0,0.0,28.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,4,2,0
44,715.0,0.0,1090.0,0.0,551.0,0.0,0.0,0.0,69.0,0.0,370.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,4,3,0
45,1865.0,758.0,5282.0,1584.0,2314.0,230.0,0.0,1.0,0.0,180.28,1404.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,4,4,0
46,3241.0,1331.0,10277.0,2550.0,4624.0,221.0,0.0,1.0,0.0,118.68,3043.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,4,5,0
47,,,,,,,,,,,,False,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,4,6,0
48,6.0,0.0,5.0,0.0,141.0,0.0,0.0,0.0,1.0,0.0,17.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,5,1,0
49,20.0,0.0,20.0,0.0,151.0,0.0,0.0,0.0,3.0,0.0,27.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,5,2,0
50,286.0,0.0,327.0,0.0,345.0,0.0,0.0,0.0,64.0,0.0,196.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,5,3,0
51,,,,,,,,,,,,False,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,5,4,0
52,6.0,0.0,5.0,0.0,149.0,0.0,0.0,0.0,1.0,0.0,19.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,6,1,0
53,20.0,0.0,20.0,0.0,158.0,0.0,0.0,0.0,3.0,0.0,32.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,6,2,0
54,122.0,0.0,135.0,0.0,242.0,0.0,0.0,0.0,34.0,0.0,100.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,6,3,0
55,6.0,0.0,5.0,0.0,144.0,0.0,0.0,0.0,1.0,0.0,18.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,7,1,0
56,20.0,0.0,20.0,0.0,165.0,0.0,0.0,0.0,3.0,0.0,32.0,True,new,experiments/results/AT_2_2/epsdec_2/0.onnx,AT,7,2,0
