,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,4,0,3,0,188,0,0,0,1,0.0,10.0,false,False,new,experiments/results/DP_2_2/testTrainIO/0.onnx,DP,1,1,0.015957446808510637,0
1,5,0,4,0,164,0,0,0,1,0.0,10.0,false,False,new,experiments/results/DP_2_2/testTrainIO/0.onnx,DP,1,2,0.024390243902439025,0
2,128,57,234,96,320,51,1,1,17,11.11,119.0,false,False,new,experiments/results/DP_2_2/testTrainIO/0.onnx,DP,2,1,0.73125,0
3,173,67,307,113,353,56,2,1,32,21.26,155.0,false,False,new,experiments/results/DP_2_2/testTrainIO/0.onnx,DP,2,2,0.8696883852691218,0
4,4,0,3,0,165,0,0,0,1,0.0,10.0,false,False,new,experiments/results/DP_2_2/testTrainIO/1.onnx,DP,1,1,0.01818181818181818,1
5,5,0,4,0,164,0,0,0,1,0.0,10.0,false,False,new,experiments/results/DP_2_2/testTrainIO/1.onnx,DP,1,2,0.024390243902439025,1
6,128,57,234,96,333,51,1,1,17,11.11,133.0,false,False,new,experiments/results/DP_2_2/testTrainIO/1.onnx,DP,2,1,0.7027027027027027,1
7,173,67,307,113,347,56,2,1,32,21.24,142.0,false,False,new,experiments/results/DP_2_2/testTrainIO/1.onnx,DP,2,2,0.8847262247838616,1
8,4,0,3,0,163,0,0,0,1,0.0,10.0,false,False,new,experiments/results/DP_2_2/testTrainIO/2.onnx,DP,1,1,0.018404907975460124,2
9,5,0,4,0,169,0,0,0,1,0.0,10.0,false,False,new,experiments/results/DP_2_2/testTrainIO/2.onnx,DP,1,2,0.023668639053254437,2
10,128,57,234,96,330,51,1,1,17,12.11,128.0,false,False,new,experiments/results/DP_2_2/testTrainIO/2.onnx,DP,2,1,0.7090909090909091,2
11,173,67,307,113,380,56,2,1,32,20.25,159.0,false,False,new,experiments/results/DP_2_2/testTrainIO/2.onnx,DP,2,2,0.8078947368421052,2
12,4,0,3,0,171,0,0,0,1,0.0,9.0,false,False,new,experiments/results/DP_2_2/testTrainIO/3.onnx,DP,1,1,0.017543859649122806,3
13,5,0,4,0,168,0,0,0,1,0.0,12.0,false,False,new,experiments/results/DP_2_2/testTrainIO/3.onnx,DP,1,2,0.023809523809523808,3
14,128,57,234,96,312,51,1,1,17,11.11,99.0,false,False,new,experiments/results/DP_2_2/testTrainIO/3.onnx,DP,2,1,0.75,3
15,173,67,307,113,348,56,2,1,32,21.27,140.0,false,False,new,experiments/results/DP_2_2/testTrainIO/3.onnx,DP,2,2,0.882183908045977,3
16,4,0,3,0,166,0,0,0,1,0.0,10.0,false,False,new,experiments/results/DP_2_2/testTrainIO/4.onnx,DP,1,1,0.018072289156626505,4
17,5,0,4,0,169,0,0,0,1,0.0,11.0,false,False,new,experiments/results/DP_2_2/testTrainIO/4.onnx,DP,1,2,0.023668639053254437,4
18,128,57,234,96,333,51,1,1,17,11.14,121.0,false,False,new,experiments/results/DP_2_2/testTrainIO/4.onnx,DP,2,1,0.7027027027027027,4
19,173,67,307,113,356,56,2,1,32,21.26,141.0,false,False,new,experiments/results/DP_2_2/testTrainIO/4.onnx,DP,2,2,0.8623595505617978,4
20,4,0,3,0,164,0,0,0,1,0.0,11.0,false,False,new,experiments/results/DP_2_2/testTrainIO/5.onnx,DP,1,1,0.018292682926829267,5
21,5,0,4,0,163,0,0,0,1,0.0,12.0,false,False,new,experiments/results/DP_2_2/testTrainIO/5.onnx,DP,1,2,0.024539877300613498,5
22,128,57,233,96,312,59,1,1,17,15.11,112.0,false,False,new,experiments/results/DP_2_2/testTrainIO/5.onnx,DP,2,1,0.7467948717948718,5
23,173,67,307,113,356,56,2,1,32,21.25,141.0,false,False,new,experiments/results/DP_2_2/testTrainIO/5.onnx,DP,2,2,0.8623595505617978,5
24,4,0,3,0,164,0,0,0,1,0.0,11.0,false,False,new,experiments/results/DP_2_2/testTrainIO/6.onnx,DP,1,1,0.018292682926829267,6
25,5,0,4,0,164,0,0,0,1,0.0,10.0,false,False,new,experiments/results/DP_2_2/testTrainIO/6.onnx,DP,1,2,0.024390243902439025,6
26,128,57,233,96,337,59,1,1,17,15.12,124.0,false,False,new,experiments/results/DP_2_2/testTrainIO/6.onnx,DP,2,1,0.6913946587537092,6
27,173,67,307,113,361,56,2,1,32,21.28,153.0,false,False,new,experiments/results/DP_2_2/testTrainIO/6.onnx,DP,2,2,0.850415512465374,6
28,4,0,3,0,168,0,0,0,1,0.0,9.0,false,False,new,experiments/results/DP_2_2/testTrainIO/7.onnx,DP,1,1,0.017857142857142856,7
29,5,0,4,0,166,0,0,0,1,0.0,12.0,false,False,new,experiments/results/DP_2_2/testTrainIO/7.onnx,DP,1,2,0.024096385542168676,7
30,128,57,233,96,318,59,1,1,17,14.11,111.0,false,False,new,experiments/results/DP_2_2/testTrainIO/7.onnx,DP,2,1,0.7327044025157232,7
31,173,67,307,113,358,56,2,1,32,21.27,148.0,false,False,new,experiments/results/DP_2_2/testTrainIO/7.onnx,DP,2,2,0.8575418994413407,7
32,4,0,3,0,163,0,0,0,1,0.0,9.0,false,False,new,experiments/results/DP_2_2/testTrainIO/8.onnx,DP,1,1,0.018404907975460124,8
33,5,0,4,0,170,0,0,0,1,0.0,10.0,false,False,new,experiments/results/DP_2_2/testTrainIO/8.onnx,DP,1,2,0.023529411764705882,8
34,128,57,233,96,337,59,1,1,17,15.12,125.0,false,False,new,experiments/results/DP_2_2/testTrainIO/8.onnx,DP,2,1,0.6913946587537092,8
35,173,67,307,113,368,56,2,1,32,21.25,157.0,false,False,new,experiments/results/DP_2_2/testTrainIO/8.onnx,DP,2,2,0.8342391304347826,8
36,4,0,3,0,168,0,0,0,1,0.0,10.0,false,False,new,experiments/results/DP_2_2/testTrainIO/9.onnx,DP,1,1,0.017857142857142856,9
37,5,0,4,0,165,0,0,0,1,0.0,11.0,false,False,new,experiments/results/DP_2_2/testTrainIO/9.onnx,DP,1,2,0.024242424242424242,9
38,128,57,233,96,320,59,1,1,17,14.13,114.0,false,False,new,experiments/results/DP_2_2/testTrainIO/9.onnx,DP,2,1,0.728125,9
39,173,67,308,113,347,68,1,1,30,23.22,123.0,false,False,new,experiments/results/DP_2_2/testTrainIO/9.onnx,DP,2,2,0.8876080691642652,9
40,4,0,3,0,167,0,0,0,1,0.0,10.0,false,False,new,experiments/results/DP_2_2/testTrainIO/10.onnx,DP,1,1,0.017964071856287425,10
41,5,0,4,0,163,0,0,0,1,0.0,11.0,false,False,new,experiments/results/DP_2_2/testTrainIO/10.onnx,DP,1,2,0.024539877300613498,10
42,128,57,233,96,335,59,1,1,17,14.1,129.0,false,False,new,experiments/results/DP_2_2/testTrainIO/10.onnx,DP,2,1,0.6955223880597015,10
43,173,67,308,113,369,68,1,1,30,23.22,149.0,false,False,new,experiments/results/DP_2_2/testTrainIO/10.onnx,DP,2,2,0.8346883468834688,10
44,4,0,3,0,163,0,0,0,1,0.0,11.0,false,False,new,experiments/results/DP_2_2/testTrainIO/11.onnx,DP,1,1,0.018404907975460124,11
45,5,0,4,0,162,0,0,0,1,0.0,10.0,false,False,new,experiments/results/DP_2_2/testTrainIO/11.onnx,DP,1,2,0.024691358024691357,11
46,128,57,233,96,325,59,1,1,17,15.11,110.0,false,False,new,experiments/results/DP_2_2/testTrainIO/11.onnx,DP,2,1,0.7169230769230769,11
47,173,67,308,113,381,68,1,1,30,23.22,156.0,false,False,new,experiments/results/DP_2_2/testTrainIO/11.onnx,DP,2,2,0.8083989501312336,11
