,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,5,5,6,6,178,2,0,1,0,12.0,16.0,false,False,new,experiments/results/BW_2_2/sample3NoFeature/0.onnx,BW,1,1,0.033707865168539325,0
1,5,5,6,6,175,2,0,1,0,12.0,13.0,false,False,new,experiments/results/BW_2_2/sample3NoFeature/0.onnx,BW,1,2,0.03428571428571429,0
2,5,5,6,6,178,2,0,1,0,12.0,13.0,false,False,new,experiments/results/BW_2_2/sample3NoFeature/0.onnx,BW,1,3,0.033707865168539325,0
3,5,5,6,6,177,2,0,1,0,12.03,16.0,false,False,new,experiments/results/BW_2_2/sample3NoFeature/0.onnx,BW,1,4,0.03389830508474576,0
4,5,5,6,6,179,2,0,1,0,12.03,13.0,false,False,new,experiments/results/BW_2_2/sample3NoFeature/0.onnx,BW,1,5,0.0335195530726257,0
5,5,5,6,6,172,2,0,1,0,12.03,10.0,false,False,new,experiments/results/BW_2_2/sample3NoFeature/0.onnx,BW,1,6,0.03488372093023256,0
6,5,5,6,6,172,2,0,1,0,12.0,14.0,false,False,new,experiments/results/BW_2_2/sample3NoFeature/0.onnx,BW,1,7,0.03488372093023256,0
7,5,5,6,6,174,2,0,1,0,12.0,15.0,false,False,new,experiments/results/BW_2_2/sample3NoFeature/0.onnx,BW,1,8,0.034482758620689655,0
8,5,5,6,6,173,2,0,1,0,12.0,11.0,false,False,new,experiments/results/BW_2_2/sample3NoFeature/0.onnx,BW,1,9,0.03468208092485549,0
9,5,5,6,6,177,2,0,1,0,12.0,13.0,false,False,new,experiments/results/BW_2_2/sample3NoFeature/0.onnx,BW,1,10,0.03389830508474576,0
10,5,5,6,6,179,2,0,1,0,12.0,15.0,false,False,new,experiments/results/BW_2_2/sample3NoFeature/0.onnx,BW,1,11,0.0335195530726257,0
11,5,5,6,6,172,2,0,1,0,12.0,16.0,false,False,new,experiments/results/BW_2_2/sample3NoFeature/0.onnx,BW,1,12,0.03488372093023256,0
12,5,5,6,6,181,2,0,1,0,12.51,14.0,false,False,new,experiments/results/BW_2_2/sample3NoFeature/0.onnx,BW,1,13,0.03314917127071823,0
