,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,idx
0,306,137,602,233,602,97,0,5,142,105.96,202.0,new,experiments/results/AT_2_2/labels_2h/0.onnx,AT,3,3,3.0005791187286377,0,1e-05,20,0.1,23,True,10000,True,10000,True,True,0
1,326,97,665,166,724,46,0,1,162,63.57,349.0,new,experiments/results/AT_2_2/labels_2h/5.onnx,AT,3,3,482.0008499622345,250000,1e-05,20,0.1,23,True,10000,True,10000,True,True,5
2,180,101,358,173,582,153,0,1,0,100.92,188.0,new,experiments/results/AT_2_2/labels_2h/10.onnx,AT,3,3,974.0855436325073,500000,1e-05,20,0.1,23,True,10000,True,10000,True,True,10
3,313,147,573,262,814,168,0,1,100,71.45,349.0,new,experiments/results/AT_2_2/labels_2h/15.onnx,AT,3,3,1475.6498425006866,750000,1e-05,20,0.1,23,True,10000,True,10000,True,True,15
4,299,113,599,195,667,192,0,1,126,64.53,264.0,new,experiments/results/AT_2_2/labels_2h/20.onnx,AT,3,3,2006.9581017494202,1000000,1e-05,20,0.1,23,True,10000,True,10000,True,True,20
5,305,136,570,240,770,188,0,1,113,116.39,340.0,new,experiments/results/AT_2_2/labels_2h/25.onnx,AT,3,3,2546.74395942688,1250000,1e-05,20,0.1,23,True,10000,True,10000,True,True,25
6,302,137,544,226,592,120,0,2,88,127.95,195.0,new,experiments/results/AT_2_2/labels_2h/30.onnx,AT,3,3,3080.5693678855896,1500000,1e-05,20,0.1,23,True,10000,True,10000,True,True,30
7,254,87,449,138,497,114,0,1,47,110.98,171.0,new,experiments/results/AT_2_2/labels_2h/35.onnx,AT,3,3,3555.9555945396423,1750000,1e-05,20,0.1,23,True,10000,True,10000,True,True,35
8,305,100,554,161,617,200,0,1,104,132.96,179.0,new,experiments/results/AT_2_2/labels_2h/40.onnx,AT,3,3,4035.2527701854706,2000000,1e-05,20,0.1,23,True,10000,True,10000,True,True,40
9,226,142,458,241,491,134,0,4,35,107.93,157.0,new,experiments/results/AT_2_2/labels_2h/45.onnx,AT,3,3,4504.132751703262,2250000,1e-05,20,0.1,23,True,10000,True,10000,True,True,45
10,312,120,559,200,687,166,0,2,128,33.63,269.0,new,experiments/results/AT_2_2/labels_2h/50.onnx,AT,3,3,4978.3959629535675,2500000,1e-05,20,0.1,23,True,10000,True,10000,True,True,50
11,322,161,590,298,636,124,0,1,114,152.93,222.0,new,experiments/results/AT_2_2/labels_2h/55.onnx,AT,3,3,5454.2454953193665,2750000,1e-05,20,0.1,23,True,10000,True,10000,True,True,55
12,327,150,683,278,624,143,0,1,168,12.81,206.0,new,experiments/results/AT_2_2/labels_2h/60.onnx,AT,3,3,5925.274242639542,3000000,1e-05,20,0.1,23,True,10000,True,10000,True,True,60
13,326,150,630,270,791,234,0,1,150,77.52,276.0,new,experiments/results/AT_2_2/labels_2h/65.onnx,AT,3,3,6394.785857915878,3250000,1e-05,20,0.1,23,True,10000,True,10000,True,True,65
14,256,110,428,180,544,135,0,1,69,109.93,177.0,new,experiments/results/AT_2_2/labels_2h/70.onnx,AT,3,3,6866.4969692230225,3500000,1e-05,20,0.1,23,True,10000,True,10000,True,True,70
15,327,136,675,237,681,144,0,1,167,12.82,193.0,new,experiments/results/AT_2_2/labels_2h/75.onnx,AT,3,3,7341.83623456955,3750000,1e-05,20,0.1,23,True,10000,True,10000,True,True,75
16,327,151,683,279,657,168,0,1,168,15.71,211.0,new,experiments/results/AT_2_2/labels_2h/80.onnx,AT,3,3,7812.922925949097,4000000,1e-05,20,0.1,23,True,10000,True,10000,True,True,80
17,327,146,674,266,653,120,0,1,160,13.82,213.0,new,experiments/results/AT_2_2/labels_2h/85.onnx,AT,3,3,8285.063557386398,4250000,1e-05,20,0.1,23,True,10000,True,10000,True,True,85
18,327,150,682,273,713,155,0,1,168,13.88,226.0,new,experiments/results/AT_2_2/labels_2h/90.onnx,AT,3,3,8761.257403850555,4500000,1e-05,20,0.1,23,True,10000,True,10000,True,True,90
19,279,108,533,158,560,49,0,1,101,121.91,211.0,new,experiments/results/AT_2_2/labels_2h/95.onnx,AT,3,3,9237.901497602463,4750000,1e-05,20,0.1,23,True,10000,True,10000,True,True,95
20,311,118,633,208,712,175,0,1,135,66.63,265.0,new,experiments/results/AT_2_2/labels_2h/100.onnx,AT,3,3,9717.56100654602,5000000,1e-05,20,0.1,23,True,10000,True,10000,True,True,100
