,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,15,0,14,0,164,0,0,0,1,0.0,10.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_12_over_boolean//0.onnx,DP,1,12,0.08536585365853659,0
1,1002,130,1661,193,899,124,2,1,269,118.64,464.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_12_over_boolean//0.onnx,DP,2,12,1.8476084538375974,0
2,2747,0,5001,0,2036,38,0,0,257,0.0,1362.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_12_over_boolean//0.onnx,DP,3,12,2.456286836935167,0
3,15,0,14,0,167,0,0,0,1,0.0,14.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_12_over_boolean//1.onnx,DP,1,12,0.08383233532934131,1
4,402,63,544,85,371,4,2,1,66,18.58,153.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_12_over_boolean//1.onnx,DP,2,12,1.4663072776280324,1
5,2899,0,5001,0,2472,176,0,0,474,0.0,1395.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_12_over_boolean//1.onnx,DP,3,12,2.0230582524271843,1
6,15,0,14,0,167,0,0,0,1,0.0,13.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_12_over_boolean//2.onnx,DP,1,12,0.08383233532934131,2
7,370,91,508,128,379,4,2,1,51,17.59,152.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_12_over_boolean//2.onnx,DP,2,12,1.3403693931398417,2
8,2890,0,5001,0,2233,317,1,0,523,0.0,1255.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_12_over_boolean//2.onnx,DP,3,12,2.239587998208688,2
9,15,0,14,0,170,0,0,0,1,0.0,15.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results/boolean_DP_2_k_over_boolean//boolean_DP_2_12_over_boolean//3.onnx,DP,1,12,0.08235294117647059,3
