,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx,controllable,depth,state unexplorability,state marked,child marked,child goal,child error,child none,child deadlock,uncontrollability child,unexplorability child
50,39,15,55,20,130,9,0,2,14,16.66,17.0,new,base_features_2h50,BW,2,2,2526.0159528255463,2550000,1e-05,20,0.1,11,False,-32.50551,50,0.22385272,-1.5005112,-0.593333,-0.55254626,-0.40083325,-1.9073486e-06,-4.8538256,-2.05441,0.21486312,-2.2912624,-3.2445014
51,29,15,41,20,159,11,0,2,8,16.18,15.0,new,base_features_2h51,BW,2,2,2575.763590812683,2600000,1e-05,20,0.1,11,False,-32.260178,51,0.3191827,-1.6338985,-0.67016,-0.6886319,-0.03113532,-1.4305115e-06,-4.3208365,-1.7571071,0.27344877,-2.854384,-2.448685
52,35,25,59,44,148,20,0,1,11,16.66,19.0,new,base_features_2h52,BW,2,2,2625.539039850235,2650000,1e-05,20,0.1,11,False,-34.963146,52,0.1224587,-1.9920957,-0.8204509,0.058502913,-0.19953555,-1.4305115e-06,-4.7174354,-1.9834291,0.17313838,-2.2779553,-3.2640867
53,30,25,54,44,154,20,0,1,5,16.66,15.0,new,base_features_2h53,BW,2,2,2675.0774681568146,2700000,1e-05,20,0.1,11,False,-33.652897,53,0.14204627,-1.8373445,-0.7842987,-0.56331855,0.094786346,-1.4305115e-06,-4.0743213,-1.6201842,0.14192224,-2.5567784,-2.4479058
54,37,15,49,20,147,10,0,2,15,16.66,18.0,new,base_features_2h54,BW,2,2,2724.7635974884033,2750000,1e-05,20,0.1,11,False,-33.44317,54,0.09391817,-1.7955127,-0.5666595,-0.30069008,-0.18823087,-1.9073486e-06,-4.4634123,-1.6043376,0.21254301,-1.9182173,-3.051785
55,34,22,53,39,143,13,0,2,10,16.67,15.0,new,base_features_2h55,BW,2,2,2774.4367253780365,2800000,1e-05,20,0.1,11,False,-33.35188,55,0.16163634,-1.6925759,-0.68488437,-0.3148974,-0.34367648,-1.9073486e-06,-4.7385387,-1.8324269,0.15178901,-1.901886,-3.202464
56,42,15,59,20,129,14,0,2,19,16.66,15.0,new,base_features_2h56,BW,2,2,2824.0580463409424,2850000,1e-05,20,0.1,11,False,-33.719467,56,0.107142486,-1.6714553,-0.61865735,-0.24497813,-0.5325599,-1.9073486e-06,-4.499117,-1.7463491,0.14471483,-1.7129564,-3.3391874
57,45,15,74,20,164,18,0,1,32,17.15,22.0,new,base_features_2h57,BW,2,2,2875.4593200683594,2900000,1e-05,20,0.1,11,False,-35.340668,57,0.103728786,-1.508804,-0.6327634,-0.3330161,-0.474159,-1.4305115e-06,-4.196247,-1.5175867,0.21523285,-1.9428886,-2.8979053
58,45,15,72,20,168,16,0,1,32,17.14,17.0,new,base_features_2h58,BW,2,2,2924.882164001465,2950000,1e-05,20,0.1,11,False,-34.938034,58,0.09920443,-1.4963744,-0.6337426,-0.32758856,-0.5127181,-1.1920929e-06,-3.920062,-1.290242,0.16812932,-2.0124784,-2.602509
59,32,25,58,44,161,20,0,1,9,16.66,16.0,new,base_features_2h59,BW,2,2,2974.184587240219,3000000,1e-05,20,0.1,11,False,-34.216343,59,0.04524645,-1.8152586,-0.7562717,-0.5233078,-0.20599478,-1.1920929e-06,-4.0024915,-1.6223145,0.2414344,-2.0089161,-2.674396
60,54,19,97,30,147,23,0,1,38,18.18,22.0,new,base_features_2h60,BW,2,2,3023.273647546768,3050000,1e-05,20,0.1,11,False,-33.866066,60,0.15028962,-1.673422,-0.4956142,-0.4373092,-0.27842176,-1.4305115e-06,-3.7750976,-1.223354,0.23540324,-1.5458165,-2.7020025
61,45,15,77,20,135,11,0,1,33,17.14,17.0,new,base_features_2h61,BW,2,2,3072.757085800171,3100000,1e-05,20,0.1,11,False,-33.9569,61,0.117869735,-1.8354791,-0.72310877,-0.3344897,-0.7385034,-1.9073486e-06,-4.43398,-1.7584586,0.18384355,-2.1011004,-3.1087086
62,54,18,96,29,180,24,0,1,35,17.7,20.0,new,base_features_2h62,BW,2,2,3126.9409124851227,3150000,1e-05,20,0.1,11,False,-35.32544,62,0.12298498,-1.6207855,-0.58795345,-0.4515314,-0.827743,-1.9073486e-06,-4.421181,-1.6594398,0.2532401,-1.6914467,-3.2131307
63,35,15,47,20,126,8,0,2,16,16.18,13.0,new,base_features_2h63,BW,2,2,3196.1788189411163,3200000,1e-05,20,0.1,11,False,-36.344463,63,0.26393947,-1.6666559,-0.54803115,-0.2746833,-0.5868141,-1.9073486e-06,-4.3530035,-1.4916173,0.22781473,-1.5394056,-3.081356
64,39,15,52,20,127,10,0,1,21,16.18,13.0,new,base_features_2h64,BW,2,2,3253.0295338630676,3250000,1e-05,20,0.1,11,False,-35.739937,64,0.16067666,-1.4689997,-0.5767344,-0.5350631,-0.97445226,-9.536743e-07,-4.345265,-1.7122594,0.29266572,-1.0737158,-3.255466
65,66,15,101,20,168,19,0,1,30,18.18,28.0,new,base_features_2h65,BW,2,2,3339.7958545684814,3300000,1e-05,20,0.1,11,False,-32.9819,65,0.30359674,-1.6020705,-0.60891765,-0.42102638,-0.44648308,-1.9073486e-06,-4.8570213,-2.1478572,0.21907109,-2.3226924,-2.700114
66,45,15,81,20,158,21,0,1,32,17.14,20.0,new,base_features_2h66,BW,2,2,3388.9059681892395,3350000,1e-05,20,0.1,11,False,-36.2291,66,0.15926455,-1.4846808,-0.6519013,-0.43841392,-0.53938955,-1.66893e-06,-4.0006914,-1.4328854,0.2057811,-1.4028919,-3.0179126
67,35,18,51,29,160,11,0,2,14,16.18,11.0,new,base_features_2h67,BW,2,2,3438.0326538085938,3400000,1e-05,20,0.1,11,False,-39.295166,67,-0.0045544556,-1.4155661,-0.7460932,-0.3777758,-0.8232767,-1.9073486e-06,-4.4481916,-1.8184854,0.22914135,-1.4845818,-3.3982081
68,45,15,76,20,135,18,0,1,32,17.14,14.0,new,base_features_2h68,BW,2,2,3487.4483711719513,3450000,1e-05,20,0.1,11,False,-34.60759,68,0.1290696,-1.503903,-0.6477019,-0.6210567,-0.496171,-1.4305115e-06,-3.744537,-1.1617254,0.20106822,-1.930272,-2.4028058
69,29,15,47,20,160,13,0,1,6,16.66,15.0,new,base_features_2h69,BW,2,2,3537.053124189377,3500000,1e-05,20,0.1,11,False,-31.530437,69,0.22295877,-1.9153937,-0.7337737,-0.27617,-0.0665673,-1.4305115e-06,-3.7066927,-1.4097824,0.2679569,-2.4952946,-1.9980745
70,54,18,97,29,147,30,0,1,35,18.18,25.0,new,base_features_2h70,BW,2,2,3607.1457645893097,3550000,1e-05,20,0.1,11,False,-32.24472,70,0.106543325,-1.9068853,-0.6906023,-0.3087737,-0.2873429,-1.4305115e-06,-4.260096,-1.535445,0.2543891,-2.2289693,-2.6572123
71,46,15,65,20,141,18,0,2,18,17.14,21.0,new,base_features_2h71,BW,2,2,3682.9765770435333,3600000,1e-05,20,0.1,11,False,-35.460247,71,0.27172825,-1.2076442,-0.39533538,-0.46461576,-0.024560064,-1.4305115e-06,-4.161113,-1.4808763,0.29932636,-1.3938243,-2.9250252
72,28,19,43,30,158,13,0,2,7,16.18,16.0,new,base_features_2h72,BW,2,2,3733.887190580368,3650000,1e-05,20,0.1,11,False,-32.63336,72,0.28530207,-1.92088,-0.6084864,-0.6631229,-0.23362547,-1.4305115e-06,-4.012675,-1.4770548,0.22375798,-2.178933,-2.6730924
73,29,15,47,20,158,14,0,1,6,16.66,15.0,new,base_features_2h73,BW,2,2,3787.8028421401978,3700000,1e-05,20,0.1,11,False,-31.7677,73,0.1063981,-1.9887481,-0.51986647,-0.14908782,-0.09514326,-1.66893e-06,-4.1917295,-1.4693717,0.21099633,-1.7056645,-2.9593902
74,30,15,48,20,146,14,0,1,7,16.66,13.0,new,base_features_2h74,BW,2,2,3836.853504896164,3750000,1e-05,20,0.1,11,False,-30.457554,74,0.09660107,-2.147509,-0.7315111,-0.6021259,-0.35876328,-1.4305115e-06,-4.151027,-1.6810074,0.2639776,-2.0118003,-2.7499747
75,45,15,72,20,136,21,0,2,21,17.14,16.0,new,base_features_2h75,BW,2,2,3887.4201214313507,3800000,1e-05,20,0.1,11,False,-34.482803,75,0.0052691256,-1.8149819,-0.70475984,-0.44736782,-0.30960935,-1.4305115e-06,-3.9523435,-1.3235786,0.17180884,-1.6844411,-2.8160496
76,35,19,53,30,161,14,0,2,7,16.66,19.0,new,base_features_2h76,BW,2,2,3939.662637233734,3850000,1e-05,20,0.1,11,False,-36.38307,76,0.102894515,-1.4689726,-0.6418752,-0.35231644,-0.49657375,-1.9073486e-06,-4.7047863,-1.716635,0.20186436,-2.0498385,-3.2311897
77,28,15,45,20,126,14,0,1,4,16.66,10.0,new,base_features_2h77,BW,2,2,3993.867938041687,3900000,1e-05,20,0.1,11,False,-30.887033,77,0.19891682,-2.0458074,-0.6362417,-0.5370967,-0.6033026,-1.66893e-06,-4.457159,-1.5918605,0.2696898,-2.1802535,-2.901773
78,46,18,74,29,164,14,0,1,33,16.66,15.0,new,base_features_2h78,BW,2,2,4044.4941956996918,3950000,1e-05,20,0.1,11,False,-31.821033,78,0.23213515,-2.1635785,-0.65656114,-0.40690762,-0.43767214,-1.4305115e-06,-4.445116,-1.7145753,0.18124682,-1.9983646,-3.145477
79,50,15,74,20,161,18,0,2,23,17.62,25.0,new,base_features_2h79,BW,2,2,4095.265093564987,4000000,1e-05,20,0.1,11,False,-32.852066,79,0.105518766,-1.9493713,-0.48378512,-0.30686644,-0.31132436,-1.4305115e-06,-4.1111016,-1.4496797,0.24520129,-1.7761772,-2.8236835
80,39,18,67,29,152,21,0,1,16,16.66,13.0,new,base_features_2h80,BW,2,2,4144.500035047531,4050000,1e-05,20,0.1,11,False,-35.62073,80,0.14846459,-1.7833494,-0.61916316,-0.37918252,-0.56190187,-1.9073486e-06,-4.2361307,-1.5134717,0.20374197,-1.97441,-2.9579387
81,51,19,86,30,163,22,0,1,35,17.63,16.0,new,base_features_2h81,BW,2,2,4193.61546754837,4100000,1e-05,20,0.1,11,False,-36.398182,81,0.24142241,-1.6653858,-0.7014805,-0.26849306,-0.4268731,-1.4305115e-06,-4.5745983,-1.5918225,0.21691263,-1.9956805,-3.0856454
82,36,18,59,29,128,14,0,1,13,16.66,16.0,new,base_features_2h82,BW,2,2,4242.57967042923,4150000,1e-05,20,0.1,11,False,-35.262955,82,0.17309155,-1.250628,-0.6378185,-0.52223897,-0.5138608,-1.4305115e-06,-4.112288,-1.3154134,0.15610474,-1.6725696,-2.9987595
83,29,15,41,20,144,5,0,1,20,16.18,11.0,new,base_features_2h83,BW,2,2,4292.3031187057495,4200000,1e-05,20,0.1,11,False,-35.48415,83,0.0857694,-1.3487403,-0.6739195,-0.34134245,-0.47033128,-1.66893e-06,-4.224834,-1.5664397,0.29626328,-1.6254725,-3.0383554
84,40,15,60,20,166,15,0,1,22,16.66,16.0,new,base_features_2h84,BW,2,2,4341.610247135162,4250000,1e-05,20,0.1,11,False,-34.375347,84,0.14401528,-1.499445,-0.6050363,-0.4075528,-0.709654,-1.9073486e-06,-4.4518523,-1.7970775,0.300183,-1.4708264,-3.276932
85,47,19,78,30,136,20,0,1,31,17.14,18.0,new,base_features_2h85,BW,2,2,4390.869518518448,4300000,1e-05,20,0.1,11,False,-35.002464,85,0.24980915,-1.4513118,-0.608105,-0.2983489,-0.663615,-1.9073486e-06,-4.8431406,-2.0029838,0.23336387,-1.8797137,-3.415811
86,47,23,82,40,168,16,0,1,33,17.14,21.0,new,base_features_2h86,BW,2,2,4440.007691383362,4350000,1e-05,20,0.1,11,False,-38.545727,86,0.31471196,-1.3645192,-0.7134503,-0.406308,-0.771271,-1.9073486e-06,-4.8444176,-2.1680608,0.24048007,-1.7323657,-3.4753125
