,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,idx
0,51,22,90,39,26,13,0,1,32,15.62,2.0,new,mock,BW,2,2,0
1,61,15,109,20,22,21,0,1,38,16.18,1.0,new,mock,BW,2,2,1
2,65,19,121,30,31,17,0,1,46,16.18,3.0,new,mock,BW,2,2,2
3,58,15,110,20,21,12,0,1,40,15.62,1.0,new,mock,BW,2,2,3
4,59,25,109,40,20,7,0,1,38,15.62,2.0,new,mock,BW,2,2,4
5,63,18,118,29,22,14,0,1,45,16.18,2.0,new,mock,BW,2,2,5
6,65,30,130,60,24,31,0,1,50,16.66,1.0,new,mock,BW,2,2,6
7,66,15,122,20,24,20,0,1,47,16.66,1.0,new,mock,BW,2,2,7
8,65,18,121,29,20,6,0,1,48,15.62,0.0,new,mock,BW,2,2,8
9,64,22,123,39,25,20,0,1,45,16.66,2.0,new,mock,BW,2,2,9
10,47,15,80,20,17,4,0,1,32,15.14,2.0,new,mock,BW,2,2,10
11,66,26,124,49,23,16,0,1,47,16.18,2.0,new,mock,BW,2,2,11
12,50,15,80,20,21,12,0,1,31,15.62,1.0,new,mock,BW,2,2,12
13,61,21,115,34,23,31,0,1,44,16.66,1.0,new,mock,BW,2,2,13
14,63,19,122,30,24,25,0,1,46,16.66,1.0,new,mock,BW,2,2,14
15,62,22,109,39,29,14,0,1,38,15.7,3.0,new,mock,BW,2,2,15
16,52,15,98,20,20,20,0,1,32,15.62,2.0,new,mock,BW,2,2,16
17,60,19,102,30,21,20,0,1,37,15.7,1.0,new,mock,BW,2,2,17
18,54,22,96,39,21,17,0,1,34,15.62,2.0,new,mock,BW,2,2,18
19,61,30,121,60,24,23,0,1,45,16.66,1.0,new,mock,BW,2,2,19
20,60,22,120,39,23,22,0,1,43,16.18,1.0,new,mock,BW,2,2,20
21,56,15,103,20,27,17,0,1,38,15.62,3.0,new,mock,BW,2,2,21
22,66,26,129,49,26,31,0,1,51,16.66,1.0,new,mock,BW,2,2,22
23,61,15,117,20,22,27,0,1,43,16.18,1.0,new,mock,BW,2,2,23
24,55,15,96,20,19,10,0,1,34,15.62,3.0,new,mock,BW,2,2,24
25,60,15,110,20,23,20,0,1,41,16.18,1.0,new,mock,BW,2,2,25
26,57,15,107,20,21,16,0,1,38,15.62,1.0,new,mock,BW,2,2,26
27,59,15,114,20,22,33,0,1,39,16.18,3.0,new,mock,BW,2,2,27
28,60,18,114,29,22,23,0,1,41,16.18,1.0,new,mock,BW,2,2,28
29,65,23,128,40,23,21,0,1,49,16.66,1.0,new,mock,BW,2,2,29
30,64,22,122,39,24,27,0,1,45,16.66,0.0,new,mock,BW,2,2,30
31,65,18,121,29,23,20,0,1,47,16.18,1.0,new,mock,BW,2,2,31
32,65,23,127,40,23,16,0,1,48,16.18,3.0,new,mock,BW,2,2,32
33,62,18,114,29,23,22,0,1,40,16.18,2.0,new,mock,BW,2,2,33
34,60,15,106,20,20,19,0,1,41,15.7,2.0,new,mock,BW,2,2,34
35,66,26,129,49,33,22,0,1,50,16.66,3.0,new,mock,BW,2,2,35
36,62,15,117,20,22,22,0,1,44,16.18,1.0,new,mock,BW,2,2,36
37,59,15,111,20,22,20,0,1,42,16.18,3.0,new,mock,BW,2,2,37
38,64,24,121,42,23,22,0,1,46,16.66,0.0,new,mock,BW,2,2,38
39,66,30,131,60,25,25,0,1,51,16.66,2.0,new,mock,BW,2,2,39
40,66,26,127,49,20,1,0,1,48,15.62,4.0,new,mock,BW,2,2,40
41,55,15,96,20,19,11,0,1,39,15.62,1.0,new,mock,BW,2,2,41
42,63,15,121,20,23,28,0,1,44,16.66,2.0,new,mock,BW,2,2,42
43,59,23,110,40,22,16,0,1,42,16.18,3.0,new,mock,BW,2,2,43
44,65,15,128,20,24,23,0,1,49,16.66,0.0,new,mock,BW,2,2,44
45,63,22,123,39,31,22,0,1,45,16.18,1.0,new,mock,BW,2,2,45
46,64,26,125,49,24,21,0,1,48,16.66,1.0,new,mock,BW,2,2,46
47,61,18,117,29,22,16,0,1,44,16.18,1.0,new,mock,BW,2,2,47
48,60,15,107,20,22,28,0,1,38,16.18,1.0,new,mock,BW,2,2,48
49,59,18,107,29,21,10,0,1,39,15.62,1.0,new,mock,BW,2,2,49
50,56,15,102,20,19,7,0,1,38,15.62,1.0,new,mock,BW,2,2,50
51,53,15,95,20,24,3,0,1,33,15.14,1.0,new,mock,BW,2,2,51
52,61,22,116,39,23,34,0,1,42,16.66,3.0,new,mock,BW,2,2,52
53,66,26,131,49,26,25,0,1,51,16.66,2.0,new,mock,BW,2,2,53
54,61,19,115,30,23,21,0,1,42,16.18,0.0,new,mock,BW,2,2,54
55,57,18,101,29,28,19,0,1,35,15.62,1.0,new,mock,BW,2,2,55
56,61,15,115,20,23,25,0,1,42,16.18,2.0,new,mock,BW,2,2,56
57,59,15,101,20,19,5,0,1,37,15.62,3.0,new,mock,BW,2,2,57
58,62,15,114,20,22,20,0,1,41,16.18,1.0,new,mock,BW,2,2,58
59,66,15,124,20,24,32,0,1,45,16.66,2.0,new,mock,BW,2,2,59
60,61,22,120,39,22,14,0,1,44,16.18,1.0,new,mock,BW,2,2,60
61,65,15,128,20,25,33,0,1,50,16.66,2.0,new,mock,BW,2,2,61
62,63,23,119,40,29,5,0,1,43,15.62,0.0,new,mock,BW,2,2,62
63,64,22,122,39,24,27,0,1,45,16.66,1.0,new,mock,BW,2,2,63
64,63,18,119,29,32,21,0,1,46,16.18,2.0,new,mock,BW,2,2,64
65,65,26,124,49,23,28,0,1,48,16.66,1.0,new,mock,BW,2,2,65
66,64,22,123,39,24,19,0,1,45,16.18,1.0,new,mock,BW,2,2,66
67,61,18,111,29,22,22,0,1,44,16.18,2.0,new,mock,BW,2,2,67
68,57,15,93,20,19,12,0,1,35,15.62,0.0,new,mock,BW,2,2,68
69,59,22,111,39,22,25,0,1,43,16.18,1.0,new,mock,BW,2,2,69
70,57,15,95,20,19,10,0,1,35,15.62,1.0,new,mock,BW,2,2,70
71,56,15,97,20,27,21,0,1,36,15.62,3.0,new,mock,BW,2,2,71
72,59,19,115,30,22,15,0,1,41,16.18,1.0,new,mock,BW,2,2,72
73,64,30,128,60,26,30,0,1,48,16.66,2.0,new,mock,BW,2,2,73
74,62,22,114,39,22,12,0,1,46,16.18,1.0,new,mock,BW,2,2,74
75,55,15,92,20,19,14,0,1,30,15.62,1.0,new,mock,BW,2,2,75
76,58,22,102,39,26,10,0,1,39,15.62,2.0,new,mock,BW,2,2,76
77,63,15,118,20,32,27,0,1,44,16.66,1.0,new,mock,BW,2,2,77
78,60,22,112,39,21,19,0,1,41,16.18,0.0,new,mock,BW,2,2,78
79,65,26,123,49,25,26,0,1,46,16.66,1.0,new,mock,BW,2,2,79
80,54,21,90,34,25,15,0,1,32,15.62,3.0,new,mock,BW,2,2,80
81,58,19,106,30,23,29,0,1,35,16.18,0.0,new,mock,BW,2,2,81
82,59,26,112,49,28,23,0,1,38,16.18,3.0,new,mock,BW,2,2,82
83,61,19,112,30,19,3,0,1,44,15.62,2.0,new,mock,BW,2,2,83
84,65,18,117,29,23,21,0,1,48,16.18,1.0,new,mock,BW,2,2,84
85,62,15,106,20,19,10,0,1,43,15.62,2.0,new,mock,BW,2,2,85
86,58,21,100,34,19,15,0,1,35,15.62,1.0,new,mock,BW,2,2,86
87,61,15,105,20,22,21,0,1,37,16.18,3.0,new,mock,BW,2,2,87
88,65,15,125,20,26,34,0,1,47,16.66,2.0,new,mock,BW,2,2,88
89,58,15,117,20,23,19,0,1,42,16.18,0.0,new,mock,BW,2,2,89
90,62,26,118,49,26,31,0,1,45,16.66,2.0,new,mock,BW,2,2,90
91,66,22,131,39,24,21,0,1,51,16.66,0.0,new,mock,BW,2,2,91
92,66,26,129,49,24,26,0,1,50,16.66,0.0,new,mock,BW,2,2,92
93,62,22,118,39,24,23,0,1,45,16.18,1.0,new,mock,BW,2,2,93
94,64,19,117,30,25,25,0,1,43,16.18,1.0,new,mock,BW,2,2,94
95,56,24,102,42,20,10,0,1,33,15.62,1.0,new,mock,BW,2,2,95
96,64,26,125,49,24,21,0,1,47,16.66,2.0,new,mock,BW,2,2,96
97,59,22,114,39,22,21,0,1,42,16.18,1.0,new,mock,BW,2,2,97
98,65,15,124,20,24,25,0,1,48,16.66,1.0,new,mock,BW,2,2,98
99,64,26,123,49,34,26,0,1,44,16.66,1.0,new,mock,BW,2,2,99
100,63,18,120,29,25,31,0,1,45,16.66,1.0,new,mock,BW,2,2,100
101,62,15,110,20,22,17,0,1,41,16.18,3.0,new,mock,BW,2,2,101
102,61,19,117,30,25,29,0,1,42,16.66,2.0,new,mock,BW,2,2,102
103,64,18,122,29,23,20,0,1,46,16.18,2.0,new,mock,BW,2,2,103
