,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,7.0,5.0,8.0,6.0,129.0,1.0,0.0,1.0,2.0,15.62,4.0,new,e,BW,1,1
1,7.0,5.0,8.0,6.0,112.0,1.0,0.0,1.0,2.0,15.62,5.0,new,e,BW,1,2
2,7.0,5.0,8.0,6.0,109.0,1.0,0.0,1.0,2.0,15.63,5.0,new,e,BW,1,3
3,7.0,5.0,8.0,6.0,111.0,1.0,0.0,1.0,2.0,15.64,3.0,new,e,BW,1,4
4,7.0,5.0,8.0,6.0,111.0,1.0,0.0,1.0,2.0,15.62,4.0,new,e,BW,1,5
5,7.0,5.0,8.0,6.0,112.0,1.0,0.0,1.0,2.0,15.62,4.0,new,e,BW,1,6
6,7.0,5.0,8.0,6.0,111.0,1.0,0.0,1.0,2.0,15.69,3.0,new,e,BW,1,7
7,7.0,5.0,8.0,6.0,111.0,1.0,0.0,1.0,2.0,15.67,5.0,new,e,BW,1,8
8,7.0,5.0,8.0,6.0,129.0,1.0,0.0,1.0,2.0,15.68,3.0,new,e,BW,1,9
9,7.0,5.0,8.0,6.0,130.0,1.0,0.0,1.0,2.0,15.63,3.0,new,e,BW,1,10
10,7.0,5.0,8.0,6.0,109.0,1.0,0.0,1.0,2.0,15.62,5.0,new,e,BW,1,11
11,7.0,5.0,8.0,6.0,109.0,1.0,0.0,1.0,2.0,15.63,4.0,new,e,BW,1,12
12,7.0,5.0,8.0,6.0,110.0,1.0,0.0,1.0,2.0,15.63,4.0,new,e,BW,1,13
13,7.0,5.0,8.0,6.0,109.0,1.0,0.0,1.0,2.0,15.63,3.0,new,e,BW,1,14
14,7.0,5.0,8.0,6.0,110.0,1.0,0.0,1.0,2.0,15.62,4.0,new,e,BW,1,15
15,23.0,11.0,26.0,14.0,117.0,3.0,0.0,1.0,12.0,15.63,9.0,new,e,BW,2,1
16,30.0,15.0,38.0,20.0,124.0,9.0,0.0,1.0,13.0,16.18,10.0,new,e,BW,2,2
17,38.0,22.0,52.0,35.0,127.0,13.0,0.0,1.0,15.0,16.66,17.0,new,e,BW,2,3
18,52.0,34.0,83.0,61.0,140.0,27.0,0.0,1.0,18.0,18.18,19.0,new,e,BW,2,4
19,69.0,50.0,122.0,97.0,159.0,47.0,0.0,1.0,20.0,20.66,26.0,new,e,BW,2,5
20,83.0,62.0,154.0,123.0,175.0,60.0,0.0,1.0,24.0,23.14,34.0,new,e,BW,2,6
21,93.0,70.0,175.0,139.0,189.0,67.0,0.0,1.0,28.0,25.62,41.0,new,e,BW,2,7
22,100.0,74.0,187.0,145.0,193.0,68.0,0.0,1.0,32.0,26.67,34.0,new,e,BW,2,8
23,122.0,86.0,238.0,171.0,231.0,90.0,0.0,1.0,41.0,12.52,55.0,new,e,BW,2,9
24,491.0,47.0,1378.0,68.0,862.0,736.0,0.0,1.0,183.0,93.61,182.0,new,e,BW,2,10
25,198.0,130.0,442.0,273.0,312.0,183.0,0.0,1.0,70.0,51.5,86.0,new,e,BW,2,11
26,220.0,142.0,496.0,299.0,319.0,206.0,0.0,1.0,80.0,68.54,87.0,new,e,BW,2,12
27,241.0,154.0,549.0,325.0,437.0,230.0,0.0,1.0,89.0,83.57,124.0,new,e,BW,2,13
28,262.0,166.0,602.0,351.0,400.0,254.0,0.0,1.0,98.0,101.55,108.0,new,e,BW,2,14
29,280.0,178.0,646.0,377.0,438.0,272.0,0.0,1.0,102.0,120.6,113.0,new,e,BW,2,15
30,76.0,26.0,94.0,39.0,141.0,16.0,0.0,1.0,49.0,18.18,21.0,new,e,BW,3,1
31,121.0,47.0,177.0,88.0,178.0,52.0,0.0,1.0,70.0,23.62,39.0,new,e,BW,3,2
32,201.0,83.0,327.0,171.0,244.0,106.0,0.0,1.0,114.0,18.5,69.0,new,e,BW,3,3
33,1163.0,641.0,3126.0,2034.0,2806.0,1779.0,0.0,1.0,522.0,198.88,759.0,new,e,BW,3,4
34,504.0,281.0,1076.0,737.0,674.0,443.0,0.0,1.0,258.0,88.29,209.0,new,e,BW,3,5
35,595.0,301.0,1237.0,777.0,904.0,482.0,0.0,1.0,343.0,140.29,257.0,new,e,BW,3,6
36,753.0,387.0,1598.0,1013.0,997.0,634.0,0.0,1.0,443.0,33.25,287.0,new,e,BW,3,7
37,947.0,505.0,2060.0,1348.0,1585.0,836.0,0.0,1.0,557.0,164.56,441.0,new,e,BW,3,8
38,1135.0,597.0,2478.0,1592.0,2020.0,1011.0,0.0,1.0,684.0,37.27,521.0,new,e,BW,3,9
39,1442.0,813.0,3282.0,2234.0,3120.0,1382.0,0.0,1.0,820.0,66.14,780.0,new,e,BW,3,10
40,1657.0,919.0,3763.0,2519.0,4040.0,1600.0,0.0,1.0,968.0,215.24,960.0,new,e,BW,3,11
41,,,,,,,,,,,,new,e,BW,3,12
42,2067.0,1095.0,4603.0,2967.0,6028.0,1915.0,0.0,1.0,1302.0,128.26,1210.0,new,e,BW,3,13
43,2374.0,1287.0,5342.0,3501.0,7987.0,2250.0,0.0,1.0,1486.0,193.96,1701.0,new,e,BW,3,14
44,2634.0,1401.0,5904.0,3811.0,9379.0,2477.0,0.0,1.0,1680.0,208.11,1919.0,new,e,BW,3,15
45,283.0,74.0,398.0,145.0,256.0,104.0,0.0,1.0,189.0,28.5,86.0,new,e,BW,4,1
46,1603.0,531.0,3655.0,1726.0,3946.0,1870.0,0.0,1.0,914.0,162.95,1434.0,new,e,BW,4,2
47,1455.0,458.0,2929.0,1366.0,2281.0,1258.0,0.0,1.0,1002.0,173.11,714.0,new,e,BW,4,3
48,2804.0,1004.0,6268.0,3234.0,8561.0,2879.0,0.0,1.0,1869.0,301.95,2058.0,new,e,BW,4,4
49,4801.0,1971.0,11407.0,6504.0,28539.0,5525.0,0.0,1.0,3098.0,406.84,5414.0,new,e,BW,4,5
50,7366.0,2967.0,17987.0,10155.0,78723.0,8974.0,0.0,1.0,4738.0,455.92,12071.0,new,e,BW,4,6
51,10108.0,3962.0,24572.0,13848.0,151077.0,12356.0,0.0,1.0,6807.0,459.83,21850.0,new,e,BW,4,7
52,,,,,,,,,,,,new,e,BW,4,8
53,,,,,,,,,,,,new,e,BW,4,9
54,,,,,,,,,,,,new,e,BW,4,10
55,,,,,,,,,,,,new,e,BW,4,11
56,,,,,,,,,,,,new,e,BW,4,13
57,,,,,,,,,,,,new,e,BW,4,14
58,,,,,,,,,,,,new,e,BW,4,15
59,1087.0,218.0,1793.0,533.0,1486.0,565.0,0.0,1.0,763.0,138.1,766.0,new,e,BW,5,1
60,4117.0,956.0,8593.0,3312.0,17319.0,3788.0,0.0,1.0,3064.0,270.76,5285.0,new,e,BW,5,2
61,11830.0,3332.0,27766.0,12984.0,188205.0,14001.0,0.0,1.0,8652.0,522.46,35873.0,new,e,BW,5,3
