,synthesis time(ms),expanded transitions,expanded states,n,k,problem,nfeatures,training time,training steps,eta,nnsize,epsilon,avg q,idx,controllable,depth,state unexplorability,state marked,child marked,child goal,child error,child none,child deadlock,uncontrollability child,unexplorability child
53,112.0,481,186,3,3,BW,11,143.68466210365295,262000,1e-05,20,0.1,-35.017643,130,-0.26587808,-1.6603674,-0.7850596,0.2697311,1.0418937,8.940697e-08,-1.4481646,0.5430442,-0.041343033,-0.515162,-1.0955238
54,3.0,35,28,2,2,BW,11,149.08866214752197,272000,1e-05,20,0.1,-36.5688,135,-0.56902146,-1.9895099,-0.50823295,-0.24240714,1.2722833,-5.9604645e-08,-1.7010899,0.2627802,-0.012349367,-0.78044677,-0.8484978
55,92.0,410,248,3,3,BW,11,149.08866214752197,272000,1e-05,20,0.1,-36.5688,135,-0.56902146,-1.9895099,-0.50823295,-0.24240714,1.2722833,-5.9604645e-08,-1.7010899,0.2627802,-0.012349367,-0.78044677,-0.8484978
56,6.0,55,30,2,2,BW,11,154.48638224601746,282000,1e-05,20,0.1,-36.42455,140,-0.22243093,-2.1017113,-0.861638,0.5196708,1.3000469,5.9604645e-08,-1.8572419,0.17159617,0.027562499,-1.0082738,-1.0084151
57,386.0,956,422,3,3,BW,11,154.48638224601746,282000,1e-05,20,0.1,-36.42455,140,-0.22243093,-2.1017113,-0.861638,0.5196708,1.3000469,5.9604645e-08,-1.8572419,0.17159617,0.027562499,-1.0082738,-1.0084151
58,6.0,55,36,2,2,BW,11,159.87913870811462,292000,1e-05,20,0.1,-42.36103,145,-0.21736073,-2.1053,-0.5380244,0.26742163,1.1450346,-1.1920929e-07,-2.2623117,-0.1214602,-0.16611695,-0.90211236,-1.5677378
59,104.0,399,204,3,3,BW,11,159.87913870811462,292000,1e-05,20,0.1,-42.36103,145,-0.21736073,-2.1053,-0.5380244,0.26742163,1.1450346,-1.1920929e-07,-2.2623117,-0.1214602,-0.16611695,-0.90211236,-1.5677378
60,5.0,62,36,2,2,BW,11,165.31842708587646,302000,1e-05,20,0.1,-41.047024,150,-0.119439885,-2.4550009,-1.0810057,0.7674419,1.0223897,1.7881393e-07,-2.0373185,-0.14943337,0.014997363,-1.3182538,-1.0060871
61,266.0,741,339,3,3,BW,11,165.31842708587646,302000,1e-05,20,0.1,-41.047024,150,-0.119439885,-2.4550009,-1.0810057,0.7674419,1.0223897,1.7881393e-07,-2.0373185,-0.14943337,0.014997363,-1.3182538,-1.0060871
62,4.0,64,39,2,2,BW,11,170.7706515789032,312000,1e-05,20,0.1,-41.017937,155,-0.14116298,-2.201065,-0.64535004,0.37204137,1.3659151,1.7881393e-07,-2.1267185,-0.08319545,-0.06661785,-1.4970386,-0.9163016
63,192.0,687,349,3,3,BW,11,170.7706515789032,312000,1e-05,20,0.1,-41.017937,155,-0.14116298,-2.201065,-0.64535004,0.37204137,1.3659151,1.7881393e-07,-2.1267185,-0.08319545,-0.06661785,-1.4970386,-0.9163016
64,4.0,57,38,2,2,BW,11,176.222327709198,322000,1e-05,20,0.1,-35.00256,160,-0.22622567,-1.7468504,-0.57438827,-0.3605033,1.1903234,1.3411045e-07,-1.4309675,0.57831585,0.11598796,-1.1452342,-0.40337843
65,301.0,934,437,3,3,BW,11,176.222327709198,322000,1e-05,20,0.1,-35.00256,160,-0.22622567,-1.7468504,-0.57438827,-0.3605033,1.1903234,1.3411045e-07,-1.4309675,0.57831585,0.11598796,-1.1452342,-0.40337843
66,3.0,38,24,2,2,BW,11,179.5597631931305,332000,1e-05,20,0.1,-33.243114,165,-0.02637826,-2.1401963,-0.3716878,-0.58341336,1.4572597,0.0,-2.4967036,-0.27862787,0.06976265,-0.5037212,-1.8243624
67,319.0,962,437,3,3,BW,11,179.5597631931305,332000,1e-05,20,0.1,-33.243114,165,-0.02637826,-2.1401963,-0.3716878,-0.58341336,1.4572597,0.0,-2.4967036,-0.27862787,0.06976265,-0.5037212,-1.8243624
