,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,10.0,5.0,13.0,6.0,9.0,1.0,0.0,1.0,7.0,14.66,1.0,new,mock,BW,1,1
1,9.0,5.0,13.0,6.0,9.0,1.0,0.0,1.0,7.0,14.66,1.0,new,mock,BW,1,2
2,8.0,5.0,11.0,6.0,12.0,2.0,0.0,1.0,5.0,14.66,1.0,new,mock,BW,1,3
3,8.0,5.0,12.0,6.0,9.0,1.0,0.0,1.0,6.0,14.66,1.0,new,mock,BW,1,4
4,10.0,5.0,14.0,6.0,9.0,2.0,0.0,1.0,6.0,14.66,0.0,new,mock,BW,1,5
5,8.0,5.0,10.0,6.0,9.0,2.0,0.0,1.0,4.0,14.66,1.0,new,mock,BW,1,6
6,11.0,5.0,16.0,6.0,10.0,3.0,0.0,1.0,7.0,14.66,1.0,new,mock,BW,1,7
7,8.0,5.0,10.0,6.0,9.0,1.0,0.0,1.0,4.0,14.66,1.0,new,mock,BW,1,8
8,11.0,5.0,12.0,6.0,13.0,1.0,0.0,1.0,4.0,14.66,1.0,new,mock,BW,1,9
9,11.0,7.0,15.0,9.0,10.0,1.0,0.0,1.0,5.0,14.66,1.0,new,mock,BW,1,10
10,11.0,5.0,13.0,6.0,10.0,1.0,0.0,1.0,4.0,14.67,1.0,new,mock,BW,1,11
11,8.0,5.0,9.0,6.0,9.0,2.0,0.0,1.0,3.0,14.66,1.0,new,mock,BW,1,12
12,13.0,5.0,20.0,6.0,11.0,3.0,0.0,1.0,7.0,14.66,1.0,new,mock,BW,1,13
13,7.0,5.0,9.0,6.0,9.0,2.0,0.0,1.0,3.0,14.66,1.0,new,mock,BW,1,14
14,11.0,7.0,15.0,9.0,10.0,3.0,0.0,1.0,6.0,14.66,1.0,new,mock,BW,1,15
15,37.0,11.0,58.0,14.0,15.0,5.0,0.0,1.0,30.0,15.14,1.0,new,mock,BW,2,1
16,60.0,15.0,107.0,20.0,23.0,21.0,0.0,1.0,40.0,16.18,3.0,new,mock,BW,2,2
17,92.0,19.0,181.0,26.0,36.0,45.0,0.0,1.0,57.0,19.14,2.0,new,mock,BW,2,3
18,127.0,23.0,280.0,32.0,64.0,76.0,0.0,1.0,69.0,23.7,2.0,new,mock,BW,2,4
19,165.0,34.0,390.0,57.0,81.0,117.0,0.0,1.0,91.0,12.4,6.0,new,mock,BW,2,5
20,223.0,121.0,567.0,274.0,111.0,112.0,0.0,1.0,121.0,28.5,1.0,new,mock,BW,2,6
21,264.0,129.0,672.0,295.0,163.0,224.0,0.0,1.0,122.0,61.51,7.0,new,mock,BW,2,7
22,313.0,133.0,792.0,302.0,239.0,300.0,0.0,1.0,144.0,96.5,4.0,new,mock,BW,2,8
23,410.0,233.0,1098.0,562.0,397.0,394.0,0.0,1.0,188.0,47.3,8.0,new,mock,BW,2,9
24,539.0,354.0,1528.0,894.0,733.0,684.0,0.0,1.0,237.0,27.81,8.0,new,mock,BW,2,10
25,520.0,257.0,1400.0,620.0,587.0,588.0,0.0,1.0,212.0,70.66,7.0,new,mock,BW,2,11
26,711.0,460.0,2058.0,1167.0,1322.0,972.0,0.0,1.0,285.0,22.35,10.0,new,mock,BW,2,12
27,708.0,423.0,2007.0,1054.0,1259.0,896.0,0.0,1.0,268.0,145.28,10.0,new,mock,BW,2,13
28,818.0,492.0,2347.0,1240.0,1958.0,1064.0,0.0,1.0,300.0,214.54,5.0,new,mock,BW,2,14
29,921.0,546.0,2694.0,1376.0,2377.0,1272.0,0.0,1.0,329.0,159.22,4.0,new,mock,BW,2,15
30,147.0,29.0,272.0,48.0,51.0,44.0,0.0,1.0,129.0,21.62,1.0,new,mock,BW,3,1
31,375.0,38.0,789.0,61.0,158.0,150.0,0.0,1.0,243.0,44.67,7.0,new,mock,BW,3,2
32,825.0,101.0,2074.0,211.0,794.0,737.0,0.0,1.0,515.0,55.38,15.0,new,mock,BW,3,3
33,1422.0,181.0,3773.0,388.0,2464.0,1466.0,0.0,1.0,751.0,59.86,14.0,new,mock,BW,3,4
34,2289.0,226.0,6390.0,479.0,7079.0,2719.0,0.0,1.0,1065.0,172.95,23.0,new,mock,BW,3,5
35,3629.0,681.0,11368.0,1652.0,26663.0,5472.0,0.0,1.0,1665.0,274.47,88.0,new,mock,BW,3,6
36,4558.0,486.0,13329.0,1106.0,30460.0,6108.0,0.0,1.0,1714.0,23.66,168.0,new,mock,BW,3,7
37,5900.0,1547.0,17549.0,4487.0,71571.0,8591.0,0.0,1.0,2035.0,220.34,382.0,new,mock,BW,3,8
38,9290.0,1966.0,31117.0,5193.0,262301.0,16199.0,0.0,1.0,3311.0,77.21,1306.0,new,mock,BW,3,9
39,11227.0,4015.0,37402.0,12581.0,477311.0,20166.0,0.0,1.0,3627.0,339.05,2109.0,new,mock,BW,3,10
40,12020.0,2882.0,38328.0,8860.0,453345.0,19802.0,0.0,1.0,3478.0,287.03,2405.0,new,mock,BW,3,11
41,,,,,,,,,,,,new,mock,BW,3,12
42,652.0,190.0,1448.0,505.0,423.0,294.0,0.0,1.0,660.0,20.61,7.0,new,mock,BW,4,1
43,2506.0,65.0,6267.0,93.0,5105.0,1999.0,0.0,1.0,1799.0,316.16,39.0,new,mock,BW,4,2
44,6579.0,181.0,17163.0,347.0,47982.0,6571.0,0.0,1.0,3624.0,261.46,502.0,new,mock,BW,4,3
45,13626.0,320.0,36562.0,608.0,220568.0,12481.0,0.0,1.0,6048.0,226.21,3858.0,new,mock,BW,4,4
46,,,,,,,,,,,,new,mock,BW,4,5
47,2762.0,554.0,6804.0,1627.0,5698.0,1604.0,0.0,1.0,2970.0,225.28,50.0,new,mock,BW,5,1
48,15493.0,230.0,39625.0,381.0,290686.0,13427.0,0.0,1.0,10530.0,87.59,5195.0,new,mock,BW,5,2
49,,,,,,,,,,,,new,mock,BW,5,3
50,11797.0,2046.0,31859.0,6489.0,190828.0,9892.0,0.0,1.0,13550.0,243.11,1515.0,new,mock,BW,6,1
51,,,,,,,,,,,,new,mock,BW,6,2
52,,,,,,,,,,,,new,mock,BW,7,1
