,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,idx
0,773,51,1824,80,577,551,0,1,440,15.18,11.0,new,mock,BW,3,3,0
1,767,68,1772,121,551,486,0,1,413,137.62,10.0,new,mock,BW,3,3,1
2,771,74,1852,141,604,581,0,1,439,28.24,10.0,new,mock,BW,3,3,2
3,827,61,2121,114,792,766,0,1,512,153.01,2.0,new,mock,BW,3,3,3
4,809,40,1985,60,690,606,0,1,475,82.0,13.0,new,mock,BW,3,3,4
5,824,83,2088,168,700,621,0,1,500,108.93,11.0,new,mock,BW,3,3,5
6,795,84,1966,157,717,648,0,1,469,96.0,8.0,new,mock,BW,3,3,6
7,755,55,1736,90,516,505,0,1,421,121.59,11.0,new,mock,BW,3,3,7
8,663,50,1421,75,401,445,0,1,354,32.52,8.0,new,mock,BW,3,3,8
9,860,166,2315,388,872,753,0,1,572,85.49,11.0,new,mock,BW,3,3,9
10,822,65,2041,115,720,651,0,1,516,100.23,10.0,new,mock,BW,3,3,10
11,773,141,1805,281,607,562,0,1,439,25.05,4.0,new,mock,BW,3,3,11
12,854,271,2265,712,1040,925,0,1,562,127.17,11.0,new,mock,BW,3,3,12
13,848,258,2250,688,852,704,0,1,556,49.43,13.0,new,mock,BW,3,3,13
14,843,249,2233,610,862,764,0,1,554,79.26,11.0,new,mock,BW,3,3,14
15,752,47,1654,70,476,425,0,1,409,89.78,6.0,new,mock,BW,3,3,15
16,818,90,2058,178,730,611,0,1,500,106.98,12.0,new,mock,BW,3,3,16
17,715,37,1566,51,386,336,0,1,376,31.7,7.0,new,mock,BW,3,3,17
18,801,70,1897,123,628,622,0,1,475,44.17,7.0,new,mock,BW,3,3,18
19,807,199,2053,473,706,612,0,1,480,108.19,11.0,new,mock,BW,3,3,19
