,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx
0,0.011956214904785156,0,1e-05,20,0.1,15,True,-0.49459508,0
1,154.22924256324768,50000,1e-05,20,0.1,15,True,-131.73607,1
2,286.3225200176239,100000,1e-05,20,0.1,15,True,-528.7914,2
3,410.5902290344238,150000,1e-05,20,0.1,15,True,-496.43433,3
4,525.3749721050262,200000,1e-05,20,0.1,15,True,-655.1176,4
5,617.4006955623627,250000,1e-05,20,0.1,15,True,-470.97012,5
6,704.4562427997589,300000,1e-05,20,0.1,15,True,-605.60254,6
7,790.7751591205597,350000,1e-05,20,0.1,15,True,-497.81653,7
8,887.1035108566284,400000,1e-05,20,0.1,15,True,-541.5609,8
9,984.4263043403625,450000,1e-05,20,0.1,15,True,-555.03577,9
10,1082.3061137199402,500000,1e-05,20,0.1,15,True,-605.602,10
11,1176.1503674983978,550000,1e-05,20,0.1,15,True,-678.023,11
12,1268.0529453754425,600000,1e-05,20,0.1,15,True,-594.0931,12
13,1360.0278732776642,650000,1e-05,20,0.1,15,True,-564.63727,13
14,1454.1950333118439,700000,1e-05,20,0.1,15,True,-625.0751,14
15,1551.1455969810486,750000,1e-05,20,0.1,15,True,-621.8328,15
16,1642.214459180832,800000,1e-05,20,0.1,15,True,-650.70776,16
17,1733.1531648635864,850000,1e-05,20,0.1,15,True,-515.5659,17
18,1822.7946169376373,900000,1e-05,20,0.1,15,True,-491.24753,18
19,1911.5066893100739,950000,1e-05,20,0.1,15,True,-747.7606,19
20,2000.5569517612457,1000000,1e-05,20,0.1,15,True,-531.672,20
21,2088.927568435669,1050000,1e-05,20,0.1,15,True,-550.29767,21
22,2173.5100626945496,1100000,1e-05,20,0.1,15,True,-586.79865,22
23,2263.3686907291412,1150000,1e-05,20,0.1,15,True,-682.9633,23
24,2348.468589782715,1200000,1e-05,20,0.1,15,True,-786.1582,24
25,2437.0066378116608,1250000,1e-05,20,0.1,15,True,-504.145,25
26,2522.0492537021637,1300000,1e-05,20,0.1,15,True,-612.8544,26
27,2606.4743053913116,1350000,1e-05,20,0.1,15,True,-609.89087,27
28,2693.6543233394623,1400000,1e-05,20,0.1,15,True,-673.1265,28
29,2777.6890807151794,1450000,1e-05,20,0.1,15,True,-718.13794,29
30,2861.363083600998,1500000,1e-05,20,0.1,15,True,-602.9772,30
31,2945.5106604099274,1550000,1e-05,20,0.1,15,True,-527.3951,31
32,3028.8746836185455,1600000,1e-05,20,0.1,15,True,-431.00388,32
33,3112.55953001976,1650000,1e-05,20,0.1,15,True,-623.51495,33
34,3196.357655286789,1700000,1e-05,20,0.1,15,True,-607.5565,34
35,3282.3823833465576,1750000,1e-05,20,0.1,15,True,-723.18884,35
36,3366.860288143158,1800000,1e-05,20,0.1,15,True,-730.5309,36
37,3451.2808272838593,1850000,1e-05,20,0.1,15,True,-765.651,37
38,3533.922285079956,1900000,1e-05,20,0.1,15,True,-617.485,38
39,3618.1330366134644,1950000,1e-05,20,0.1,15,True,-524.9222,39
40,3704.229927301407,2000000,1e-05,20,0.1,15,True,-642.56464,40
41,3787.4206964969635,2050000,1e-05,20,0.1,15,True,-488.96994,41
42,3871.3491563796997,2100000,1e-05,20,0.1,15,True,-469.3444,42
43,3952.445215702057,2150000,1e-05,20,0.1,15,True,-595.10986,43
44,4035.003583908081,2200000,1e-05,20,0.1,15,True,-593.5166,44
45,4117.624316215515,2250000,1e-05,20,0.1,15,True,-578.0248,45
46,4202.41753578186,2300000,1e-05,20,0.1,15,True,-634.941,46
47,4284.645676374435,2350000,1e-05,20,0.1,15,True,-609.3138,47
48,4369.031666994095,2400000,1e-05,20,0.1,15,True,-641.0928,48
49,4451.44153547287,2450000,1e-05,20,0.1,15,True,-570.2013,49
50,4541.765020370483,2500000,1e-05,20,0.1,15,True,-543.6535,50
51,4646.020270109177,2550000,1e-05,20,0.1,15,True,-653.59235,51
52,4760.223758935928,2600000,1e-05,20,0.1,15,True,-776.16095,52
53,4870.38875079155,2650000,1e-05,20,0.1,15,True,-552.976,53
54,4979.138568639755,2700000,1e-05,20,0.1,15,True,-692.39044,54
55,5094.631698131561,2750000,1e-05,20,0.1,15,True,-427.631,55
56,5210.730151891708,2800000,1e-05,20,0.1,15,True,-506.38788,56
57,5318.081262588501,2850000,1e-05,20,0.1,15,True,-531.4165,57
58,5422.920550107956,2900000,1e-05,20,0.1,15,True,-487.07034,58
59,5535.868653535843,2950000,1e-05,20,0.1,15,True,-560.3128,59
60,5648.856422424316,3000000,1e-05,20,0.1,15,True,-444.9005,60
61,5751.928136348724,3050000,1e-05,20,0.1,15,True,-478.29474,61
62,5867.939608097076,3100000,1e-05,20,0.1,15,True,-632600.2,62
63,5986.660368919373,3150000,1e-05,20,0.1,15,True,-631214.94,63
64,6089.85320019722,3200000,1e-05,20,0.1,15,True,-629769.7,64
65,6190.570556879044,3250000,1e-05,20,0.1,15,True,-628327.9,65
66,6278.617879629135,3300000,1e-05,20,0.1,15,True,-626951.94,66
67,6366.838515520096,3350000,1e-05,20,0.1,15,True,-625579.0,67
68,6452.263916969299,3400000,1e-05,20,0.1,15,True,-624146.8,68
69,6539.385810375214,3450000,1e-05,20,0.1,15,True,-622780.06,69
70,6625.883167982101,3500000,1e-05,20,0.1,15,True,-621416.44,70
71,6714.321740865707,3550000,1e-05,20,0.1,15,True,-620055.7,71
72,6802.558100223541,3600000,1e-05,20,0.1,15,True,-618698.06,72
73,6889.6852395534515,3650000,1e-05,20,0.1,15,True,-617343.2,73
74,6977.804839849472,3700000,1e-05,20,0.1,15,True,-615929.94,74
75,7065.713431119919,3750000,1e-05,20,0.1,15,True,-614581.06,75
76,7152.226606845856,3800000,1e-05,20,0.1,15,True,-613235.44,76
