,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,15.0,15.0,18.0,18.0,213.0,4.0,0.0,1.0,0.0,14.0,20.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,1,0.08450704225352113
1,17.0,17.0,21.0,21.0,211.0,4.0,0.0,1.0,0.0,14.0,21.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,2,0.0995260663507109
2,19.0,19.0,24.0,24.0,214.0,4.0,0.0,1.0,0.0,14.51,21.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,3,0.11214953271028037
3,21.0,21.0,27.0,27.0,219.0,4.0,0.0,1.0,0.0,15.5,27.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,4,0.1232876712328767
4,23.0,23.0,30.0,30.0,215.0,4.0,0.0,1.0,0.0,15.5,26.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,5,0.13953488372093023
5,25.0,25.0,33.0,33.0,222.0,4.0,0.0,1.0,0.0,15.5,28.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,6,0.14864864864864866
6,27.0,27.0,36.0,36.0,220.0,4.0,0.0,1.0,0.0,15.98,24.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,7,0.16363636363636364
7,29.0,29.0,39.0,39.0,219.0,4.0,0.0,1.0,0.0,15.98,27.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,8,0.1780821917808219
8,31.0,31.0,42.0,42.0,237.0,4.0,0.0,1.0,0.0,15.98,36.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,9,0.17721518987341772
9,33.0,33.0,45.0,45.0,233.0,4.0,0.0,1.0,0.0,15.98,34.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,10,0.19313304721030042
10,35.0,35.0,48.0,48.0,232.0,4.0,0.0,1.0,0.0,16.0,37.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,11,0.20689655172413793
11,37.0,37.0,51.0,51.0,234.0,4.0,0.0,1.0,0.0,16.48,38.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,12,0.21794871794871795
12,39.0,39.0,54.0,54.0,235.0,4.0,0.0,1.0,0.0,16.48,37.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,13,0.2297872340425532
