,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,15,15,18,18,203,4,0,1,0,18.24,20.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,1,0.08866995073891626
1,17,17,21,21,204,4,0,1,0,19.2,18.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,2,0.10294117647058823
2,19,19,24,24,205,4,0,1,0,19.7,18.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,3,0.11707317073170732
3,21,21,27,27,209,4,0,1,0,19.7,22.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,4,0.1291866028708134
4,23,23,30,30,215,4,0,1,0,20.18,23.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,5,0.13953488372093023
5,25,25,33,33,211,4,0,1,0,20.18,23.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,6,0.15639810426540285
6,27,27,36,36,213,4,0,1,0,20.18,30.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,7,0.16901408450704225
7,29,29,39,39,215,4,0,1,0,20.69,24.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,8,0.1813953488372093
8,31,31,42,42,216,4,0,1,0,20.69,25.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,9,0.19444444444444445
9,33,33,45,45,221,4,0,1,0,20.18,35.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,10,0.20361990950226244
10,35,35,48,48,234,4,0,1,0,20.18,46.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,11,0.20512820512820512
11,37,37,51,51,229,4,0,1,0,20.69,45.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,12,0.22270742358078602
12,39,39,54,54,239,4,0,1,0,21.14,52.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,13,0.22594142259414227
13,41,41,57,57,227,4,0,1,0,21.14,40.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,14,0.2511013215859031
14,43,43,60,60,231,4,0,1,0,21.17,44.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,15,0.2597402597402597
15,47,45,62,59,246,16,0,1,0,22.18,56.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,2,1,0.25203252032520324
16,53,51,71,68,255,18,0,1,0,22.18,54.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,2,2,0.2784313725490196
17,60,55,81,73,261,20,0,1,0,22.66,64.0,false,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,2,3,0.3103448275862069
