,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,Exception
11,37.0,37.0,51.0,51.0,231.0,4.0,0.0,1.0,0.0,15.98,38.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,12,
12,39.0,39.0,54.0,54.0,233.0,4.0,0.0,1.0,0.0,15.98,41.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,13,
13,41.0,41.0,57.0,57.0,253.0,4.0,0.0,1.0,0.0,15.98,46.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,14,
14,43.0,43.0,60.0,60.0,246.0,4.0,0.0,1.0,0.0,16.0,45.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,15,
15,47.0,45.0,62.0,59.0,258.0,16.0,0.0,1.0,0.0,16.96,51.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,2,1,
16,53.0,51.0,71.0,68.0,273.0,18.0,0.0,1.0,0.0,17.92,68.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,2,2,
17,60.0,55.0,81.0,73.0,279.0,20.0,0.0,1.0,0.0,18.48,79.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,2,3,
18,66.0,61.0,90.0,82.0,277.0,21.0,0.0,1.0,0.0,18.48,71.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,2,4,
19,72.0,67.0,99.0,91.0,275.0,22.0,0.0,1.0,0.0,18.96,63.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,2,5,
20,77.0,75.0,107.0,104.0,284.0,24.0,0.0,1.0,0.0,19.44,73.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,2,6,
21,84.0,79.0,117.0,109.0,291.0,26.0,0.0,1.0,0.0,19.92,78.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,2,7,
22,89.0,87.0,125.0,122.0,309.0,28.0,0.0,1.0,0.0,20.48,92.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,2,8,
23,95.0,93.0,134.0,131.0,303.0,30.0,0.0,1.0,0.0,20.96,89.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,2,9,
24,101.0,99.0,143.0,140.0,314.0,32.0,0.0,1.0,0.0,21.44,101.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,2,10,
25,107.0,105.0,152.0,149.0,346.0,33.0,0.0,1.0,0.0,21.92,117.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,2,11,
26,113.0,111.0,161.0,158.0,314.0,36.0,0.0,1.0,0.0,22.48,98.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,2,12,
27,119.0,117.0,170.0,167.0,328.0,37.0,0.0,1.0,0.0,22.96,104.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,2,13,
28,125.0,123.0,179.0,176.0,343.0,40.0,0.0,1.0,0.0,23.92,123.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,2,14,
29,131.0,129.0,188.0,185.0,334.0,43.0,0.0,1.0,0.0,24.48,110.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,2,15,
30,136.0,96.0,194.0,124.0,367.0,53.0,0.0,1.0,4.0,16.85,127.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,3,1,
31,150.0,118.0,215.0,159.0,386.0,57.0,0.0,1.0,3.0,18.91,127.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,3,2,
32,164.0,125.0,236.0,168.0,415.0,61.0,0.0,1.0,3.0,21.95,141.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,3,3,
33,178.0,145.0,257.0,199.0,406.0,65.0,0.0,1.0,3.0,26.01,139.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,3,4,
34,192.0,152.0,278.0,208.0,502.0,68.0,0.0,1.0,3.0,29.07,231.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,3,5,
35,206.0,171.0,299.0,238.0,466.0,73.0,0.0,1.0,3.0,32.05,173.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,3,6,
36,226.0,176.0,331.0,244.0,464.0,84.0,0.0,1.0,4.0,35.1,165.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,3,7,
37,240.0,197.0,352.0,277.0,483.0,91.0,0.0,1.0,4.0,38.23,202.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,3,8,
38,254.0,211.0,372.0,298.0,500.0,99.0,0.0,1.0,4.0,45.23,201.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,3,9,
39,260.0,223.0,380.0,317.0,510.0,101.0,0.0,1.0,4.0,47.22,205.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,3,10,
40,274.0,232.0,401.0,328.0,560.0,105.0,0.0,1.0,4.0,53.32,216.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,3,11,
41,288.0,249.0,422.0,355.0,589.0,113.0,0.0,1.0,4.0,63.38,246.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,3,12,
42,302.0,265.0,443.0,380.0,563.0,114.0,0.0,1.0,4.0,63.44,224.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,3,13,
43,316.0,280.0,464.0,403.0,635.0,120.0,0.0,1.0,4.0,77.51,269.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,3,14,
44,338.0,297.0,499.0,428.0,646.0,132.0,0.0,1.0,4.0,78.5,299.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,3,15,
45,347.0,211.0,536.0,294.0,703.0,156.0,0.0,1.0,12.0,114.19,281.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,4,1,
46,377.0,233.0,581.0,324.0,816.0,164.0,0.0,1.0,12.0,137.22,334.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,4,2,
47,407.0,250.0,627.0,342.0,861.0,176.0,0.0,1.0,12.0,153.39,349.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,4,3,
48,437.0,306.0,671.0,435.0,899.0,182.0,0.0,1.0,12.0,37.43,366.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,4,4,
49,467.0,326.0,716.0,460.0,986.0,187.0,0.0,1.0,12.0,77.6,473.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,4,5,
50,497.0,360.0,761.0,512.0,1060.0,195.0,0.0,1.0,12.0,89.83,455.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,4,6,
51,527.0,393.0,806.0,565.0,1068.0,207.0,0.0,1.0,12.0,112.92,465.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,4,7,
52,557.0,407.0,851.0,583.0,1175.0,227.0,0.0,1.0,12.0,28.32,545.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,4,8,
53,587.0,451.0,896.0,649.0,1226.0,247.0,0.0,1.0,12.0,31.63,569.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,4,9,
54,617.0,484.0,941.0,699.0,1264.0,229.0,0.0,1.0,12.0,84.62,615.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,4,10,
55,647.0,494.0,986.0,711.0,1321.0,245.0,0.0,1.0,12.0,131.98,628.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,4,11,
56,677.0,530.0,1032.0,763.0,1413.0,263.0,0.0,1.0,12.0,143.77,712.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,4,12,
57,707.0,568.0,1077.0,825.0,1482.0,282.0,0.0,1.0,12.0,47.34,707.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,4,13,
58,737.0,592.0,1122.0,857.0,1589.0,298.0,0.0,1.0,12.0,102.34,843.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,4,14,
59,767.0,633.0,1167.0,922.0,1754.0,312.0,0.0,1.0,12.0,18.75,896.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,4,15,
60,896.0,384.0,1523.0,523.0,2352.0,455.0,0.0,1.0,16.0,114.56,1047.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,5,1,
61,1000.0,451.0,1705.0,619.0,2771.0,510.0,0.0,1.0,16.0,81.26,1245.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,5,2,
62,968.0,495.0,1608.0,683.0,2459.0,450.0,0.0,1.0,16.0,55.7,1218.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,5,3,
63,1139.0,584.0,1933.0,824.0,3256.0,568.0,0.0,1.0,16.0,74.42,1596.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,5,4,
64,1205.0,656.0,2022.0,930.0,3909.0,577.0,0.0,1.0,16.0,73.07,1803.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,5,5,
65,1219.0,728.0,2014.0,1042.0,4021.0,557.0,0.0,1.0,16.0,24.37,1822.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,5,6,
66,1281.0,767.0,2107.0,1091.0,4272.0,580.0,0.0,1.0,16.0,91.79,2014.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,5,7,
67,1343.0,808.0,2200.0,1155.0,4810.0,595.0,0.0,1.0,16.0,32.12,2296.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,5,8,
68,1405.0,913.0,2293.0,1318.0,5527.0,619.0,0.0,1.0,16.0,176.39,2590.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,5,9,
69,1511.0,945.0,2491.0,1356.0,5542.0,673.0,0.0,1.0,16.0,125.18,2797.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,5,10,
70,1573.0,1032.0,2584.0,1493.0,6394.0,711.0,0.0,1.0,16.0,51.94,3140.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,5,11,
71,1635.0,1091.0,2677.0,1578.0,6918.0,766.0,0.0,1.0,16.0,187.84,3416.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,5,12,
72,1697.0,1146.0,2770.0,1662.0,7587.0,809.0,0.0,1.0,16.0,45.51,3632.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,5,13,
73,1764.0,1195.0,2865.0,1736.0,7928.0,781.0,0.0,1.0,16.0,253.83,3693.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,5,14,
74,1821.0,1279.0,2956.0,1862.0,8438.0,821.0,0.0,1.0,16.0,191.31,4074.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,5,15,
75,2636.0,785.0,5071.0,1080.0,19072.0,1620.0,0.0,1.0,20.0,156.81,7437.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,6,1,
76,2762.0,885.0,5260.0,1211.0,22081.0,1657.0,0.0,1.0,20.0,150.63,8979.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,6,2,
77,2888.0,986.0,5449.0,1363.0,24888.0,1705.0,0.0,1.0,20.0,82.84,9790.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,6,3,
78,2996.0,1107.0,5587.0,1536.0,28309.0,1720.0,0.0,1.0,20.0,176.2,11522.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,6,4,
79,2996.0,1248.0,5504.0,1745.0,30780.0,1725.0,0.0,1.0,20.0,67.98,12224.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,6,5,
80,3122.0,1374.0,5693.0,1936.0,35516.0,1747.0,0.0,1.0,20.0,161.1,13800.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,6,6,
81,3248.0,1559.0,5882.0,2219.0,37543.0,1831.0,0.0,1.0,20.0,36.92,14970.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,6,7,
82,3500.0,1592.0,6343.0,2270.0,42407.0,1850.0,0.0,1.0,20.0,180.46,17584.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,6,8,
83,3500.0,1779.0,6260.0,2548.0,45523.0,1857.0,0.0,1.0,20.0,117.87,17741.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,6,9,
84,3626.0,1885.0,6449.0,2705.0,51380.0,1917.0,0.0,1.0,20.0,155.76,20796.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,6,10,
85,3752.0,2028.0,6638.0,2928.0,51243.0,1910.0,0.0,1.0,20.0,46.2,21037.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,6,11,
86,3878.0,2084.0,6827.0,2993.0,60205.0,2007.0,0.0,1.0,20.0,31.84,24311.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,6,12,
87,4004.0,2268.0,7016.0,3281.0,60616.0,2076.0,0.0,1.0,20.0,159.1,24368.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,6,13,
88,4130.0,2328.0,7205.0,3353.0,65078.0,2222.0,0.0,1.0,20.0,84.9,27138.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,6,14,
89,4256.0,2500.0,7394.0,3623.0,72380.0,2324.0,0.0,1.0,20.0,164.51,29442.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,6,15,
90,8856.0,1596.0,18557.0,2207.0,245550.0,6712.0,0.0,1.0,37.0,207.2,100036.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,7,1,
91,9032.0,1772.0,18749.0,2456.0,290879.0,6720.0,0.0,1.0,38.0,113.71,109297.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,7,2,
92,8950.0,1951.0,18446.0,2696.0,318738.0,6468.0,0.0,1.0,35.0,211.01,120583.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,7,3,
93,9587.0,2306.0,19709.0,3267.0,370857.0,7116.0,0.0,1.0,35.0,79.33,141187.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,7,4,
94,9841.0,2489.0,20090.0,3539.0,409413.0,7150.0,0.0,1.0,35.0,86.45,152180.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,7,5,
95,10095.0,2747.0,20471.0,3916.0,445708.0,7175.0,0.0,1.0,35.0,133.6,163237.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,7,6,
96,10121.0,2992.0,20274.0,4285.0,454001.0,6880.0,0.0,1.0,37.0,147.0,169456.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,7,7,
97,10451.0,3267.0,20768.0,4694.0,510101.0,6960.0,0.0,1.0,35.0,110.83,186764.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,7,8,
98,10857.0,3523.0,21614.0,5071.0,562962.0,7406.0,0.0,1.0,35.0,220.66,204108.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,7,9,
99,11111.0,3756.0,21995.0,5431.0,601502.0,7642.0,0.0,1.0,35.0,236.3,217847.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,7,10,
100,11100.0,4066.0,21675.0,5901.0,590602.0,7058.0,0.0,1.0,39.0,169.63,218590.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,7,11,
101,11619.0,4286.0,22757.0,6218.0,677710.0,7772.0,0.0,1.0,35.0,109.84,240592.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,7,12,
102,11872.0,4448.0,23153.0,6428.0,735567.0,7962.0,0.0,1.0,33.0,175.87,260810.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,7,13,
103,11486.0,4845.0,22048.0,7046.0,680585.0,7209.0,0.0,1.0,30.0,245.79,243995.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,7,14,
104,12178.0,5123.0,23351.0,7490.0,768903.0,7780.0,0.0,1.0,36.0,181.1,275538.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,7,15,
105,,,,,,,,,,,,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,8,1,
106,,,,,,,,,,,,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,8,2,
107,,,,,,,,,,,,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,8,3,
108,,,,,,,,,,,,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,8,4,
109,,,,,,,,,,,,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,8,5,
110,,,,,,,,,,,,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,8,6,
111,,,,,,,,,,,,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,8,7,
112,,,,,,,,,,,,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,8,8,
113,,,,,,,,,,,,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,8,9,
114,,,,,,,,,,,,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,8,10,
115,,,,,,,,,,,,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,8,11,
116,,,,,,,,,,,,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,8,12,
117,,,,,,,,,,,,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,8,13,
118,,,,,,,,,,,,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,8,14,
119,,,,,,,,,,,,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,8,15,
120,,,,,,,,,,,,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,9,1,True
