,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k
0,15.0,15.0,18.0,18.0,212.0,4.0,0.0,1.0,0.0,14.0,17.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,1
1,17.0,17.0,21.0,21.0,214.0,4.0,0.0,1.0,0.0,14.48,21.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,2
2,19.0,19.0,24.0,24.0,214.0,4.0,0.0,1.0,0.0,14.48,24.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,3
3,21.0,21.0,27.0,27.0,220.0,4.0,0.0,1.0,0.0,15.5,25.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,4
4,23.0,23.0,30.0,30.0,216.0,4.0,0.0,1.0,0.0,15.5,25.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,5
5,25.0,25.0,33.0,33.0,221.0,4.0,0.0,1.0,0.0,15.5,26.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,6
6,27.0,27.0,36.0,36.0,223.0,4.0,0.0,1.0,0.0,15.5,23.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,7
7,29.0,29.0,39.0,39.0,224.0,4.0,0.0,1.0,0.0,15.98,32.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,8
8,31.0,31.0,42.0,42.0,225.0,4.0,0.0,1.0,0.0,15.98,33.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,9
9,33.0,33.0,45.0,45.0,229.0,4.0,0.0,1.0,0.0,15.98,31.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,10
10,35.0,35.0,48.0,48.0,227.0,4.0,0.0,1.0,0.0,15.98,30.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,11
11,37.0,37.0,51.0,51.0,231.0,4.0,0.0,1.0,0.0,15.98,40.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,12
12,39.0,39.0,54.0,54.0,234.0,4.0,0.0,1.0,0.0,15.98,42.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,13
13,41.0,41.0,57.0,57.0,244.0,4.0,0.0,1.0,0.0,15.98,51.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,14
14,43.0,43.0,60.0,60.0,236.0,4.0,0.0,1.0,0.0,16.0,44.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,1,15
15,47.0,45.0,62.0,59.0,254.0,16.0,0.0,1.0,0.0,17.44,51.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,2,1
16,53.0,51.0,71.0,68.0,257.0,18.0,0.0,1.0,0.0,17.92,57.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,2,2
17,60.0,55.0,81.0,73.0,273.0,20.0,0.0,1.0,0.0,18.48,68.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,2,3
18,66.0,61.0,90.0,82.0,298.0,21.0,0.0,1.0,0.0,18.48,84.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,2,4
19,72.0,67.0,99.0,91.0,280.0,22.0,0.0,1.0,0.0,18.96,73.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,2,5
20,77.0,75.0,107.0,104.0,289.0,24.0,0.0,1.0,0.0,19.44,75.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,2,6
21,84.0,79.0,117.0,109.0,303.0,26.0,0.0,1.0,0.0,19.92,92.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,2,7
22,89.0,87.0,125.0,122.0,312.0,28.0,0.0,1.0,0.0,20.48,93.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,2,8
23,95.0,93.0,134.0,131.0,295.0,30.0,0.0,1.0,0.0,20.96,79.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,2,9
24,101.0,99.0,143.0,140.0,326.0,32.0,0.0,1.0,0.0,21.44,112.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,2,10
25,107.0,105.0,152.0,149.0,318.0,33.0,0.0,1.0,0.0,21.92,103.0,False,new,experiments/results/TA_2_2/boolean/206.onnx,TA,2,11
