,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,8.0,7.0,9.0,8.0,175.0,2.0,0.0,1.0,1.0,17.7,15.0,new,experiments/results/TL_2_2/5mill_JE_D/75.onnx,TL,1,1
1,11.0,7.0,12.0,8.0,164.0,2.0,0.0,1.0,1.0,19.7,20.0,new,experiments/results/TL_2_2/5mill_JE_D/75.onnx,TL,1,2
2,16.0,7.0,18.0,8.0,166.0,2.0,0.0,1.0,1.0,20.18,25.0,new,experiments/results/TL_2_2/5mill_JE_D/75.onnx,TL,1,3
3,24.0,7.0,27.0,8.0,207.0,2.0,0.0,1.0,1.0,20.18,35.0,new,experiments/results/TL_2_2/5mill_JE_D/75.onnx,TL,1,4
4,33.0,7.0,37.0,8.0,214.0,2.0,0.0,1.0,1.0,20.66,47.0,new,experiments/results/TL_2_2/5mill_JE_D/75.onnx,TL,1,5
5,39.0,7.0,44.0,8.0,210.0,2.0,0.0,1.0,1.0,20.66,50.0,new,experiments/results/TL_2_2/5mill_JE_D/75.onnx,TL,1,6
6,48.0,7.0,54.0,8.0,218.0,2.0,0.0,1.0,1.0,21.14,54.0,new,experiments/results/TL_2_2/5mill_JE_D/75.onnx,TL,1,7
7,58.0,7.0,65.0,8.0,212.0,2.0,0.0,1.0,1.0,21.62,61.0,new,experiments/results/TL_2_2/5mill_JE_D/75.onnx,TL,1,8
8,69.0,7.0,77.0,8.0,268.0,2.0,0.0,1.0,1.0,22.18,71.0,new,experiments/results/TL_2_2/5mill_JE_D/75.onnx,TL,1,9
9,81.0,7.0,90.0,8.0,243.0,2.0,0.0,1.0,1.0,22.18,86.0,new,experiments/results/TL_2_2/5mill_JE_D/75.onnx,TL,1,10
10,94.0,7.0,104.0,8.0,267.0,2.0,0.0,1.0,1.0,23.14,99.0,new,experiments/results/TL_2_2/5mill_JE_D/75.onnx,TL,1,11
11,108.0,7.0,119.0,8.0,258.0,2.0,0.0,1.0,1.0,23.62,102.0,new,experiments/results/TL_2_2/5mill_JE_D/75.onnx,TL,1,12
