,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,avg q,idx
0,3.3342485427856445,0,1e-05,20,0.1,31,True,10000,True,10000,True,True,0.29777935,0
1,122.27182579040527,50000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-3.8650951,1
2,243.62481498718262,100000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-8.342611,2
3,364.99840545654297,150000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-12.924646,3
4,485.42053627967834,200000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-17.129047,4
5,605.771448135376,250000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-21.169777,5
6,725.5674088001251,300000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-24.99225,6
7,842.5546109676361,350000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-29.316917,7
8,959.4650568962097,400000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-32.38409,8
9,1075.6073937416077,450000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-34.994545,9
10,1192.322684764862,500000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-38.392372,10
11,1308.6935930252075,550000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-41.78929,11
12,1424.96662068367,600000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-43.63895,12
13,1541.8091881275177,650000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-47.141117,13
14,1659.368424654007,700000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-50.08473,14
15,1777.223350763321,750000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-52.78841,15
16,1894.0386683940887,800000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-53.380875,16
17,2010.7749881744385,850000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-55.408268,17
18,2127.1384065151215,900000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-57.043427,18
19,2244.4368228912354,950000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-58.80506,19
20,2360.9497632980347,1000000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-58.669594,20
21,2478.006696462631,1050000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-61.082016,21
22,2595.7368235588074,1100000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-62.327232,22
23,2712.1401705741882,1150000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-64.30616,23
24,2829.0103459358215,1200000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-63.262733,24
25,2945.4905529022217,1250000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-62.624336,25
26,3062.685699701309,1300000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-63.851887,26
27,3179.163334608078,1350000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-63.716743,27
28,3296.3049943447113,1400000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-64.194275,28
