,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,idx
0,140,57,278,78,322,101,0,1,26,27.02,77.0,new,experiments/results/TA_2_2/labels_2h/0.onnx,TA,2,2,3.3342485427856445,0,1e-05,20,0.1,31,True,10000,True,10000,True,True,0
1,140,63,263,91,400,41,0,1,31,46.01,133.0,new,experiments/results/TA_2_2/labels_2h/1.onnx,TA,2,2,122.27182579040527,50000,1e-05,20,0.1,31,True,10000,True,10000,True,True,1
2,138,57,244,78,448,31,0,1,25,43.0,156.0,new,experiments/results/TA_2_2/labels_2h/2.onnx,TA,2,2,243.62481498718262,100000,1e-05,20,0.1,31,True,10000,True,10000,True,True,2
3,134,54,229,72,342,54,0,1,8,35.03,91.0,new,experiments/results/TA_2_2/labels_2h/3.onnx,TA,2,2,364.99840545654297,150000,1e-05,20,0.1,31,True,10000,True,10000,True,True,3
4,125,68,204,102,305,62,0,1,0,33.02,105.0,new,experiments/results/TA_2_2/labels_2h/4.onnx,TA,2,2,485.42053627967834,200000,1e-05,20,0.1,31,True,10000,True,10000,True,True,4
5,129,58,211,80,298,67,0,1,5,32.02,97.0,new,experiments/results/TA_2_2/labels_2h/5.onnx,TA,2,2,605.771448135376,250000,1e-05,20,0.1,31,True,10000,True,10000,True,True,5
6,118,74,215,118,313,87,0,1,3,25.0,74.0,new,experiments/results/TA_2_2/labels_2h/6.onnx,TA,2,2,725.5674088001251,300000,1e-05,20,0.1,31,True,10000,True,10000,True,True,6
7,132,89,260,151,399,83,0,1,19,27.01,118.0,new,experiments/results/TA_2_2/labels_2h/7.onnx,TA,2,2,842.5546109676361,350000,1e-05,20,0.1,31,True,10000,True,10000,True,True,7
8,130,72,211,112,302,49,0,1,18,20.04,65.0,new,experiments/results/TA_2_2/labels_2h/8.onnx,TA,2,2,959.4650568962097,400000,1e-05,20,0.1,31,True,10000,True,10000,True,True,8
9,134,86,243,142,386,94,0,1,8,32.01,95.0,new,experiments/results/TA_2_2/labels_2h/9.onnx,TA,2,2,1075.6073937416077,450000,1e-05,20,0.1,31,True,10000,True,10000,True,True,9
10,136,78,229,127,287,86,0,1,9,25.02,71.0,new,experiments/results/TA_2_2/labels_2h/10.onnx,TA,2,2,1192.322684764862,500000,1e-05,20,0.1,31,True,10000,True,10000,True,True,10
11,140,65,274,100,357,67,0,1,18,27.02,88.0,new,experiments/results/TA_2_2/labels_2h/11.onnx,TA,2,2,1308.6935930252075,550000,1e-05,20,0.1,31,True,10000,True,10000,True,True,11
