,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,idx
0,43,25,71,39,16,12,0,1,8,15.14,0.0,new,mock,AT,2,2,0
1,45,27,79,45,17,10,0,1,10,15.14,1.0,new,mock,AT,2,2,1
2,47,25,77,39,16,8,0,1,12,15.14,0.0,new,mock,AT,2,2,2
3,34,20,53,30,14,7,0,1,3,15.14,1.0,new,mock,AT,2,2,3
4,50,22,81,36,18,15,0,1,14,15.62,1.0,new,mock,AT,2,2,4
5,40,23,62,36,16,8,0,1,8,15.14,2.0,new,mock,AT,2,2,5
6,46,25,78,39,18,10,0,1,12,15.62,1.0,new,mock,AT,2,2,6
7,44,27,78,45,16,8,0,1,13,15.14,2.0,new,mock,AT,2,2,7
8,46,23,75,33,17,10,0,1,8,15.62,1.0,new,mock,AT,2,2,8
9,42,25,67,39,16,7,0,1,7,15.14,1.0,new,mock,AT,2,2,9
10,37,22,64,36,15,10,0,1,7,15.14,1.0,new,mock,AT,2,2,10
11,47,20,74,30,18,10,0,1,8,15.62,2.0,new,mock,AT,2,2,11
12,46,27,82,45,16,5,0,1,11,15.14,1.0,new,mock,AT,2,2,12
13,43,22,73,36,17,14,0,1,9,15.62,0.0,new,mock,AT,2,2,13
14,31,22,55,36,16,11,0,1,2,15.14,1.0,new,mock,AT,2,2,14
15,47,23,75,37,19,6,0,1,8,15.14,2.0,new,mock,AT,2,2,15
16,41,27,72,45,18,13,0,1,9,15.62,1.0,new,mock,AT,2,2,16
17,41,25,70,39,18,15,0,1,10,15.62,1.0,new,mock,AT,2,2,17
18,42,25,71,39,17,13,0,1,5,15.62,1.0,new,mock,AT,2,2,18
19,40,22,66,36,15,12,0,1,5,15.14,0.0,new,mock,AT,2,2,19
20,44,25,75,39,18,13,0,1,12,15.62,1.0,new,mock,AT,2,2,20
21,44,22,75,36,18,8,0,1,11,15.62,4.0,new,mock,AT,2,2,21
22,44,20,70,30,21,15,0,1,7,15.62,1.0,new,mock,AT,2,2,22
23,46,25,80,39,16,8,0,1,15,15.14,1.0,new,mock,AT,2,2,23
24,44,22,75,36,19,16,0,1,9,15.62,1.0,new,mock,AT,2,2,24
25,44,20,70,30,17,13,0,1,6,15.62,1.0,new,mock,AT,2,2,25
26,41,20,67,30,16,7,0,1,4,15.14,3.0,new,mock,AT,2,2,26
27,46,25,77,39,17,9,0,1,11,15.14,1.0,new,mock,AT,2,2,27
28,44,22,72,36,18,10,0,1,7,15.14,0.0,new,mock,AT,2,2,28
29,40,20,67,30,16,16,0,1,5,15.62,0.0,new,mock,AT,2,2,29
30,46,27,80,45,17,7,0,1,13,15.14,2.0,new,mock,AT,2,2,30
31,41,29,68,48,19,16,0,1,6,15.62,1.0,new,mock,AT,2,2,31
32,45,20,70,30,18,6,0,1,9,15.14,2.0,new,mock,AT,2,2,32
33,42,22,70,36,22,9,0,1,8,15.14,3.0,new,mock,AT,2,2,33
34,40,25,67,39,16,10,0,1,8,15.14,1.0,new,mock,AT,2,2,34
35,45,27,79,45,25,12,0,1,12,15.62,3.0,new,mock,AT,2,2,35
36,44,23,67,33,16,7,0,1,9,15.14,2.0,new,mock,AT,2,2,36
37,40,25,68,39,18,10,0,1,10,15.14,1.0,new,mock,AT,2,2,37
38,42,22,71,35,21,10,0,1,10,15.62,1.0,new,mock,AT,2,2,38
39,44,22,69,36,17,11,0,1,7,15.14,1.0,new,mock,AT,2,2,39
40,44,27,75,45,16,7,0,1,11,15.14,1.0,new,mock,AT,2,2,40
41,40,22,67,36,17,8,0,1,8,15.14,2.0,new,mock,AT,2,2,41
42,38,20,64,30,23,11,0,1,6,15.14,1.0,new,mock,AT,2,2,42
43,45,27,75,45,16,5,0,1,7,15.14,0.0,new,mock,AT,2,2,43
44,39,20,63,30,17,6,0,1,6,15.14,0.0,new,mock,AT,2,2,44
45,43,27,77,45,17,13,0,1,10,15.62,3.0,new,mock,AT,2,2,45
46,39,20,64,30,16,8,0,1,5,15.14,1.0,new,mock,AT,2,2,46
47,42,27,71,44,17,9,0,1,5,15.14,1.0,new,mock,AT,2,2,47
48,43,25,74,39,17,9,0,1,8,15.62,0.0,new,mock,AT,2,2,48
49,41,22,73,36,16,12,0,1,11,15.14,1.0,new,mock,AT,2,2,49
50,43,22,71,36,17,13,0,1,7,15.14,0.0,new,mock,AT,2,2,50
51,46,22,79,36,20,12,0,1,11,15.62,1.0,new,mock,AT,2,2,51
52,45,27,80,45,27,16,0,1,12,15.62,1.0,new,mock,AT,2,2,52
53,41,23,67,33,18,10,0,1,8,15.14,1.0,new,mock,AT,2,2,53
54,43,23,67,33,17,10,0,1,10,15.14,2.0,new,mock,AT,2,2,54
55,42,25,72,39,16,8,0,1,8,15.14,1.0,new,mock,AT,2,2,55
56,46,22,79,36,17,13,0,1,14,15.62,1.0,new,mock,AT,2,2,56
57,43,25,74,39,17,9,0,1,12,15.14,2.0,new,mock,AT,2,2,57
58,45,22,78,36,18,9,0,1,13,15.14,0.0,new,mock,AT,2,2,58
59,42,27,73,45,16,6,0,1,9,15.14,0.0,new,mock,AT,2,2,59
60,36,22,60,36,17,15,0,1,4,15.14,0.0,new,mock,AT,2,2,60
61,44,22,75,35,23,13,0,1,10,15.14,1.0,new,mock,AT,2,2,61
62,46,25,75,38,18,12,0,1,11,15.62,2.0,new,mock,AT,2,2,62
63,46,20,78,30,18,12,0,1,13,15.62,1.0,new,mock,AT,2,2,63
64,43,27,74,45,18,11,0,1,9,15.62,2.0,new,mock,AT,2,2,64
65,42,25,71,39,17,7,0,1,9,15.14,2.0,new,mock,AT,2,2,65
66,48,22,80,36,20,17,0,1,11,15.62,1.0,new,mock,AT,2,2,66
67,42,22,65,35,22,10,0,1,6,15.14,2.0,new,mock,AT,2,2,67
68,41,22,68,36,17,11,0,1,7,15.62,2.0,new,mock,AT,2,2,68
69,44,22,73,35,17,5,0,1,7,15.14,2.0,new,mock,AT,2,2,69
70,42,20,63,30,17,11,0,1,7,15.14,2.0,new,mock,AT,2,2,70
71,44,22,74,36,18,13,0,1,10,15.62,1.0,new,mock,AT,2,2,71
