,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,6,6,8,8,29,2,0,1,0,14.68,0.0,false,False,new,mock,AT,1,1,0.27586206896551724
1,7,6,10,8,27,2,0,2,0,14.68,0.0,false,False,new,mock,AT,1,2,0.37037037037037035
2,8,6,10,8,26,2,0,1,0,15.16,1.0,false,False,new,mock,AT,1,3,0.38461538461538464
3,9,7,12,9,26,2,0,1,0,15.15,1.0,false,False,new,mock,AT,1,4,0.46153846153846156
4,10,6,15,8,28,2,0,1,0,15.15,2.0,false,False,new,mock,AT,1,5,0.5357142857142857
5,11,6,14,8,27,2,0,1,0,15.15,1.0,false,False,new,mock,AT,1,6,0.5185185185185185
6,12,6,20,8,28,2,0,1,0,15.15,2.0,false,False,new,mock,AT,1,7,0.7142857142857143
7,13,6,22,8,29,8,0,1,0,15.14,1.0,false,False,new,mock,AT,1,8,0.7586206896551724
8,14,6,23,8,30,2,0,1,0,15.14,4.0,false,False,new,mock,AT,1,9,0.7666666666666667
9,15,6,26,8,31,2,0,1,0,15.14,2.0,false,False,new,mock,AT,1,10,0.8387096774193549
10,16,6,27,8,30,2,0,1,0,15.14,2.0,false,False,new,mock,AT,1,11,0.9
11,17,6,28,8,34,2,0,1,0,15.63,3.0,false,False,new,mock,AT,1,12,0.8235294117647058
12,18,6,28,8,36,2,0,1,0,15.63,3.0,false,False,new,mock,AT,1,13,0.7777777777777778
13,19,7,32,9,37,2,0,1,0,15.62,3.0,false,False,new,mock,AT,1,14,0.8648648648648649
14,20,6,33,8,36,3,0,1,0,15.62,5.0,false,False,new,mock,AT,1,15,0.9166666666666666
15,10,0,9,0,26,0,0,0,1,0.0,3.0,false,False,new,mock,AT,2,1,0.34615384615384615
16,31,22,56,36,42,10,0,1,0,15.63,3.0,false,False,new,mock,AT,2,2,1.3333333333333333
17,43,23,84,37,42,10,0,1,0,16.18,6.0,false,False,new,mock,AT,2,3,2.0
18,57,31,127,51,52,19,0,1,0,17.14,8.0,false,False,new,mock,AT,2,4,2.4423076923076925
19,73,31,177,51,60,28,0,1,0,18.66,10.0,false,False,new,mock,AT,2,5,2.95
20,91,27,225,45,57,27,0,1,0,20.66,6.0,false,False,new,mock,AT,2,6,3.9473684210526314
21,110,35,278,54,72,28,0,1,0,22.66,14.0,false,False,new,mock,AT,2,7,3.861111111111111
22,133,34,334,52,70,24,0,1,0,22.18,12.0,false,False,new,mock,AT,2,8,4.771428571428571
23,156,25,425,39,134,69,0,1,0,11.83,24.0,false,False,new,mock,AT,2,9,3.171641791044776
24,181,25,408,37,104,43,0,1,0,28.18,20.0,false,False,new,mock,AT,2,10,3.923076923076923
25,197,46,477,66,118,41,0,1,0,27.62,23.0,false,False,new,mock,AT,2,11,4.0423728813559325
26,240,32,702,50,176,67,0,1,0,25.24,36.0,false,False,new,mock,AT,2,12,3.9886363636363638
27,273,27,784,42,152,92,0,1,0,38.31,23.0,false,False,new,mock,AT,2,13,5.157894736842105
28,305,25,887,39,257,109,0,1,0,54.51,37.0,false,False,new,mock,AT,2,14,3.4513618677042803
29,337,25,820,36,189,91,0,1,0,41.5,27.0,false,False,new,mock,AT,2,15,4.338624338624339
30,19,0,19,0,29,0,0,0,1,0.0,2.0,false,False,new,mock,AT,3,1,0.6551724137931034
31,88,0,126,0,43,3,0,0,3,0.0,7.0,false,False,new,mock,AT,3,2,2.9302325581395348
32,213,128,465,229,158,92,0,1,0,19.87,13.0,false,False,new,mock,AT,3,3,2.9430379746835444
