,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,6.0,6.0,8.0,8.0,20.0,2.0,0.0,2.0,0.0,10.51,4.0,OpenSet RA,r,AT,1,1
1,6.0,6.0,8.0,8.0,20.0,2.0,0.0,2.0,0.0,10.48,5.0,OpenSet RA,r,AT,1,2
2,7.0,6.0,9.0,8.0,21.0,2.0,0.0,2.0,0.0,10.96,5.0,OpenSet RA,r,AT,1,3
3,6.0,6.0,8.0,8.0,22.0,2.0,0.0,2.0,0.0,10.96,7.0,OpenSet RA,r,AT,1,4
4,6.0,6.0,8.0,8.0,24.0,2.0,0.0,2.0,0.0,10.96,7.0,OpenSet RA,r,AT,1,5
5,6.0,6.0,8.0,8.0,31.0,2.0,0.0,2.0,0.0,10.96,8.0,OpenSet RA,r,AT,1,6
6,6.0,6.0,8.0,8.0,26.0,2.0,0.0,2.0,0.0,11.44,7.0,OpenSet RA,r,AT,1,7
7,6.0,6.0,8.0,8.0,29.0,2.0,0.0,2.0,0.0,11.44,9.0,OpenSet RA,r,AT,1,8
8,6.0,6.0,8.0,8.0,28.0,2.0,0.0,2.0,0.0,11.44,11.0,OpenSet RA,r,AT,1,9
9,6.0,6.0,8.0,8.0,30.0,2.0,0.0,2.0,0.0,11.93,11.0,OpenSet RA,r,AT,1,10
10,6.0,6.0,8.0,8.0,44.0,2.0,0.0,2.0,0.0,11.94,20.0,OpenSet RA,r,AT,1,11
11,6.0,6.0,8.0,8.0,45.0,2.0,0.0,2.0,0.0,11.95,20.0,OpenSet RA,r,AT,1,12
12,6.0,6.0,8.0,8.0,36.0,2.0,0.0,2.0,0.0,12.0,15.0,OpenSet RA,r,AT,1,13
13,6.0,6.0,8.0,8.0,38.0,2.0,0.0,2.0,0.0,12.48,16.0,OpenSet RA,r,AT,1,14
14,6.0,6.0,8.0,8.0,42.0,2.0,0.0,2.0,0.0,12.48,20.0,OpenSet RA,r,AT,1,15
15,5.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,6.0,OpenSet RA,r,AT,2,1
16,33.0,22.0,55.0,35.0,58.0,12.0,0.0,1.0,4.0,12.48,28.0,OpenSet RA,r,AT,2,2
17,35.0,20.0,52.0,30.0,50.0,7.0,0.0,1.0,4.0,12.96,24.0,OpenSet RA,r,AT,2,3
18,43.0,20.0,62.0,30.0,60.0,11.0,0.0,2.0,2.0,13.92,34.0,OpenSet RA,r,AT,2,4
19,48.0,20.0,70.0,30.0,91.0,12.0,0.0,2.0,2.0,15.44,60.0,OpenSet RA,r,AT,2,5
20,57.0,20.0,82.0,30.0,89.0,13.0,0.0,2.0,2.0,16.96,63.0,OpenSet RA,r,AT,2,6
21,62.0,20.0,90.0,30.0,104.0,14.0,0.0,2.0,2.0,18.48,78.0,OpenSet RA,r,AT,2,7
22,71.0,20.0,102.0,30.0,124.0,15.0,0.0,2.0,2.0,20.48,92.0,OpenSet RA,r,AT,2,8
23,76.0,20.0,110.0,30.0,210.0,16.0,0.0,2.0,2.0,22.48,161.0,OpenSet RA,r,AT,2,9
24,83.0,20.0,120.0,30.0,165.0,17.0,0.0,2.0,2.0,25.44,129.0,OpenSet RA,r,AT,2,10
25,92.0,20.0,132.0,30.0,200.0,18.0,0.0,2.0,2.0,7.63,161.0,OpenSet RA,r,AT,2,11
26,99.0,20.0,142.0,30.0,249.0,19.0,0.0,2.0,2.0,11.72,206.0,OpenSet RA,r,AT,2,12
27,104.0,20.0,150.0,30.0,293.0,20.0,0.0,2.0,2.0,14.86,252.0,OpenSet RA,r,AT,2,13
28,111.0,20.0,160.0,30.0,321.0,21.0,0.0,2.0,2.0,18.97,259.0,OpenSet RA,r,AT,2,14
29,118.0,20.0,170.0,30.0,365.0,22.0,0.0,2.0,2.0,24.05,319.0,OpenSet RA,r,AT,2,15
30,5.0,0.0,4.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,6.0,OpenSet RA,r,AT,3,1
31,146.0,0.0,232.0,0.0,117.0,27.0,0.0,0.0,34.0,0.0,76.0,OpenSet RA,r,AT,3,2
32,246.0,92.0,414.0,150.0,193.0,44.0,0.0,1.0,60.0,13.33,129.0,OpenSet RA,r,AT,3,3
33,343.0,99.0,588.0,164.0,311.0,94.0,0.0,1.0,72.0,36.42,217.0,OpenSet RA,r,AT,3,4
34,649.0,112.0,1111.0,190.0,604.0,152.0,0.0,1.0,148.0,113.49,410.0,OpenSet RA,r,AT,3,5
35,895.0,104.0,1575.0,179.0,941.0,177.0,0.0,1.0,196.0,48.57,666.0,OpenSet RA,r,AT,3,6
36,1163.0,108.0,2051.0,182.0,1258.0,202.0,0.0,1.0,230.0,143.97,913.0,OpenSet RA,r,AT,3,7
37,1467.0,119.0,2600.0,197.0,1698.0,230.0,0.0,1.0,264.0,128.56,1279.0,OpenSet RA,r,AT,3,8
38,1807.0,113.0,3208.0,191.0,2187.0,254.0,0.0,1.0,298.0,143.0,1707.0,OpenSet RA,r,AT,3,9
39,2199.0,125.0,3965.0,206.0,2935.0,397.0,0.0,1.0,348.0,115.66,2135.0,OpenSet RA,r,AT,3,10
40,2613.0,119.0,4718.0,200.0,3777.0,436.0,0.0,1.0,384.0,145.12,2802.0,OpenSet RA,r,AT,3,11
41,3023.0,104.0,5403.0,180.0,4139.0,193.0,0.0,1.0,388.0,73.81,3642.0,OpenSet RA,r,AT,3,12
42,,,,,,,,,,,,OpenSet RA,r,AT,3,13
43,,,,,,,,,,,,OpenSet RA,r,AT,3,14
44,,,,,,,,,,,,OpenSet RA,r,AT,3,15
45,5.0,0.0,4.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,10.0,OpenSet RA,r,AT,4,1
46,305.0,0.0,375.0,0.0,274.0,0.0,0.0,0.0,74.0,0.0,216.0,OpenSet RA,r,AT,4,2
