,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx,controllable,depth,state unexplorability,state marked,child marked,child goal,child error,child none,child deadlock,uncontrollability child,unexplorability child
18,39,27,57,43,126,14,0,1,5,16.66,13.0,new,base_features_2h18,AT,2,2,960.1535263061523,950000,1e-05,20,0.1,11,False,-38.191437,18,-0.013974347,-0.008183837,0.10262382,0.19564414,-0.1288926,8.819758,-4.896523,-3.0328856,-0.30987102,-2.0148613,-3.2402334
19,39,25,60,39,138,15,0,1,7,16.66,16.0,new,base_features_2h19,AT,2,2,1010.9624128341675,1000000,1e-05,20,0.1,11,False,-38.64353,19,0.17002933,0.07546586,0.15784642,0.07253325,-0.06418915,8.435324,-4.2384186,-2.5643501,-0.2259711,-2.1579351,-3.2392128
20,39,20,60,30,127,9,0,2,5,16.66,12.0,new,base_features_2h20,AT,2,2,1062.2810835838318,1050000,1e-05,20,0.1,11,False,-42.895794,20,0.47144735,-0.031974077,0.010132283,-0.13123792,0.06056393,7.153713,-4.0437856,-2.6181402,0.00013044477,-2.018697,-3.461788
21,45,25,62,37,139,10,0,1,7,16.66,16.0,new,base_features_2h21,AT,2,2,1114.1543085575104,1100000,1e-05,20,0.1,11,False,-37.841953,21,0.17456822,-0.005166054,0.16487944,0.25066328,-0.10172365,9.90471,-4.42172,-2.4806898,-0.32258642,-2.0887632,-3.059562
22,39,25,61,39,128,6,0,2,5,16.66,14.0,new,base_features_2h22,AT,2,2,1166.6391389369965,1150000,1e-05,20,0.1,11,False,-41.914062,22,0.5197564,0.11208749,0.10785872,-0.077326715,0.072498456,7.645885,-4.025944,-2.530519,0.004189659,-1.9611188,-3.3641398
23,42,25,63,39,134,6,0,1,4,16.66,16.0,new,base_features_2h23,AT,2,2,1219.498152256012,1200000,1e-05,20,0.1,11,False,-42.034473,23,0.43386063,0.08014989,0.06495905,0.045429766,0.055092588,9.521092,-4.032857,-2.5224462,-0.24014515,-1.7966481,-3.2255893
24,51,25,80,37,151,4,0,1,11,16.66,12.0,new,base_features_2h24,AT,2,2,1273.3638896942139,1250000,1e-05,20,0.1,11,False,-40.66328,24,0.3474724,0.038926363,0.16893935,-0.031577766,-0.0014323071,8.692885,-3.9836292,-2.4787312,-0.22820877,-2.0168808,-3.0214977
25,36,22,57,36,127,13,0,1,6,16.66,14.0,new,base_features_2h25,AT,2,2,1329.5409438610077,1300000,1e-05,20,0.1,11,False,-42.433174,25,0.2365868,0.0265491,0.117385864,0.16216499,0.0064808726,9.139998,-3.8330624,-2.3878744,-0.16821557,-2.0185933,-2.9985707
26,51,27,80,45,153,4,0,2,8,16.66,20.0,new,base_features_2h26,AT,2,2,1386.0491542816162,1350000,1e-05,20,0.1,11,False,-43.58684,26,0.40916637,-0.098113835,0.099534646,0.09308049,0.028305974,10.113422,-4.069387,-2.745106,-0.15101,-1.595991,-3.1312284
27,38,22,60,36,127,14,0,2,3,16.66,10.0,new,base_features_2h27,AT,2,2,1437.2153975963593,1400000,1e-05,20,0.1,11,False,-39.61671,27,0.23359509,-0.18060112,0.12345278,0.5677974,-0.13580492,12.480628,-4.7555437,-2.6310444,0.18060459,-1.296504,-3.1438532
28,39,22,60,36,152,15,0,1,7,16.66,14.0,new,base_features_2h28,AT,2,2,1489.9439814090729,1450000,1e-05,20,0.1,11,False,-42.63749,28,0.058145892,0.11723292,0.13831314,0.07334775,-0.008235179,8.435878,-4.3272486,-2.6800342,-0.09434196,-1.8604553,-3.3284712
29,43,27,64,43,128,12,0,1,9,16.66,15.0,new,base_features_2h29,AT,2,2,1544.8408815860748,1500000,1e-05,20,0.1,11,False,-40.792027,29,0.12939788,-0.04575938,0.21367645,0.10797408,-0.120029956,11.013501,-3.8547847,-2.170026,-0.25165847,-1.7392751,-2.9619496
30,48,27,77,45,171,4,0,1,7,16.66,23.0,new,base_features_2h30,AT,2,2,1601.799204826355,1550000,1e-05,20,0.1,11,False,-43.06766,30,0.36550507,0.20839345,0.13491929,0.008948684,0.05613693,10.047095,-4.2014165,-2.63559,-0.1299773,-1.5800011,-2.925957
31,43,23,63,33,130,5,0,1,8,16.66,17.0,new,base_features_2h31,AT,2,2,1659.8434903621674,1600000,1e-05,20,0.1,11,False,-43.065804,31,0.3078413,0.124399185,0.23751557,-0.3072087,0.08092885,7.790189,-4.066966,-2.5444224,-0.03708467,-2.095296,-3.2188296
32,41,22,63,36,149,13,0,1,8,16.66,14.0,new,base_features_2h32,AT,2,2,1718.2699337005615,1650000,1e-05,20,0.1,11,False,-41.290752,32,0.17902967,0.08412504,0.020964295,0.42202818,-0.08176479,10.208464,-3.6932847,-2.0174239,-0.14645791,-1.6094214,-2.9183679
33,50,27,78,45,133,8,0,5,7,17.14,17.0,new,base_features_2h33,AT,2,2,1776.1864347457886,1700000,1e-05,20,0.1,11,False,-39.610153,33,0.3371828,0.029658139,0.3230475,0.25112697,-0.058632277,11.380945,-4.15997,-2.33118,-0.13724114,-1.9426243,-2.5831099
34,48,27,77,45,136,4,0,1,7,16.66,18.0,new,base_features_2h34,AT,2,2,1834.5531311035156,1750000,1e-05,20,0.1,11,False,-42.190056,34,0.33262345,0.22525924,0.13925579,0.026305407,0.048899405,10.950619,-4.009843,-2.490624,-0.21876386,-1.2742108,-2.754048
35,45,25,67,39,130,14,0,1,8,16.66,11.0,new,base_features_2h35,AT,2,2,1893.056111574173,1800000,1e-05,20,0.1,11,False,-44.363792,35,0.1743241,-0.112681866,-0.11878675,0.33292264,-0.026902743,11.835358,-3.9521317,-2.1879199,0.23650986,-1.1434704,-3.330632
36,50,23,76,33,135,5,0,1,7,16.66,19.0,new,base_features_2h36,AT,2,2,1951.8460562229156,1850000,1e-05,20,0.1,11,False,-42.114952,36,0.1668371,0.021951199,0.12744021,0.29829204,-0.13071662,11.465824,-3.9295428,-2.230958,0.014525874,-1.8068141,-2.8243883
37,44,29,74,49,129,4,0,1,10,16.66,14.0,new,base_features_2h37,AT,2,2,2010.4960446357727,1900000,1e-05,20,0.1,11,False,-42.541134,37,0.13944297,0.04202193,0.16554987,0.23867089,-0.041973874,10.62791,-4.1578813,-2.8082476,-0.08456512,-1.8364376,-2.872493
38,40,22,65,36,128,9,0,1,9,16.66,14.0,new,base_features_2h38,AT,2,2,2069.3551919460297,1950000,1e-05,20,0.1,11,False,-43.612103,38,0.31080917,0.07918739,0.055419087,0.08926782,0.03419981,10.525912,-3.6659575,-2.2940757,-0.07927111,-1.7233735,-3.0355072
39,48,25,74,37,154,4,0,1,9,16.66,23.0,new,base_features_2h39,AT,2,2,2128.547470808029,2000000,1e-05,20,0.1,11,False,-43.542484,39,0.21046911,0.13747025,0.11188659,0.25320178,0.013109155,10.159559,-4.0750318,-2.6200364,0.057307944,-1.6857163,-2.897891
40,42,25,61,39,125,5,0,2,6,16.18,10.0,new,base_features_2h40,AT,2,2,2187.9312012195587,2050000,1e-05,20,0.1,11,False,-37.20066,40,0.15937959,-0.10246128,0.33058414,0.4582717,-0.24904707,13.151668,-3.8420222,-1.6445683,-0.043472573,-1.2842789,-2.3572829
41,44,22,68,35,130,7,0,1,6,16.66,16.0,new,base_features_2h41,AT,2,2,2246.2626433372498,2100000,1e-05,20,0.1,11,False,-45.563305,41,0.13996805,0.06131339,-0.0737527,0.32516593,0.0652872,10.39792,-4.035315,-2.5771916,-0.001588501,-1.5900778,-3.0130966
42,42,25,62,39,133,7,0,3,4,16.66,18.0,new,base_features_2h42,AT,2,2,2304.866134405136,2150000,1e-05,20,0.1,11,False,-42.056194,42,0.34658024,0.123113036,0.16770378,0.26227784,0.039026864,11.114911,-3.6476877,-2.1482072,-0.20110846,-1.9333704,-2.6016583
43,42,25,62,39,132,15,0,1,4,16.66,11.0,new,base_features_2h43,AT,2,2,2363.606001853943,2200000,1e-05,20,0.1,11,False,-41.928062,43,0.23908168,0.091091156,0.2554576,0.1697154,-0.017078102,10.111694,-4.017848,-2.4274244,0.045272443,-1.7079006,-3.2005882
44,25,21,35,31,124,8,0,1,2,16.18,10.0,new,base_features_2h44,AT,2,2,2422.629570245743,2250000,1e-05,20,0.1,11,False,-39.908092,44,-0.14528506,0.0980252,0.33081695,0.54582417,-0.09830757,11.205038,-4.174673,-2.5508091,-0.056746747,-1.1850731,-2.7609463
45,45,20,68,30,135,5,0,1,4,16.66,19.0,new,base_features_2h45,AT,2,2,2481.5178484916687,2300000,1e-05,20,0.1,11,False,-42.795685,45,0.28619882,0.034514904,-0.053120315,0.39360094,-0.035627156,12.621446,-4.2934427,-2.5905902,0.034263954,-1.3604169,-3.1440911
46,41,25,61,39,135,8,0,1,3,16.66,19.0,new,base_features_2h46,AT,2,2,2539.364401578903,2350000,1e-05,20,0.1,11,False,-43.509064,46,0.4150245,0.09228265,0.02988866,-0.1174863,0.12532178,8.192637,-4.1615868,-2.6701324,-0.06285595,-2.1194828,-3.297678
47,43,22,67,36,137,14,0,1,8,16.66,15.0,new,base_features_2h47,AT,2,2,2597.4605655670166,2400000,1e-05,20,0.1,11,False,-45.354755,47,0.23616853,-0.1091156,-0.13266997,0.14622346,-0.035744272,10.614608,-3.9402378,-2.2698507,0.04035177,-1.4876534,-3.29653
48,35,23,49,33,151,10,0,3,7,16.18,16.0,new,base_features_2h48,AT,2,2,2655.608444929123,2450000,1e-05,20,0.1,11,False,-37.76194,48,-0.08680077,-0.30266243,0.50381756,0.54297864,-0.14499867,12.207097,-3.784147,-2.2349656,0.035914924,-0.81331986,-3.2220159
49,46,25,67,39,134,7,0,1,9,16.66,14.0,new,base_features_2h49,AT,2,2,2713.810167312622,2500000,1e-05,20,0.1,11,False,-40.567066,49,0.2502091,0.0015319586,0.31063348,0.3944865,-0.082466066,12.889329,-3.7431364,-2.1868594,-0.14971906,-1.5532867,-2.926741
50,47,27,77,45,147,5,0,1,4,16.66,15.0,new,base_features_2h50,AT,2,2,2771.714703321457,2550000,1e-05,20,0.1,11,False,-38.630177,50,0.15281676,-0.007077217,-0.0937801,0.5129874,-0.043368988,13.435803,-3.6118736,-1.8409971,-0.29380274,-1.4420336,-2.7057357
51,36,25,58,39,150,13,0,1,7,16.66,14.0,new,base_features_2h51,AT,2,2,2829.86475276947,2600000,1e-05,20,0.1,11,False,-44.311123,51,0.12769657,-0.04949385,0.1695323,0.24430045,-0.051698774,10.715162,-3.7466571,-2.41672,-0.2389041,-1.8294228,-3.0608983
52,50,27,78,45,130,4,0,1,7,16.66,10.0,new,base_features_2h52,AT,2,2,2887.58438038826,2650000,1e-05,20,0.1,11,False,-41.018063,52,0.2471031,0.22017407,0.06328818,0.071217,0.01839482,11.550434,-4.2562118,-2.5092382,-0.14748906,-1.1356426,-3.1145194
53,36,23,48,33,126,6,0,4,7,16.18,11.0,new,base_features_2h53,AT,2,2,2945.2612261772156,2700000,1e-05,20,0.1,11,False,-36.411324,53,-0.054620765,-0.23714322,0.34756604,0.5974078,-0.16996844,12.082019,-3.3956227,-2.1463888,-0.28728682,-1.1785069,-2.9231682
54,45,27,78,45,131,4,0,1,8,16.66,21.0,new,base_features_2h54,AT,2,2,3003.0258593559265,2750000,1e-05,20,0.1,11,False,-43.48973,54,0.29671645,0.19114816,0.10926536,0.03572142,-0.032603465,10.83907,-3.6462781,-2.1053047,-0.11292382,-1.8004977,-2.9335454
55,45,22,71,36,143,15,0,2,4,17.14,14.0,new,base_features_2h55,AT,2,2,3061.015870332718,2800000,1e-05,20,0.1,11,False,-43.71599,55,0.21569069,-0.10710609,0.16064966,0.64965016,-0.10469653,12.904105,-4.088846,-2.6311731,-0.16213255,-1.1763964,-3.3207095
56,35,22,57,36,127,8,0,1,3,16.66,13.0,new,base_features_2h56,AT,2,2,3119.2013251781464,2850000,1e-05,20,0.1,11,False,-42.451584,56,0.33125687,0.062765956,0.110375196,0.13964215,0.034409635,9.381644,-4.260513,-2.6224008,0.14466487,-1.638605,-3.3419776
57,48,23,77,33,155,5,0,1,12,16.66,21.0,new,base_features_2h57,AT,2,2,3176.4258790016174,2900000,1e-05,20,0.1,11,False,-44.265835,57,0.39405346,0.24799246,0.18098024,0.2491104,0.08929044,10.291524,-3.918914,-2.7054965,-0.10380289,-1.7451942,-2.9184248
58,48,20,72,30,152,10,0,1,9,17.15,16.0,new,base_features_2h58,AT,2,2,3230.5359539985657,2950000,1e-05,20,0.1,11,False,-43.494083,58,0.18539572,0.4491769,0.17933893,0.11853194,0.1522049,8.890934,-4.299279,-2.8604224,-0.031728707,-1.8936474,-3.234941
59,38,25,62,39,151,6,0,1,8,16.66,17.0,new,base_features_2h59,AT,2,2,3287.3341629505157,3000000,1e-05,20,0.1,11,False,-46.118473,59,0.2794355,0.1378355,0.13624501,0.17717242,0.045121327,10.865073,-3.8656807,-2.547665,-0.061883617,-1.8248924,-3.3084178
60,46,23,72,33,127,6,0,1,6,16.67,16.0,new,base_features_2h60,AT,2,2,3344.128153324127,3050000,1e-05,20,0.1,11,False,-44.335503,60,0.110547245,-0.006331682,0.12511188,0.6010445,-0.1084464,11.494791,-4.205615,-2.880756,-0.19066328,-1.5926983,-3.3901126
61,38,25,62,39,137,6,0,2,8,16.66,13.0,new,base_features_2h61,AT,2,2,3400.8760645389557,3100000,1e-05,20,0.1,11,False,-45.67238,61,0.2743313,0.026946545,0.13222423,0.10307783,0.06697645,10.231914,-3.7446227,-2.4846056,-0.03172487,-1.8945471,-3.2327049
62,47,25,74,39,137,5,0,1,4,16.66,19.0,new,base_features_2h62,AT,2,2,3457.63711977005,3150000,1e-05,20,0.1,11,False,-39.826004,62,0.3332864,0.15405285,0.014957994,0.43718943,-0.02678828,11.902925,-3.574634,-2.0919538,-0.2249668,-1.1628925,-2.915872
63,47,25,79,39,139,5,0,1,6,16.66,17.0,new,base_features_2h63,AT,2,2,3514.742086172104,3200000,1e-05,20,0.1,11,False,-44.932972,63,0.5299223,-0.0037938356,-0.33000976,0.6788948,0.1380695,13.819276,-3.5558302,-2.3183086,-0.12756845,-0.42171034,-3.1918902
64,39,25,62,39,127,15,0,1,9,16.66,16.0,new,base_features_2h64,AT,2,2,3571.590313911438,3250000,1e-05,20,0.1,11,False,-45.85922,64,0.0015464303,-0.07542598,-0.0807817,0.75477874,-0.0069674402,13.337419,-3.6983814,-2.4188294,-0.115311205,-0.49571073,-3.3655357
65,45,23,71,33,137,4,0,1,4,16.66,17.0,new,base_features_2h65,AT,2,2,3628.362010717392,3300000,1e-05,20,0.1,11,False,-43.381332,65,0.16255465,0.049583316,-0.0076892674,0.70048714,0.0035939664,13.85929,-3.9991581,-2.679287,-0.082651004,-0.8923603,-3.2408886
66,47,25,69,39,149,5,0,3,4,16.66,20.0,new,base_features_2h66,AT,2,2,3685.3133413791656,3350000,1e-05,20,0.1,11,False,-43.310265,66,0.27332267,0.15374851,0.16615996,0.5624209,-0.097082146,12.093807,-3.9904072,-2.8483016,-0.17676537,-1.2167535,-3.1001894
67,42,22,63,36,152,10,0,1,5,16.66,16.0,new,base_features_2h67,AT,2,2,3742.1252434253693,3400000,1e-05,20,0.1,11,False,-42.947807,67,0.14037992,0.2644372,0.23237318,0.0036034584,0.013512865,9.312151,-4.147431,-2.6408675,-0.11941128,-1.8055161,-3.4370656
68,41,25,62,39,129,6,0,1,5,16.67,13.0,new,base_features_2h68,AT,2,2,3799.2147064208984,3450000,1e-05,20,0.1,11,False,-46.895844,68,0.10304617,-0.106540084,0.029147297,0.5288854,-0.01721441,13.123565,-4.241306,-3.0202355,-0.09956767,-1.3781643,-3.4668295
69,47,27,76,45,143,5,0,1,4,16.66,17.0,new,base_features_2h69,AT,2,2,3856.391918182373,3500000,1e-05,20,0.1,11,False,-39.39189,69,0.058699265,0.17587626,-0.04982865,0.8515019,-0.106054544,12.12976,-4.0206223,-2.4903584,-0.21785699,-0.74807227,-3.2519476
70,42,23,61,33,133,9,0,1,4,16.66,15.0,new,base_features_2h70,AT,2,2,3913.3148045539856,3550000,1e-05,20,0.1,11,False,-40.731476,70,0.14650919,0.3248486,0.25397906,0.1065644,-0.06405609,9.718343,-4.154657,-2.4542902,-0.12341601,-2.1612275,-3.0200362
71,44,27,72,45,130,16,0,3,4,17.14,16.0,new,base_features_2h71,AT,2,2,3969.902923107147,3600000,1e-05,20,0.1,11,False,-43.191605,71,0.049074527,-0.055902123,0.07231507,0.99035156,-0.032852694,13.1998,-3.540698,-2.2139854,-0.15803587,-0.7311649,-3.0228858
72,42,23,62,33,129,9,0,1,5,16.66,13.0,new,base_features_2h72,AT,2,2,4026.67618727684,3650000,1e-05,20,0.1,11,False,-44.260784,72,0.18274194,0.3603906,0.21370286,0.032326102,-0.026397802,9.833024,-3.9739952,-2.6800144,-0.30794325,-2.0491245,-3.2187347
73,42,25,64,39,159,6,0,1,4,16.66,18.0,new,base_features_2h73,AT,2,2,4083.8227999210358,3700000,1e-05,20,0.1,11,False,-43.974052,73,0.25669527,-0.045805335,-0.007603973,0.43232766,0.01659368,12.52314,-4.2771287,-2.8474283,-0.29956174,-1.2044716,-3.431506
74,40,20,60,30,149,10,0,1,4,16.66,13.0,new,base_features_2h74,AT,2,2,4141.00822019577,3750000,1e-05,20,0.1,11,False,-43.186825,74,0.18002571,-0.061944604,-0.11803231,0.80532396,-0.014818974,11.99146,-4.157923,-2.8124557,-0.12879,-0.9481038,-3.1984997
75,46,25,76,39,131,5,0,3,6,16.66,20.0,new,base_features_2h75,AT,2,2,4193.985059022903,3800000,1e-05,20,0.1,11,False,-47.60032,75,0.35028136,0.2343992,0.08633062,0.15806213,-0.010837443,11.166316,-4.1412582,-2.8579125,-0.01673162,-1.8508265,-3.4619923
76,46,25,71,39,130,7,0,2,4,16.66,21.0,new,base_features_2h76,AT,2,2,4244.764110565186,3850000,1e-05,20,0.1,11,False,-45.142307,76,0.4702591,0.22686636,0.05014178,0.45980063,0.111494064,10.012959,-4.064214,-2.7603157,-0.12170488,-1.4504788,-3.2425008
77,43,27,72,45,132,21,0,1,6,17.14,12.0,new,base_features_2h77,AT,2,2,4295.754794836044,3900000,1e-05,20,0.1,11,False,-47.320614,77,0.21967097,0.21547699,0.13519746,0.30557123,0.040152535,10.6297245,-4.2041755,-2.7637315,0.16460612,-1.3447787,-3.7633197
78,44,22,72,36,148,17,0,1,9,17.14,17.0,new,base_features_2h78,AT,2,2,4347.031211137772,3950000,1e-05,20,0.1,11,False,-47.632305,78,0.016587237,0.084423065,-0.0014206171,0.6545483,-0.014239669,13.817604,-3.5856025,-2.560283,0.010759514,-0.42803234,-3.2485876
79,41,25,64,39,169,9,0,1,6,16.66,18.0,new,base_features_2h79,AT,2,2,4399.0199406147,4000000,1e-05,20,0.1,11,False,-47.427773,79,0.1999182,0.05947101,0.15938267,0.12239578,0.013499409,10.050619,-4.219163,-2.9193444,-0.009751875,-1.7307539,-3.6634848
80,47,25,79,39,134,5,0,1,6,16.66,18.0,new,base_features_2h80,AT,2,2,4450.892920017242,4050000,1e-05,20,0.1,11,False,-45.077206,80,0.5618618,0.20949459,-0.15505624,0.47423908,0.09432183,12.82491,-3.4779184,-2.2724617,-0.30027115,-0.93504417,-3.0221553
81,42,20,62,30,131,9,0,1,5,16.66,17.0,new,base_features_2h81,AT,2,2,4503.247644662857,4100000,1e-05,20,0.1,11,False,-46.701885,81,0.11580085,0.16800296,0.17954975,0.28639627,0.004143119,11.51865,-3.9786096,-2.663095,-0.11954698,-1.6021509,-3.2677262
82,42,20,62,30,140,10,0,1,6,16.66,21.0,new,base_features_2h82,AT,2,2,4555.952412605286,4150000,1e-05,20,0.1,11,False,-44.24845,82,0.18315203,0.2370063,0.1582675,0.2217235,0.03793864,10.481496,-4.0611005,-2.6782517,-0.10127409,-1.7975742,-3.1849356
83,45,23,69,33,162,5,0,1,4,16.66,22.0,new,base_features_2h83,AT,2,2,4608.4749121665955,4200000,1e-05,20,0.1,11,False,-43.108875,83,0.097805806,0.13452089,0.28559968,0.5947827,-0.16057268,13.206565,-4.0273595,-2.5759704,-0.0334852,-0.991293,-3.1930718
84,42,20,66,30,128,16,0,1,8,16.66,12.0,new,base_features_2h84,AT,2,2,4661.158777475357,4250000,1e-05,20,0.1,11,False,-43.361485,84,-0.04762153,0.09301603,0.21907014,0.36165318,-0.03874076,10.066455,-3.8567533,-2.521527,-0.18357828,-1.9209657,-3.095147
85,40,25,60,39,126,6,0,1,5,16.66,10.0,new,base_features_2h85,AT,2,2,4713.8617033958435,4300000,1e-05,20,0.1,11,False,-44.238434,85,0.11967623,0.08754802,0.2545445,0.41634113,0.027485386,11.489479,-3.9469774,-2.7622094,-0.19042811,-1.5144047,-3.298737
86,41,25,62,39,134,13,0,1,4,16.66,12.0,new,base_features_2h86,AT,2,2,4766.355003833771,4350000,1e-05,20,0.1,11,False,-44.38731,86,0.17380397,0.21386409,0.2562074,0.1674687,-0.044271678,9.5707855,-4.114497,-2.7121024,-0.23381627,-1.8673196,-3.440819
87,42,22,63,36,128,15,0,1,4,16.66,17.0,new,base_features_2h87,AT,2,2,4818.904404878616,4400000,1e-05,20,0.1,11,False,-45.89019,87,0.11849253,0.19039476,-0.022694707,0.5837942,0.008367553,11.914028,-3.8029017,-2.4356806,-0.07476228,-1.1869359,-3.1923459
88,41,25,65,39,149,7,0,1,7,16.66,15.0,new,base_features_2h88,AT,2,2,4872.737415075302,4450000,1e-05,20,0.1,11,False,-44.66479,88,0.2240512,0.046833873,0.19993037,0.21304837,0.029209137,10.754843,-3.8998015,-2.5566027,-0.28178343,-1.758902,-3.2392774
89,42,25,63,39,129,15,0,4,4,16.66,15.0,new,base_features_2h89,AT,2,2,4922.124295949936,4500000,1e-05,20,0.1,11,False,-42.486103,89,0.12925182,-0.14119399,-0.00900051,1.0016234,-0.048242196,12.419479,-3.7964454,-2.5595298,-0.28044194,-0.64943063,-3.1120787
