,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx,controllable,depth,state unexplorability,state marked,child marked,child goal,child error,child none,child deadlock,uncontrollability child,unexplorability child
0,44,23,68,33,130,6,0,1,5,16.66,18.0,new,base_features_4h0,AT,2,2,202.290358543396,200000,1e-05,20,0.1,11,False,-34.99707,0,0.5050137,0.06855124,0.11753586,-0.12872106,0.14662792,11.520093,-5.0900707,-3.003424,-0.8377661,-2.144982,-3.660937
1,39,25,62,39,127,14,0,1,9,16.66,9.0,new,base_features_4h1,AT,2,2,404.9132499694824,400000,1e-05,20,0.1,11,False,-39.57472,1,0.2977846,-0.16750681,-0.026247919,-0.41230905,-0.014570445,8.947417,-4.7369323,-3.0963845,-0.11959248,-2.0382853,-3.8574655
2,37,23,55,33,127,10,0,1,8,16.66,12.0,new,base_features_4h2,AT,2,2,608.1131680011749,600000,1e-05,20,0.1,11,False,-35.385536,2,0.23028909,-0.0032613873,0.09203079,-0.2392492,-0.049111016,7.0430064,-4.933861,-3.1993418,-0.08566142,-2.1237836,-3.9273438
3,38,23,54,33,126,5,0,1,6,16.18,16.0,new,base_features_4h3,AT,2,2,811.3876423835754,800000,1e-05,20,0.1,11,False,-35.40066,3,0.28280434,-0.06317234,-0.031227902,-0.28488514,-0.0099631995,6.909469,-4.890339,-3.1010995,-0.20117304,-2.1157148,-3.7870367
4,24,20,36,30,145,8,0,1,1,16.18,15.0,new,base_features_4h4,AT,2,2,1013.2816126346588,1000000,1e-05,20,0.1,11,False,-36.0025,4,0.07350271,-0.25082934,0.28438285,0.07718465,-0.14758305,8.99443,-5.241596,-3.2066338,-0.019716267,-1.6194028,-3.8551354
5,21,20,33,30,146,7,0,4,0,16.18,10.0,new,base_features_4h5,AT,2,2,1216.9903848171234,1200000,1e-05,20,0.1,11,False,-34.315838,5,0.2429584,0.011101067,0.051561296,-0.16503996,-0.06854025,6.89671,-4.7218447,-2.6645374,-0.086353764,-2.1264083,-3.4923275
6,33,23,45,33,123,6,0,1,4,16.18,10.0,new,base_features_4h6,AT,2,2,1426.0208320617676,1400000,1e-05,20,0.1,11,False,-38.3321,6,0.10528383,-0.019045353,0.14212418,0.26011476,0.04319766,8.601225,-4.7405276,-2.7904737,-0.11717241,-1.862299,-3.676996
7,33,23,46,33,130,9,0,1,4,16.18,14.0,new,base_features_4h7,AT,2,2,1636.2088689804077,1600000,1e-05,20,0.1,11,False,-36.966312,7,0.014861152,0.10838568,0.4543692,0.34265536,-0.15043686,9.2551775,-4.6941442,-2.9291775,-0.0079055615,-1.9196223,-3.4130342
8,39,23,60,33,130,13,0,1,7,16.66,15.0,new,base_features_4h8,AT,2,2,1866.199543952942,1800000,1e-05,20,0.1,11,False,-40.809658,8,0.3585252,0.12287629,0.021505505,0.0047970414,0.06871109,8.336054,-4.2393174,-2.7332323,-0.17018872,-1.8348006,-3.5455444
9,39,23,57,33,137,14,0,2,5,16.66,16.0,new,base_features_4h9,AT,2,2,2102.2280480861664,2000000,1e-05,20,0.1,11,False,-38.231857,9,-0.0021744678,-0.03687936,0.54893243,0.22015987,-0.149824,10.650914,-4.1548634,-2.7010384,0.11979,-1.3321551,-3.332872
10,39,23,60,33,131,13,0,1,8,16.66,13.0,new,base_features_4h10,AT,2,2,2334.809246301651,2200000,1e-05,20,0.1,11,False,-42.627834,10,0.27299523,0.0045593977,0.11821717,0.16772816,-0.07370076,8.740998,-4.093968,-2.577645,-0.22385614,-1.8468816,-3.4253252
11,49,27,77,45,136,17,0,1,9,17.14,15.0,new,base_features_4h11,AT,2,2,2568.1333034038544,2400000,1e-05,20,0.1,11,False,-40.08671,11,0.44250542,0.06751573,0.13095137,-0.02673155,0.11507284,8.864012,-3.7681503,-2.3446732,-0.0821307,-1.574666,-3.2871318
12,44,20,65,30,148,8,0,1,5,16.66,16.0,new,base_features_4h12,AT,2,2,2799.6721510887146,2600000,1e-05,20,0.1,11,False,-40.93174,12,0.20696698,-0.03453976,0.14598507,0.16979027,-0.03976115,11.832492,-3.8941846,-2.268029,-0.2046471,-1.3486624,-2.8309612
13,41,27,73,45,152,4,0,1,10,16.66,18.0,new,base_features_4h13,AT,2,2,3030.119386434555,2800000,1e-05,20,0.1,11,False,-41.040348,13,0.15874137,-0.14315009,0.16374138,0.5050032,-0.23008424,10.247904,-3.7218149,-2.3738773,-0.104402184,-1.3848264,-3.3180876
14,39,25,58,39,147,14,0,1,5,16.66,12.0,new,base_features_4h14,AT,2,2,3254.047527074814,3000000,1e-05,20,0.1,11,False,-39.735283,14,0.307337,-0.049384832,0.13826177,0.3163768,-0.035138384,10.215333,-3.5484667,-2.005165,-0.23233955,-1.4524965,-2.9696531
15,39,20,57,30,145,4,0,1,5,16.18,15.0,new,base_features_4h15,AT,2,2,3480.9074046611786,3200000,1e-05,20,0.1,11,False,-39.03723,15,0.20765246,0.26899803,0.5473136,-0.07325351,-0.06008827,8.4367895,-4.161956,-2.5847948,-0.18780866,-1.8614969,-3.087576
16,39,20,57,30,145,8,0,1,5,16.66,14.0,new,base_features_4h16,AT,2,2,3707.8926861286163,3400000,1e-05,20,0.1,11,False,-40.715775,16,0.07260459,0.17422932,0.42201173,0.069785655,-0.06373486,8.713683,-4.267311,-2.5806656,-0.20763521,-1.9092288,-3.1560788
17,41,23,70,33,126,6,0,1,9,16.18,13.0,new,base_features_4h17,AT,2,2,3935.2750930786133,3600000,1e-05,20,0.1,11,False,-40.274063,17,0.30205303,0.18672502,0.36761153,0.109259665,-0.0359352,8.294776,-3.8996387,-2.6030831,-0.082398996,-1.665832,-3.4675856
18,36,25,58,39,138,11,0,1,7,16.66,18.0,new,base_features_4h18,AT,2,2,4147.657271146774,3800000,1e-05,20,0.1,11,False,-39.61707,18,0.3344473,0.23804772,0.37608472,0.024210513,0.028573751,8.169748,-3.7338667,-2.444769,0.040067248,-1.6814455,-3.3188186
19,36,25,54,39,126,11,0,3,4,16.66,10.0,new,base_features_4h19,AT,2,2,4354.031603813171,4000000,1e-05,20,0.1,11,False,-39.813717,19,-0.018033832,0.14186764,0.41648436,0.24934939,-0.09154554,10.110627,-4.056098,-2.2906911,-0.01797675,-1.2506949,-3.1796095
20,44,23,70,33,161,5,0,1,7,16.66,18.0,new,base_features_4h20,AT,2,2,4564.818405151367,4200000,1e-05,20,0.1,11,False,-38.44319,20,0.33076653,0.23975575,0.35461926,0.09712136,-0.05066105,7.3623304,-3.8911345,-2.4819174,-0.28154385,-1.9098266,-3.196484
21,39,23,58,33,132,10,0,1,6,16.66,16.0,new,base_features_4h21,AT,2,2,4772.829158306122,4400000,1e-05,20,0.1,11,False,-39.679314,21,0.26621658,0.2483449,0.26147696,0.09293145,0.03144972,8.241427,-3.9957094,-2.452183,-0.11765756,-1.758702,-3.198372
22,44,22,66,36,129,9,0,1,5,16.66,15.0,new,base_features_4h22,AT,2,2,4973.763767957687,4600000,1e-05,20,0.1,11,False,-38.987022,22,0.058179818,0.28042942,0.31221035,0.29092368,-0.068849266,9.296692,-4.389897,-2.7021594,-0.22550519,-1.0269885,-2.8046055
23,39,22,58,36,151,15,0,1,5,16.66,16.0,new,base_features_4h23,AT,2,2,5176.608678340912,4800000,1e-05,20,0.1,11,False,-39.93297,23,0.046924982,0.2817161,0.33133623,0.24416378,-0.18787444,10.067754,-4.3248286,-2.4031935,-0.2489329,-1.0066634,-3.1790082
24,39,23,57,33,132,12,0,1,5,16.66,11.0,new,base_features_4h24,AT,2,2,5383.561042070389,5000000,1e-05,20,0.1,11,False,-38.422615,24,0.10202845,0.2914737,0.3244165,0.20480067,-0.0528007,8.171256,-4.178794,-2.5457094,-0.22247048,-1.6941242,-3.1687179
25,39,22,58,36,134,13,0,1,5,16.66,18.0,new,base_features_4h25,AT,2,2,5593.65913939476,5200000,1e-05,20,0.1,11,False,-38.07877,25,0.25278512,0.23434228,0.46061465,-0.08810884,-0.014883526,7.6478744,-4.0461855,-2.5014129,-0.23208728,-1.6599141,-3.4053
