,synthesis time(ms),expanded transitions,expanded states,n,k,problem,nfeatures,training time,training steps,avg_q,idx
0,9.0,79,50,2,2,AT,11,1428.4739291667938,2400000,6.375927285737483,0
1,503.0,1038,563,3,3,AT,11,1428.4739291667938,2400000,6.375927285737483,0
2,7.0,59,39,2,2,AT,11,1556.561202764511,2600000,45.49143055425384,1
3,221.0,669,403,3,3,AT,11,1556.561202764511,2600000,45.49143055425384,1
4,4.0,33,23,2,2,AT,11,1179.1061544418335,2000000,45.699866102970454,2
5,85.0,337,242,3,3,AT,11,1179.1061544418335,2000000,45.699866102970454,2
6,7.0,61,39,2,2,AT,11,933.8284685611725,1600000,61.83735332828978,3
7,246.0,757,418,3,3,AT,11,933.8284685611725,1600000,61.83735332828978,3
8,8.0,74,44,2,2,AT,11,1304.4851515293121,2200000,6.291892527819898,4
9,86.0,387,273,3,3,AT,11,1304.4851515293121,2200000,6.291892527819898,4
10,6.0,58,34,2,2,AT,11,347.36344385147095,600000,38.063563422474004,5
11,210.0,641,369,3,3,AT,11,347.36344385147095,600000,38.063563422474004,5
12,7.0,57,39,2,2,AT,11,1055.3462374210358,1800000,12.506577378074603,6
13,262.0,733,448,3,3,AT,11,1055.3462374210358,1800000,12.506577378074603,6
14,8.0,68,44,2,2,AT,11,113.21450805664062,200000,-17.499481329437813,7
15,212.0,613,320,3,3,AT,11,113.21450805664062,200000,-17.499481329437813,7
16,4.0,32,22,2,2,AT,11,814.4226396083832,1400000,63.29684621990401,8
17,72.0,304,203,3,3,AT,11,814.4226396083832,1400000,63.29684621990401,8
18,8.0,76,44,2,2,AT,11,579.9381341934204,1000000,25.596158928978184,9
19,308.0,977,503,3,3,AT,11,579.9381341934204,1000000,25.596158928978184,9
20,6.0,49,32,2,2,AT,11,229.93944764137268,400000,16.463866497632512,10
21,106.0,417,243,3,3,AT,11,229.93944764137268,400000,16.463866497632512,10
22,7.0,66,43,2,2,AT,11,1682.0080080032349,2800000,34.523041539418024,11
23,235.0,779,445,3,3,AT,11,1682.0080080032349,2800000,34.523041539418024,11
24,8.0,66,42,2,2,AT,11,461.24454832077026,800000,26.520507942970067,12
25,249.0,721,422,3,3,AT,11,461.24454832077026,800000,26.520507942970067,12
26,7.0,56,32,2,2,AT,11,696.0405406951904,1200000,60.82450178643918,13
27,223.0,690,396,3,3,AT,11,696.0405406951904,1200000,60.82450178643918,13
