,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,4.0,0.0,3.0,0.0,361.0,0.0,0.0,0.0,1.0,0.0,25.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,1,1,0.008310249307479225
1,5.0,0.0,4.0,0.0,176.0,0.0,0.0,0.0,1.0,0.0,12.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,1,2,0.022727272727272728
2,6.0,0.0,5.0,0.0,172.0,0.0,0.0,0.0,1.0,0.0,10.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,1,3,0.029069767441860465
3,7.0,0.0,6.0,0.0,181.0,0.0,0.0,0.0,1.0,0.0,12.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,1,4,0.03314917127071823
4,8.0,0.0,7.0,0.0,180.0,0.0,0.0,0.0,1.0,0.0,12.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,1,5,0.03888888888888889
5,9.0,0.0,8.0,0.0,187.0,0.0,0.0,0.0,1.0,0.0,13.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,1,6,0.0427807486631016
6,10.0,0.0,9.0,0.0,180.0,0.0,0.0,0.0,1.0,0.0,12.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,1,7,0.05
7,11.0,0.0,10.0,0.0,180.0,0.0,0.0,0.0,1.0,0.0,16.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,1,8,0.05555555555555555
8,12.0,0.0,11.0,0.0,175.0,0.0,0.0,0.0,1.0,0.0,11.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,1,9,0.06285714285714286
9,13.0,0.0,12.0,0.0,174.0,0.0,0.0,0.0,1.0,0.0,14.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,1,10,0.06896551724137931
10,14.0,0.0,13.0,0.0,176.0,0.0,0.0,0.0,1.0,0.0,12.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,1,11,0.07386363636363637
11,15.0,0.0,14.0,0.0,179.0,0.0,0.0,0.0,1.0,0.0,14.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,1,12,0.0782122905027933
12,16.0,0.0,15.0,0.0,179.0,0.0,0.0,0.0,1.0,0.0,14.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,1,13,0.08379888268156424
13,17.0,0.0,16.0,0.0,185.0,0.0,0.0,0.0,1.0,0.0,15.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,1,14,0.08648648648648649
14,18.0,0.0,17.0,0.0,179.0,0.0,0.0,0.0,1.0,0.0,17.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,1,15,0.09497206703910614
15,55.0,23.0,68.0,27.0,243.0,10.0,0.0,1.0,6.0,21.62,61.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,2,1,0.27983539094650206
16,46.0,25.0,52.0,29.0,250.0,4.0,0.0,1.0,2.0,20.66,57.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,2,2,0.208
17,52.0,27.0,58.0,31.0,350.0,4.0,0.0,1.0,2.0,20.66,116.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,2,3,0.1657142857142857
18,58.0,29.0,64.0,33.0,240.0,4.0,0.0,1.0,2.0,20.66,49.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,2,4,0.26666666666666666
19,64.0,31.0,70.0,35.0,236.0,4.0,0.0,1.0,2.0,21.14,64.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,2,5,0.2966101694915254
20,70.0,33.0,76.0,37.0,241.0,4.0,0.0,1.0,2.0,21.14,69.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,2,6,0.3153526970954357
21,76.0,35.0,82.0,39.0,277.0,4.0,0.0,1.0,2.0,21.14,65.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,2,7,0.296028880866426
22,82.0,37.0,88.0,41.0,249.0,4.0,0.0,1.0,2.0,21.17,71.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,2,8,0.3534136546184739
23,88.0,39.0,94.0,43.0,251.0,4.0,0.0,1.0,2.0,21.62,80.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,2,9,0.3745019920318725
24,94.0,41.0,100.0,45.0,270.0,4.0,0.0,1.0,2.0,21.62,89.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,2,10,0.37037037037037035
25,100.0,43.0,106.0,47.0,281.0,4.0,0.0,1.0,2.0,21.62,106.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,2,11,0.37722419928825623
26,106.0,45.0,112.0,49.0,288.0,4.0,0.0,1.0,2.0,21.62,111.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,2,12,0.3888888888888889
27,112.0,47.0,118.0,51.0,261.0,4.0,0.0,1.0,2.0,21.7,81.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,2,13,0.4521072796934866
28,118.0,49.0,124.0,53.0,278.0,4.0,0.0,1.0,2.0,22.18,100.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,2,14,0.4460431654676259
29,124.0,51.0,130.0,55.0,272.0,4.0,0.0,1.0,2.0,22.18,103.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,2,15,0.47794117647058826
