,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,4,0,3,0,164,0,0,0,1,0.0,11.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,1,1,0.018292682926829267
1,5,0,4,0,166,0,0,0,1,0.0,10.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,1,2,0.024096385542168676
2,6,0,5,0,167,0,0,0,1,0.0,11.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,1,3,0.029940119760479042
3,7,0,6,0,171,0,0,0,1,0.0,11.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,1,4,0.03508771929824561
4,8,0,7,0,169,0,0,0,1,0.0,10.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,1,5,0.04142011834319527
5,9,0,8,0,167,0,0,0,1,0.0,12.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,1,6,0.04790419161676647
6,10,0,9,0,167,0,0,0,1,0.0,10.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,1,7,0.05389221556886228
7,11,0,10,0,170,0,0,0,1,0.0,14.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,1,8,0.058823529411764705
8,12,0,11,0,167,0,0,0,1,0.0,12.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,1,9,0.0658682634730539
9,13,0,12,0,168,0,0,0,1,0.0,14.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,1,10,0.07142857142857142
10,14,0,13,0,168,0,0,0,1,0.0,10.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,1,11,0.07738095238095238
11,15,0,14,0,173,0,0,0,1,0.0,15.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,1,12,0.08092485549132948
12,16,0,15,0,173,0,0,0,1,0.0,15.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,1,13,0.08670520231213873
13,17,0,16,0,170,0,0,0,1,0.0,14.0,false,False,new,experiments/results/DP_2_2/GPUboolean255_255_5/8.onnx,DP,1,14,0.09411764705882353
