,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,idx
0,6.0,6.0,8.0,8.0,190.0,2.0,0.0,1.0,0.0,16.24,10.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,1,1,0
1,7.0,7.0,9.0,9.0,147.0,2.0,0.0,1.0,0.0,16.24,8.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,1,2,0
2,8.0,6.0,11.0,8.0,147.0,2.0,0.0,1.0,0.0,17.7,11.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,1,3,0
3,9.0,6.0,13.0,8.0,150.0,2.0,0.0,1.0,0.0,18.18,12.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,1,4,0
4,10.0,6.0,15.0,8.0,171.0,2.0,0.0,1.0,0.0,19.17,14.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,1,5,0
5,11.0,6.0,16.0,8.0,151.0,2.0,0.0,1.0,0.0,19.2,13.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,1,6,0
6,12.0,6.0,18.0,8.0,152.0,2.0,0.0,1.0,0.0,19.2,13.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,1,7,0
7,13.0,6.0,20.0,8.0,157.0,2.0,0.0,1.0,0.0,19.2,16.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,1,8,0
8,14.0,6.0,21.0,8.0,158.0,2.0,0.0,1.0,0.0,19.23,18.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,1,9,0
9,15.0,6.0,23.0,8.0,182.0,2.0,0.0,1.0,0.0,19.23,22.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,1,10,0
10,16.0,6.0,24.0,8.0,161.0,2.0,0.0,1.0,0.0,19.7,18.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,1,11,0
11,17.0,6.0,27.0,8.0,165.0,2.0,0.0,1.0,0.0,19.7,23.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,1,12,0
12,18.0,6.0,27.0,8.0,165.0,2.0,0.0,1.0,0.0,19.7,25.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,1,13,0
13,19.0,6.0,29.0,8.0,164.0,2.0,0.0,1.0,0.0,20.18,23.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,1,14,0
14,20.0,6.0,30.0,8.0,167.0,2.0,0.0,1.0,0.0,20.18,24.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,1,15,0
15,16.0,0.0,15.0,0.0,152.0,0.0,0.0,0.0,1.0,0.0,15.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,2,1,0
16,31.0,22.0,52.0,35.0,196.0,14.0,0.0,1.0,0.0,19.68,34.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,2,2,0
17,43.0,28.0,72.0,44.0,221.0,17.0,0.0,1.0,0.0,21.14,53.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,2,3,0
18,57.0,29.0,97.0,45.0,211.0,18.0,0.0,1.0,0.0,21.14,59.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,2,4,0
19,73.0,27.0,129.0,43.0,226.0,20.0,0.0,1.0,0.0,22.66,61.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,2,5,0
20,91.0,27.0,166.0,43.0,250.0,22.0,0.0,1.0,0.0,23.62,90.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,2,6,0
21,111.0,26.0,210.0,39.0,295.0,23.0,0.0,1.0,0.0,25.14,104.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,2,7,0
22,133.0,30.0,261.0,46.0,294.0,25.0,0.0,1.0,0.0,27.14,125.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,2,8,0
23,157.0,27.0,318.0,40.0,392.0,27.0,0.0,1.0,0.0,29.62,185.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,2,9,0
24,183.0,25.0,378.0,38.0,391.0,27.0,0.0,1.0,0.0,19.51,194.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,2,10,0
25,211.0,28.0,443.0,41.0,432.0,22.0,0.0,1.0,0.0,20.66,230.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,2,11,0
26,241.0,29.0,513.0,42.0,447.0,32.0,0.0,1.0,0.0,26.79,222.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,2,12,0
27,273.0,30.0,594.0,43.0,574.0,31.0,0.0,1.0,0.0,29.96,357.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,2,13,0
28,307.0,25.0,681.0,38.0,489.0,31.0,0.0,1.0,0.0,36.03,267.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,2,14,0
29,343.0,26.0,768.0,39.0,504.0,35.0,0.0,1.0,0.0,40.11,261.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,2,15,0
30,28.0,0.0,27.0,0.0,181.0,0.0,0.0,0.0,1.0,0.0,23.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,3,1,0
31,94.0,0.0,102.0,0.0,209.0,0.0,0.0,0.0,5.0,0.0,60.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,3,2,0
32,219.0,121.0,436.0,200.0,398.0,99.0,0.0,1.0,0.0,34.42,160.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,3,3,0
33,345.0,146.0,683.0,234.0,607.0,126.0,0.0,1.0,0.0,59.71,298.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,3,4,0
34,513.0,129.0,1342.0,211.0,1088.0,328.0,0.0,1.0,0.0,97.87,459.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,3,5,0
35,729.0,148.0,1691.0,232.0,1210.0,298.0,0.0,1.0,0.0,38.01,533.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,3,6,0
36,999.0,166.0,2454.0,256.0,1869.0,404.0,0.0,1.0,0.0,70.44,713.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,3,7,0
37,1329.0,189.0,3432.0,292.0,3080.0,605.0,0.0,1.0,0.0,144.89,1289.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,3,8,0
38,1725.0,226.0,4626.0,366.0,4306.0,698.0,0.0,1.0,0.0,205.91,1791.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,3,9,0
39,,,,,,,,,,,,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,3,10,0
40,60.0,0.0,59.0,0.0,209.0,0.0,0.0,0.0,1.0,0.0,44.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,4,1,0
41,281.0,0.0,280.0,0.0,329.0,0.0,0.0,0.0,4.0,0.0,158.0,new,experiments/results/AT_2_2/5mill_JE_NORA/0.onnx,AT,4,2,0
