,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,Exception
35,521.0,72.0,563.0,80.0,400.0,6.0,5.0,1.0,0.0,26.48,201.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,3,6,
36,577.0,52.0,618.0,60.0,489.0,6.0,5.0,1.0,0.0,27.92,283.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,3,7,
37,633.0,82.0,674.0,90.0,437.0,6.0,5.0,1.0,0.0,12.75,230.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,3,8,
38,689.0,87.0,730.0,95.0,501.0,6.0,5.0,1.0,0.0,16.85,288.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,3,9,
39,745.0,92.0,786.0,100.0,485.0,6.0,5.0,1.0,0.0,18.91,276.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,3,10,
40,801.0,64.0,842.0,72.0,516.0,6.0,5.0,1.0,0.0,20.92,305.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,3,11,
41,857.0,102.0,898.0,110.0,568.0,6.0,5.0,1.0,0.0,21.92,341.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,3,12,
42,913.0,107.0,954.0,115.0,497.0,6.0,5.0,1.0,0.0,23.94,298.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,3,13,
43,969.0,73.0,1010.0,81.0,548.0,6.0,5.0,1.0,0.0,24.99,319.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,3,14,
44,1025.0,117.0,1066.0,125.0,553.0,6.0,5.0,1.0,0.0,26.97,321.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,3,15,
45,2306.0,216.0,4431.0,409.0,3549.0,654.0,36.0,1.0,0.0,57.54,1383.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,4,1,
46,2317.0,91.0,3492.0,133.0,2146.0,175.0,41.0,1.0,0.0,84.66,1355.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,4,2,
47,1544.0,78.0,2361.0,115.0,1163.0,15.0,29.0,1.0,0.0,120.42,819.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,4,3,
48,1524.0,86.0,2339.0,126.0,1277.0,44.0,81.0,1.0,0.0,29.76,855.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,4,4,
49,1721.0,89.0,2636.0,127.0,1414.0,44.0,74.0,1.0,0.0,47.63,988.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,4,5,
50,1842.0,122.0,2888.0,177.0,1558.0,44.0,91.0,1.0,0.0,130.89,1045.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,4,6,
51,2255.0,144.0,3581.0,204.0,1972.0,56.0,102.0,1.0,0.0,93.16,1376.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,4,7,
52,3072.0,166.0,4656.0,240.0,3010.0,71.0,96.0,1.0,0.0,85.94,2314.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,4,8,
53,3507.0,295.0,5511.0,467.0,4052.0,150.0,118.0,1.0,0.0,53.53,2621.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,4,9,
54,3037.0,229.0,4495.0,308.0,3095.0,215.0,13.0,1.0,0.0,95.0,2043.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,4,10,
55,3928.0,189.0,6268.0,270.0,4853.0,152.0,119.0,1.0,0.0,69.75,3291.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,4,11,
56,5313.0,352.0,8266.0,580.0,7543.0,215.0,114.0,1.0,0.0,41.38,5762.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,4,12,
57,5065.0,227.0,8216.0,331.0,6548.0,106.0,128.0,1.0,0.0,129.18,5117.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,4,13,
58,5185.0,400.0,8584.0,686.0,7414.0,130.0,135.0,1.0,0.0,180.47,5638.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,4,14,
59,5710.0,237.0,9458.0,338.0,8972.0,122.0,143.0,1.0,0.0,157.02,7048.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,4,15,
60,24070.0,4366.0,53051.0,7819.0,164504.0,1293.0,547.0,9660.0,0.0,110.53,151995.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,5,1,
61,7572.0,189.0,12302.0,356.0,24225.0,465.0,75.0,1.0,0.0,49.89,20655.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,5,2,
62,12766.0,405.0,20516.0,668.0,68543.0,909.0,66.0,1.0,0.0,86.95,53062.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,5,3,
63,12368.0,230.0,20309.0,433.0,83392.0,1749.0,58.0,1.0,0.0,79.53,51750.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,5,4,
64,12723.0,365.0,20037.0,674.0,60377.0,457.0,69.0,1.0,0.0,130.69,52631.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,5,5,
65,11566.0,309.0,18690.0,583.0,50716.0,477.0,24.0,1.0,0.0,129.19,44979.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,5,6,
66,14835.0,685.0,23543.0,1255.0,84425.0,555.0,32.0,1.0,0.0,65.51,75276.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,5,7,
67,14723.0,335.0,23418.0,663.0,83174.0,492.0,43.0,1.0,0.0,198.07,74982.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,5,8,
68,15959.0,263.0,25399.0,521.0,96684.0,421.0,36.0,1.0,0.0,189.14,87765.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,5,9,
69,16670.0,378.0,26691.0,760.0,106047.0,415.0,44.0,1.0,0.0,136.5,96937.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,5,10,
70,16852.0,429.0,27764.0,853.0,110523.0,367.0,24.0,1.0,0.0,161.64,101224.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,5,11,
71,19924.0,317.0,32320.0,631.0,172347.0,540.0,33.0,1.0,0.0,196.17,157460.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,5,12,
72,21153.0,463.0,35204.0,921.0,188772.0,597.0,38.0,1.0,0.0,147.38,166769.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,5,13,
73,21923.0,348.0,36067.0,691.0,193278.0,377.0,32.0,1.0,0.0,145.25,178715.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,5,14,
74,22576.0,516.0,36988.0,1038.0,199579.0,427.0,37.0,1.0,0.0,134.39,184897.0,True,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,5,15,
75,,,,,,,,,,,,False,new,experiments/results/DP_2_2/focused_7/9.onnx,DP,6,1,True
