,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,5,5,6,6,30,1,0,1,0,14.67,0.0,false,False,new,mock,BW,1,1,0.2
1,5,5,6,6,30,1,0,1,0,14.67,0.0,false,False,new,mock,BW,1,2,0.2
2,9,5,14,6,28,1,0,1,0,14.67,1.0,false,False,new,mock,BW,1,3,0.5
3,6,5,8,6,30,2,0,1,0,14.67,1.0,false,False,new,mock,BW,1,4,0.26666666666666666
4,6,5,7,6,27,2,0,1,0,14.68,0.0,false,False,new,mock,BW,1,5,0.25925925925925924
5,8,5,11,6,29,3,0,1,0,14.68,1.0,false,False,new,mock,BW,1,6,0.3793103448275862
6,9,5,13,6,28,1,0,1,0,15.15,0.0,false,False,new,mock,BW,1,7,0.4642857142857143
7,8,7,10,9,29,3,0,1,0,15.16,1.0,false,False,new,mock,BW,1,8,0.3448275862068966
8,8,5,12,6,27,1,0,1,0,15.15,1.0,false,False,new,mock,BW,1,9,0.4444444444444444
9,7,5,9,6,38,1,0,1,0,15.16,2.0,false,False,new,mock,BW,1,10,0.23684210526315788
10,8,5,11,6,41,3,0,1,0,15.14,0.0,false,False,new,mock,BW,1,11,0.2682926829268293
11,6,5,7,6,49,1,0,1,0,15.14,4.0,false,False,new,mock,BW,1,12,0.14285714285714285
12,7,5,8,6,30,2,0,1,0,15.15,0.0,false,False,new,mock,BW,1,13,0.26666666666666666
13,9,5,14,6,29,5,0,1,0,15.15,1.0,false,False,new,mock,BW,1,14,0.4827586206896552
14,9,5,14,6,30,1,0,1,0,15.15,2.0,false,False,new,mock,BW,1,15,0.4666666666666667
15,17,14,29,23,31,9,0,1,0,15.14,2.0,false,False,new,mock,BW,2,1,0.9354838709677419
16,37,15,74,20,43,22,0,1,0,16.18,3.0,false,False,new,mock,BW,2,2,1.7209302325581395
17,63,38,145,75,65,42,0,1,0,19.14,3.0,false,False,new,mock,BW,2,3,2.230769230769231
18,97,58,232,123,94,76,0,1,0,24.66,7.0,false,False,new,mock,BW,2,4,2.4680851063829787
19,144,81,358,178,114,121,0,1,0,15.55,8.0,false,False,new,mock,BW,2,5,3.1403508771929824
20,164,85,392,178,163,173,0,1,0,23.56,19.0,false,False,new,mock,BW,2,6,2.4049079754601226
21,229,145,577,334,292,279,0,1,0,72.59,24.0,false,False,new,mock,BW,2,7,1.976027397260274
22,274,146,700,338,385,329,0,1,0,107.6,22.0,false,False,new,mock,BW,2,8,1.8181818181818181
23,327,188,852,440,382,420,0,1,0,17.36,21.0,false,False,new,mock,BW,2,9,2.230366492146597
24,427,301,1179,739,713,620,0,1,0,121.94,27.0,false,False,new,mock,BW,2,10,1.6535764375876578
25,536,364,1475,906,904,749,0,1,0,89.12,40.0,false,False,new,mock,BW,2,11,1.6316371681415929
26,663,514,1913,1307,1621,1024,0,1,0,23.44,36.0,false,False,new,mock,BW,2,12,1.1801357186921653
27,747,582,2172,1491,2302,1216,0,1,0,194.15,22.0,false,False,new,mock,BW,2,13,0.9435273675065161
28,780,567,2201,1439,2284,1213,0,1,0,168.07,27.0,false,False,new,mock,BW,2,14,0.9636602451838879
29,971,817,2887,2126,3943,1605,0,1,0,187.09,38.0,false,False,new,mock,BW,2,15,0.7321836165356328
30,65,26,147,39,57,25,0,1,0,17.62,8.0,false,False,new,mock,BW,3,1,2.5789473684210527
31,195,40,494,64,141,175,0,1,0,25.69,20.0,false,False,new,mock,BW,3,2,3.50354609929078
32,500,67,1522,117,570,683,0,1,0,45.24,32.0,false,False,new,mock,BW,3,3,2.670175438596491
33,965,137,3014,279,1888,1492,0,1,0,110.26,62.0,false,False,new,mock,BW,3,4,1.5963983050847457
34,1663,529,5370,1357,5944,2572,0,1,0,276.31,112.0,false,False,new,mock,BW,3,5,0.9034320323014805
35,2269,699,7290,1838,10523,3516,0,1,0,284.13,169.0,false,False,new,mock,BW,3,6,0.6927682219899268
36,3045,104,9049,176,14707,4540,0,1,0,119.1,278.0,false,False,new,mock,BW,3,7,0.6152852383218875
37,4773,0,15001,0,50252,7941,0,0,0,0.0,767.0,true,False,new,mock,BW,3,8,0.29851548197086686
38,253,59,702,98,152,140,0,12,0,33.91,28.0,false,False,new,mock,BW,4,1,4.618421052631579
39,1297,305,4943,747,4735,2317,0,1,0,145.2,103.0,false,False,new,mock,BW,4,2,1.0439281942977825
40,3921,120,12980,200,30076,6125,0,1,0,156.22,831.0,false,False,new,mock,BW,4,3,0.43157334751961696
41,6054,0,15001,0,26674,4697,0,0,0,0.0,2187.0,true,False,new,mock,BW,4,4,0.5623828447177026
42,1025,640,3856,1914,3013,1666,0,1,0,141.7,143.0,false,False,new,mock,BW,5,1,1.2797875871224693
43,6344,0,15001,0,21332,2972,0,0,0,0.0,3117.0,true,False,new,mock,BW,5,2,0.7032158259891244
44,4077,0,15001,0,37345,5963,0,0,0,0.0,1358.0,true,False,new,mock,BW,6,1,0.4016869728209934
