,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,idx
0,836,221,1567,413,1358,253,9,13,387,26.37,570.0,new,experiments/results/CM_2_2/labels_2h_40/0.onnx,CM,2,2,7.068803310394287,0,1e-05,40,0.1,20,True,10000,True,10000,True,True,0
1,1161,221,2328,413,3554,322,11,18,627,234.17,2380.0,new,experiments/results/CM_2_2/labels_2h_40/1.onnx,CM,2,2,696.2694489955902,50000,1e-05,40,0.1,20,True,10000,True,10000,True,True,1
2,1161,263,2382,486,3039,404,27,10,636,32.65,1952.0,new,experiments/results/CM_2_2/labels_2h_40/2.onnx,CM,2,2,1517.6255486011505,100000,1e-05,40,0.1,20,True,10000,True,10000,True,True,2
3,1161,221,2373,413,3092,360,175,1,592,57.35,1749.0,new,experiments/results/CM_2_2/labels_2h_40/3.onnx,CM,2,2,2252.7721331119537,150000,1e-05,40,0.1,20,True,10000,True,10000,True,True,3
4,1161,221,2362,413,2583,313,199,1,578,323.55,1459.0,new,experiments/results/CM_2_2/labels_2h_40/4.onnx,CM,2,2,2896.2571942806244,200000,1e-05,40,0.1,20,True,10000,True,10000,True,True,4
5,1161,241,2362,445,2199,261,224,1,577,197.06,1221.0,new,experiments/results/CM_2_2/labels_2h_40/5.onnx,CM,2,2,3465.1677474975586,250000,1e-05,40,0.1,20,True,10000,True,10000,True,True,5
6,1161,268,2346,494,2158,211,189,1,622,67.57,1170.0,new,experiments/results/CM_2_2/labels_2h_40/6.onnx,CM,2,2,3948.0075223445892,300000,1e-05,40,0.1,20,True,10000,True,10000,True,True,6
7,1161,268,2349,494,1951,166,180,1,651,86.21,1072.0,new,experiments/results/CM_2_2/labels_2h_40/7.onnx,CM,2,2,4418.979058504105,350000,1e-05,40,0.1,20,True,10000,True,10000,True,True,7
8,1161,268,2348,494,1805,182,158,1,632,40.16,908.0,new,experiments/results/CM_2_2/labels_2h_40/8.onnx,CM,2,2,4857.836079120636,400000,1e-05,40,0.1,20,True,10000,True,10000,True,True,8
9,1159,263,2346,486,1909,173,150,1,639,210.95,1024.0,new,experiments/results/CM_2_2/labels_2h_40/9.onnx,CM,2,2,5255.251789331436,450000,1e-05,40,0.1,20,True,10000,True,10000,True,True,9
10,1158,265,2354,488,1955,179,169,1,658,62.28,1039.0,new,experiments/results/CM_2_2/labels_2h_40/10.onnx,CM,2,2,5628.404896020889,500000,1e-05,40,0.1,20,True,10000,True,10000,True,True,10
11,1148,221,2318,413,1828,142,235,2,589,101.18,951.0,new,experiments/results/CM_2_2/labels_2h_40/11.onnx,CM,2,2,5972.758808135986,550000,1e-05,40,0.1,20,True,10000,True,10000,True,True,11
12,1149,221,2300,413,1937,148,237,3,571,79.25,1000.0,new,experiments/results/CM_2_2/labels_2h_40/12.onnx,CM,2,2,6336.705215215683,600000,1e-05,40,0.1,20,True,10000,True,10000,True,True,12
13,1158,263,2337,486,2433,205,143,1,630,66.34,1422.0,new,experiments/results/CM_2_2/labels_2h_40/13.onnx,CM,2,2,6717.052636146545,650000,1e-05,40,0.1,20,True,10000,True,10000,True,True,13
