,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,4.0,0.0,3.0,0.0,151.0,0.0,0.0,0.0,1.0,0.0,8.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,1,1,0
1,5.0,0.0,4.0,0.0,143.0,0.0,0.0,0.0,1.0,0.0,9.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,1,2,0
2,6.0,0.0,5.0,0.0,141.0,0.0,0.0,0.0,1.0,0.0,8.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,1,3,0
3,7.0,0.0,6.0,0.0,141.0,0.0,0.0,0.0,1.0,0.0,9.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,1,4,0
4,8.0,0.0,7.0,0.0,145.0,0.0,0.0,0.0,1.0,0.0,10.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,1,5,0
5,9.0,0.0,8.0,0.0,143.0,0.0,0.0,0.0,1.0,0.0,9.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,1,6,0
6,10.0,0.0,9.0,0.0,129.0,0.0,0.0,0.0,1.0,0.0,11.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,1,7,0
7,11.0,0.0,10.0,0.0,144.0,0.0,0.0,0.0,1.0,0.0,10.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,1,8,0
8,12.0,0.0,11.0,0.0,147.0,0.0,0.0,0.0,1.0,0.0,10.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,1,9,0
9,13.0,0.0,12.0,0.0,150.0,0.0,0.0,0.0,1.0,0.0,12.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,1,10,0
10,14.0,0.0,13.0,0.0,126.0,0.0,0.0,0.0,1.0,0.0,10.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,1,11,0
11,15.0,0.0,14.0,0.0,146.0,0.0,0.0,0.0,1.0,0.0,11.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,1,12,0
12,16.0,0.0,15.0,0.0,153.0,0.0,0.0,0.0,1.0,0.0,13.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,1,13,0
13,17.0,0.0,16.0,0.0,128.0,0.0,0.0,0.0,1.0,0.0,12.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,1,14,0
14,18.0,0.0,17.0,0.0,128.0,0.0,0.0,0.0,1.0,0.0,12.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,1,15,0
15,101.0,53.0,187.0,86.0,236.0,45.0,0.0,1.0,12.0,21.44,72.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,2,1,0
16,131.0,61.0,235.0,100.0,275.0,50.0,0.0,1.0,20.0,22.96,77.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,2,2,0
17,166.0,69.0,294.0,114.0,271.0,55.0,0.0,1.0,29.0,24.96,88.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,2,3,0
18,267.0,170.0,465.0,295.0,338.0,57.0,0.0,8.0,50.0,17.78,133.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,2,4,0
19,245.0,85.0,433.0,142.0,314.0,58.0,0.0,1.0,44.0,17.85,129.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,2,5,0
20,262.0,93.0,464.0,156.0,345.0,61.0,0.0,1.0,48.0,20.83,140.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,2,6,0
21,315.0,101.0,549.0,170.0,372.0,64.0,0.0,1.0,56.0,23.88,136.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,2,7,0
22,329.0,109.0,576.0,184.0,402.0,66.0,0.0,1.0,59.0,27.84,176.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,2,8,0
23,387.0,117.0,667.0,198.0,398.0,70.0,0.0,1.0,69.0,31.89,167.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,2,9,0
24,473.0,125.0,818.0,212.0,438.0,72.0,0.0,1.0,78.0,37.99,200.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,2,10,0
25,513.0,133.0,878.0,226.0,438.0,76.0,0.0,1.0,95.0,41.05,206.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,2,11,0
26,570.0,141.0,967.0,240.0,439.0,78.0,0.0,1.0,90.0,46.14,192.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,2,12,0
27,612.0,149.0,1037.0,254.0,447.0,81.0,0.0,1.0,103.0,49.11,196.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,2,13,0
28,677.0,157.0,1129.0,268.0,522.0,84.0,0.0,1.0,103.0,58.16,237.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,2,14,0
29,694.0,165.0,1156.0,282.0,499.0,87.0,0.0,1.0,111.0,61.07,219.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,2,15,0
30,1201.0,1131.0,3113.0,2736.0,2117.0,1040.0,4.0,148.0,109.0,119.52,539.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,3,1,0
31,1869.0,1641.0,4895.0,4039.0,3009.0,816.0,15.0,236.0,174.0,182.39,902.0,True,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,3,2,0
32,,,,,,,,,,,,False,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,3,3,0
33,,,,,,,,,,,,False,new,experiments/results/DP_2_2/3stepQ/0.onnx,DP,4,1,0
34,4.0,0.0,3.0,0.0,151.0,0.0,0.0,0.0,1.0,0.0,8.0,True,new,experiments/results/DP_2_2/3stepQ/1.onnx,DP,1,1,1
35,5.0,0.0,4.0,0.0,146.0,0.0,0.0,0.0,1.0,0.0,9.0,True,new,experiments/results/DP_2_2/3stepQ/1.onnx,DP,1,2,1
36,6.0,0.0,5.0,0.0,121.0,0.0,0.0,0.0,1.0,0.0,7.0,True,new,experiments/results/DP_2_2/3stepQ/1.onnx,DP,1,3,1
37,7.0,0.0,6.0,0.0,141.0,0.0,0.0,0.0,1.0,0.0,8.0,True,new,experiments/results/DP_2_2/3stepQ/1.onnx,DP,1,4,1
38,8.0,0.0,7.0,0.0,125.0,0.0,0.0,0.0,1.0,0.0,10.0,True,new,experiments/results/DP_2_2/3stepQ/1.onnx,DP,1,5,1
