,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,4,0,3,0,164,0,0,0,1,0.0,9.0,false,False,new,experiments/results/DP_2_2/boolean_3/52.onnx,DP,1,1,0.018292682926829267
1,5,0,4,0,170,0,0,0,1,0.0,11.0,false,False,new,experiments/results/DP_2_2/boolean_3/52.onnx,DP,1,2,0.023529411764705882
2,6,0,5,0,175,0,0,0,1,0.0,11.0,false,False,new,experiments/results/DP_2_2/boolean_3/52.onnx,DP,1,3,0.02857142857142857
3,7,0,6,0,174,0,0,0,1,0.0,11.0,false,False,new,experiments/results/DP_2_2/boolean_3/52.onnx,DP,1,4,0.034482758620689655
4,8,0,7,0,181,0,0,0,1,0.0,12.0,false,False,new,experiments/results/DP_2_2/boolean_3/52.onnx,DP,1,5,0.03867403314917127
5,9,0,8,0,201,0,0,0,1,0.0,12.0,false,False,new,experiments/results/DP_2_2/boolean_3/52.onnx,DP,1,6,0.03980099502487562
6,10,0,9,0,173,0,0,0,1,0.0,12.0,false,False,new,experiments/results/DP_2_2/boolean_3/52.onnx,DP,1,7,0.05202312138728324
7,11,0,10,0,179,0,0,0,1,0.0,17.0,false,False,new,experiments/results/DP_2_2/boolean_3/52.onnx,DP,1,8,0.055865921787709494
8,12,0,11,0,183,0,0,0,1,0.0,12.0,false,False,new,experiments/results/DP_2_2/boolean_3/52.onnx,DP,1,9,0.060109289617486336
9,13,0,12,0,181,0,0,0,1,0.0,14.0,false,False,new,experiments/results/DP_2_2/boolean_3/52.onnx,DP,1,10,0.06629834254143646
10,14,0,13,0,177,0,0,0,1,0.0,16.0,false,False,new,experiments/results/DP_2_2/boolean_3/52.onnx,DP,1,11,0.07344632768361582
11,15,0,14,0,182,0,0,0,1,0.0,14.0,false,False,new,experiments/results/DP_2_2/boolean_3/52.onnx,DP,1,12,0.07692307692307693
12,16,0,15,0,182,0,0,0,1,0.0,14.0,false,False,new,experiments/results/DP_2_2/boolean_3/52.onnx,DP,1,13,0.08241758241758242
13,17,0,16,0,182,0,0,0,1,0.0,16.0,false,False,new,experiments/results/DP_2_2/boolean_3/52.onnx,DP,1,14,0.08791208791208792
14,18,0,17,0,176,0,0,0,1,0.0,15.0,false,False,new,experiments/results/DP_2_2/boolean_3/52.onnx,DP,1,15,0.09659090909090909
15,41,25,52,32,218,5,1,1,2,20.66,49.0,false,False,new,experiments/results/DP_2_2/boolean_3/52.onnx,DP,2,1,0.23853211009174313
16,51,28,64,36,228,5,1,1,2,21.14,51.0,false,False,new,experiments/results/DP_2_2/boolean_3/52.onnx,DP,2,2,0.2807017543859649
17,61,31,76,40,240,5,1,1,2,21.14,59.0,false,False,new,experiments/results/DP_2_2/boolean_3/52.onnx,DP,2,3,0.31666666666666665
18,71,34,88,44,251,5,1,1,2,21.62,73.0,false,False,new,experiments/results/DP_2_2/boolean_3/52.onnx,DP,2,4,0.350597609561753
19,81,37,100,48,257,5,1,1,2,21.62,74.0,false,False,new,experiments/results/DP_2_2/boolean_3/52.onnx,DP,2,5,0.38910505836575876
20,91,40,112,52,243,5,1,1,2,21.7,63.0,false,False,new,experiments/results/DP_2_2/boolean_3/52.onnx,DP,2,6,0.4609053497942387
