,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,avg q,idx
58,4287.935515165329,2900000,1e-05,20,0.1,15,True,10000,True,10000,True,-39.612995,58
59,4362.344509363174,2950000,1e-05,20,0.1,15,True,10000,True,10000,True,-41.31167,59
60,4435.884192943573,3000000,1e-05,20,0.1,15,True,10000,True,10000,True,-38.444252,60
61,4510.897077560425,3050000,1e-05,20,0.1,15,True,10000,True,10000,True,-42.920086,61
62,4584.952754497528,3100000,1e-05,20,0.1,15,True,10000,True,10000,True,-42.93693,62
63,4658.489431619644,3150000,1e-05,20,0.1,15,True,10000,True,10000,True,-43.06437,63
64,4732.558489322662,3200000,1e-05,20,0.1,15,True,10000,True,10000,True,-39.299637,64
65,4807.077747106552,3250000,1e-05,20,0.1,15,True,10000,True,10000,True,-38.32141,65
66,4881.183753013611,3300000,1e-05,20,0.1,15,True,10000,True,10000,True,-38.90505,66
67,4953.705569982529,3350000,1e-05,20,0.1,15,True,10000,True,10000,True,-39.313828,67
68,5027.790539979935,3400000,1e-05,20,0.1,15,True,10000,True,10000,True,-40.216988,68
69,5101.5921494960785,3450000,1e-05,20,0.1,15,True,10000,True,10000,True,-37.175545,69
70,5177.305357694626,3500000,1e-05,20,0.1,15,True,10000,True,10000,True,-40.215057,70
71,5251.442653656006,3550000,1e-05,20,0.1,15,True,10000,True,10000,True,-38.198517,71
72,5327.0160875320435,3600000,1e-05,20,0.1,15,True,10000,True,10000,True,-40.193806,72
73,5400.866820812225,3650000,1e-05,20,0.1,15,True,10000,True,10000,True,-39.297764,73
74,5478.512276172638,3700000,1e-05,20,0.1,15,True,10000,True,10000,True,-41.09347,74
75,5553.3495416641235,3750000,1e-05,20,0.1,15,True,10000,True,10000,True,-41.39359,75
76,5626.43350315094,3800000,1e-05,20,0.1,15,True,10000,True,10000,True,-41.48378,76
77,5701.608952283859,3850000,1e-05,20,0.1,15,True,10000,True,10000,True,-42.335358,77
78,5775.852957725525,3900000,1e-05,20,0.1,15,True,10000,True,10000,True,-42.03805,78
79,5849.6239240169525,3950000,1e-05,20,0.1,15,True,10000,True,10000,True,-43.933453,79
80,5923.320730447769,4000000,1e-05,20,0.1,15,True,10000,True,10000,True,-45.324245,80
81,5996.623253583908,4050000,1e-05,20,0.1,15,True,10000,True,10000,True,-45.86761,81
82,6070.893884420395,4100000,1e-05,20,0.1,15,True,10000,True,10000,True,-46.170536,82
83,6145.180627346039,4150000,1e-05,20,0.1,15,True,10000,True,10000,True,-45.030247,83
84,6218.412048339844,4200000,1e-05,20,0.1,15,True,10000,True,10000,True,-43.637688,84
85,6291.957095623016,4250000,1e-05,20,0.1,15,True,10000,True,10000,True,-43.971508,85
86,6366.130253791809,4300000,1e-05,20,0.1,15,True,10000,True,10000,True,-44.776783,86
87,6440.243634462357,4350000,1e-05,20,0.1,15,True,10000,True,10000,True,-45.75802,87
88,6514.689776420593,4400000,1e-05,20,0.1,15,True,10000,True,10000,True,-43.223606,88
89,6587.930295944214,4450000,1e-05,20,0.1,15,True,10000,True,10000,True,-40.659645,89
90,6662.822673559189,4500000,1e-05,20,0.1,15,True,10000,True,10000,True,-39.51862,90
91,6736.370554447174,4550000,1e-05,20,0.1,15,True,10000,True,10000,True,-37.874256,91
92,6811.665507316589,4600000,1e-05,20,0.1,15,True,10000,True,10000,True,-39.08833,92
93,6885.358629465103,4650000,1e-05,20,0.1,15,True,10000,True,10000,True,-41.30869,93
94,6960.069312810898,4700000,1e-05,20,0.1,15,True,10000,True,10000,True,-41.303707,94
95,7034.361264228821,4750000,1e-05,20,0.1,15,True,10000,True,10000,True,-39.178978,95
96,7109.390978097916,4800000,1e-05,20,0.1,15,True,10000,True,10000,True,-41.70167,96
97,7183.942591667175,4850000,1e-05,20,0.1,15,True,10000,True,10000,True,-38.59754,97
98,7258.627982616425,4900000,1e-05,20,0.1,15,True,10000,True,10000,True,-36.4368,98
99,7332.673031806946,4950000,1e-05,20,0.1,15,True,10000,True,10000,True,-38.952393,99
100,7407.188210248947,5000000,1e-05,20,0.1,15,True,10000,True,10000,True,-40.118103,100
