,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,4,0,3,0,33,0,0,0,1,0.0,1.0,false,False,new,mock,DP,1,1,0.09090909090909091
1,5,0,4,0,24,0,0,0,1,0.0,0.0,false,False,new,mock,DP,1,2,0.16666666666666666
2,6,0,5,0,24,0,0,0,1,0.0,1.0,false,False,new,mock,DP,1,3,0.20833333333333334
3,7,0,6,0,24,0,0,0,1,0.0,0.0,false,False,new,mock,DP,1,4,0.25
4,8,0,7,0,31,0,0,0,1,0.0,0.0,false,False,new,mock,DP,1,5,0.22580645161290322
5,9,0,8,0,25,0,0,0,1,0.0,0.0,false,False,new,mock,DP,1,6,0.32
6,10,0,9,0,28,0,0,0,1,0.0,1.0,false,False,new,mock,DP,1,7,0.32142857142857145
7,11,0,10,0,26,0,0,0,1,0.0,1.0,false,False,new,mock,DP,1,8,0.38461538461538464
8,12,0,11,0,28,0,0,0,1,0.0,1.0,false,False,new,mock,DP,1,9,0.39285714285714285
9,13,0,12,0,25,0,0,0,1,0.0,2.0,false,False,new,mock,DP,1,10,0.48
10,14,0,13,0,27,0,0,0,1,0.0,1.0,false,False,new,mock,DP,1,11,0.48148148148148145
11,15,0,14,0,28,0,0,0,1,0.0,0.0,false,False,new,mock,DP,1,12,0.5
12,16,0,15,0,26,0,0,0,1,0.0,3.0,false,False,new,mock,DP,1,13,0.5769230769230769
13,17,0,16,0,27,0,0,0,1,0.0,0.0,false,False,new,mock,DP,1,14,0.5925925925925926
14,18,0,17,0,27,0,0,0,1,0.0,1.0,false,False,new,mock,DP,1,15,0.6296296296296297
15,100,30,148,42,46,12,1,1,12,16.66,10.0,false,False,new,mock,DP,2,1,3.217391304347826
16,76,41,114,59,55,11,0,1,7,16.18,8.0,false,False,new,mock,DP,2,2,2.0727272727272728
17,155,40,237,58,72,17,1,1,22,18.18,12.0,false,False,new,mock,DP,2,3,3.2916666666666665
18,280,75,484,127,82,41,2,1,46,26.18,17.0,false,False,new,mock,DP,2,4,5.902439024390244
19,179,48,277,70,74,22,0,1,14,19.62,13.0,false,False,new,mock,DP,2,5,3.7432432432432434
20,335,63,558,100,121,35,0,1,57,28.18,17.0,false,False,new,mock,DP,2,6,4.6115702479338845
21,302,48,496,65,71,9,0,1,23,22.18,13.0,false,False,new,mock,DP,2,7,6.985915492957746
22,429,100,722,141,117,30,1,1,36,12.14,15.0,false,False,new,mock,DP,2,8,6.170940170940171
23,466,64,810,94,106,16,0,1,21,12.22,16.0,false,False,new,mock,DP,2,9,7.6415094339622645
24,567,57,951,78,122,22,0,1,66,12.32,22.0,false,False,new,mock,DP,2,10,7.795081967213115
25,627,60,1088,81,148,17,0,1,27,20.39,36.0,false,False,new,mock,DP,2,11,7.351351351351352
26,718,104,1252,155,134,12,2,1,67,23.37,17.0,false,False,new,mock,DP,2,12,9.343283582089553
27,818,80,1455,118,146,18,2,1,48,31.25,20.0,false,False,new,mock,DP,2,13,9.965753424657533
28,907,69,1618,94,209,8,2,1,61,36.3,37.0,false,False,new,mock,DP,2,14,7.741626794258373
29,1026,72,1861,98,211,13,2,1,41,53.22,32.0,false,False,new,mock,DP,2,15,8.819905213270141
30,1093,175,2450,346,1205,541,6,1,66,109.33,46.0,false,False,new,mock,DP,3,1,2.033195020746888
31,1618,267,3612,524,2460,825,7,1,154,240.09,97.0,false,False,new,mock,DP,3,2,1.4682926829268292
32,2089,150,4281,306,1767,399,4,1,147,46.7,165.0,false,False,new,mock,DP,3,3,2.422750424448217
33,3561,511,8088,1058,7818,1083,17,1,414,257.93,230.0,false,False,new,mock,DP,3,4,1.034535686876439
34,5077,579,11648,1251,15407,1477,6,1,565,41.39,374.0,false,False,new,mock,DP,3,5,0.7560199909132213
35,6377,951,14387,2138,13016,1262,12,1,648,90.49,474.0,false,False,new,mock,DP,3,6,1.1053318992009835
36,6856,0,15001,0,6477,511,6,0,238,0.0,578.0,true,False,new,mock,DP,3,7,2.3160413771807935
37,6834,0,15001,0,10141,728,63,0,139,0.0,1265.0,true,False,new,mock,DP,4,1,1.4792426782368602
