,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,context features,idx
16,837,172,1582,292,2332,266,9,1,13,152.07,1548.0,new,experiments/results/DP_2_2/5mill_C/16.onnx,DP,3,2,1632.7712440490723,800000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,16
17,422,51,728,76,771,78,0,1,11,40.54,474.0,new,experiments/results/DP_2_2/5mill_C/17.onnx,DP,3,2,1733.8201549053192,850000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,17
18,695,43,1302,58,1608,263,7,1,13,135.28,1000.0,new,experiments/results/DP_2_2/5mill_C/18.onnx,DP,3,2,1837.1449797153473,900000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,18
19,520,75,924,125,1109,105,2,1,31,72.92,733.0,new,experiments/results/DP_2_2/5mill_C/19.onnx,DP,3,2,1944.095936536789,950000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,19
20,549,110,1064,203,916,133,0,1,48,147.7,534.0,new,experiments/results/DP_2_2/5mill_C/20.onnx,DP,3,2,2048.4652860164642,1000000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,20
21,523,132,1085,247,1173,177,0,1,23,13.04,733.0,new,experiments/results/DP_2_2/5mill_C/21.onnx,DP,3,2,2152.719897031784,1050000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,21
22,566,54,1171,83,1168,186,5,1,55,65.15,730.0,new,experiments/results/DP_2_2/5mill_C/22.onnx,DP,3,2,2257.931475877762,1100000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,22
23,588,118,1152,194,1411,218,0,1,47,85.87,843.0,new,experiments/results/DP_2_2/5mill_C/23.onnx,DP,3,2,2364.4285786151886,1150000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,23
24,514,142,1074,264,994,219,0,1,37,32.03,557.0,new,experiments/results/DP_2_2/5mill_C/24.onnx,DP,3,2,2471.9093811511993,1200000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,24
25,443,179,920,366,953,201,0,1,18,138.59,530.0,new,experiments/results/DP_2_2/5mill_C/25.onnx,DP,3,2,2584.8376185894012,1250000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,25
26,344,122,670,218,678,163,0,1,43,69.32,303.0,new,experiments/results/DP_2_2/5mill_C/26.onnx,DP,3,2,2704.030558347702,1300000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,26
27,276,79,497,137,592,110,0,1,15,19.36,289.0,new,experiments/results/DP_2_2/5mill_C/27.onnx,DP,3,2,2834.805776834488,1350000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,27
28,383,37,614,45,641,34,4,8,0,122.39,386.0,new,experiments/results/DP_2_2/5mill_C/28.onnx,DP,3,2,2966.0270326137543,1400000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,28
29,292,106,496,194,645,94,0,1,0,43.31,362.0,new,experiments/results/DP_2_2/5mill_C/29.onnx,DP,3,2,3065.46670627594,1450000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,29
30,174,68,265,103,382,36,0,1,0,67.7,145.0,new,experiments/results/DP_2_2/5mill_C/30.onnx,DP,3,2,3163.9464526176453,1500000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,30
31,552,221,1109,466,1280,262,0,1,39,116.1,709.0,new,experiments/results/DP_2_2/5mill_C/31.onnx,DP,3,2,3262.3125636577606,1550000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,31
32,172,76,283,126,418,41,0,1,0,76.71,164.0,new,experiments/results/DP_2_2/5mill_C/32.onnx,DP,3,2,3361.0536234378815,1600000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,32
33,858,207,1823,445,1730,176,3,1,47,80.07,1210.0,new,experiments/results/DP_2_2/5mill_C/33.onnx,DP,3,2,3459.1620111465454,1650000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,33
34,517,157,1016,313,1194,184,0,1,21,81.93,672.0,new,experiments/results/DP_2_2/5mill_C/34.onnx,DP,3,2,3557.9432055950165,1700000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,34
35,1170,316,2559,684,2476,278,44,1,33,62.61,1753.0,new,experiments/results/DP_2_2/5mill_C/35.onnx,DP,3,2,3657.54732131958,1750000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,35
36,939,205,1917,416,2505,71,18,1,84,191.87,2035.0,new,experiments/results/DP_2_2/5mill_C/36.onnx,DP,3,2,3756.581647157669,1800000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,36
37,1199,119,2481,226,3851,161,21,1,60,161.63,3247.0,new,experiments/results/DP_2_2/5mill_C/37.onnx,DP,3,2,3857.218747138977,1850000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,37
38,601,195,1126,384,1435,174,0,1,0,69.33,996.0,new,experiments/results/DP_2_2/5mill_C/38.onnx,DP,3,2,3958.097023963928,1900000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,38
39,848,144,1684,286,2322,206,14,1,52,242.6,1796.0,new,experiments/results/DP_2_2/5mill_C/39.onnx,DP,3,2,4059.0665442943573,1950000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,39
40,951,194,1847,387,2633,120,15,1,15,107.87,2205.0,new,experiments/results/DP_2_2/5mill_C/40.onnx,DP,3,2,4160.830249786377,2000000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,40
41,118,63,199,97,328,22,0,1,0,30.71,112.0,new,experiments/results/DP_2_2/5mill_C/41.onnx,DP,3,2,4261.73312497139,2050000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,41
42,228,72,406,113,518,40,0,1,0,120.73,248.0,new,experiments/results/DP_2_2/5mill_C/42.onnx,DP,3,2,4362.458238840103,2100000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,42
43,154,51,258,73,449,26,0,1,0,53.72,188.0,new,experiments/results/DP_2_2/5mill_C/43.onnx,DP,3,2,4462.696762800217,2150000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,43
44,336,102,659,184,589,106,0,1,15,48.48,297.0,new,experiments/results/DP_2_2/5mill_C/44.onnx,DP,3,2,4563.453783273697,2200000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,44
45,376,79,738,135,688,111,1,1,23,89.46,327.0,new,experiments/results/DP_2_2/5mill_C/45.onnx,DP,3,2,4666.370210170746,2250000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,45
46,1158,209,2187,387,3090,569,0,1,14,216.51,1964.0,new,experiments/results/DP_2_2/5mill_C/46.onnx,DP,3,2,4771.203416585922,2300000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,46
47,262,77,477,119,468,90,0,1,4,129.72,228.0,new,experiments/results/DP_2_2/5mill_C/47.onnx,DP,3,2,4874.819607496262,2350000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,47
48,216,116,386,213,457,57,0,1,7,76.72,194.0,new,experiments/results/DP_2_2/5mill_C/48.onnx,DP,3,2,4980.476897239685,2400000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,48
49,96,65,155,99,265,30,0,5,0,22.71,83.0,new,experiments/results/DP_2_2/5mill_C/49.onnx,DP,3,2,5088.627073049545,2450000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,49
50,106,46,182,63,304,34,0,19,0,29.7,105.0,new,experiments/results/DP_2_2/5mill_C/50.onnx,DP,3,2,5199.511387348175,2500000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,50
51,423,125,767,235,863,179,0,1,28,84.65,438.0,new,experiments/results/DP_2_2/5mill_C/51.onnx,DP,3,2,5315.516607761383,2550000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,51
52,160,62,264,96,374,45,0,1,4,58.71,144.0,new,experiments/results/DP_2_2/5mill_C/52.onnx,DP,3,2,5446.866510152817,2600000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,52
53,137,66,240,107,324,45,0,1,2,50.7,127.0,new,experiments/results/DP_2_2/5mill_C/53.onnx,DP,3,2,5575.34339427948,2650000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,53
54,148,71,250,114,419,40,0,1,0,52.72,171.0,new,experiments/results/DP_2_2/5mill_C/54.onnx,DP,3,2,5684.542671442032,2700000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,54
55,136,54,226,79,349,38,0,1,0,46.72,124.0,new,experiments/results/DP_2_2/5mill_C/55.onnx,DP,3,2,5797.034693956375,2750000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,55
56,675,173,1278,334,1468,249,0,1,5,148.4,1016.0,new,experiments/results/DP_2_2/5mill_C/56.onnx,DP,3,2,5912.920530557632,2800000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,56
57,265,105,420,198,601,89,0,1,1,135.71,263.0,new,experiments/results/DP_2_2/5mill_C/57.onnx,DP,3,2,6051.5240886211395,2850000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,57
58,756,138,1393,246,1897,245,4,1,20,97.69,1230.0,new,experiments/results/DP_2_2/5mill_C/58.onnx,DP,3,2,6155.14479804039,2900000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,58
59,108,42,181,55,334,43,0,1,0,34.7,107.0,new,experiments/results/DP_2_2/5mill_C/59.onnx,DP,3,2,6257.862165927887,2950000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,59
60,842,266,1886,580,2094,417,0,1,36,14.06,1333.0,new,experiments/results/DP_2_2/5mill_C/60.onnx,DP,3,2,6362.982910394669,3000000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,60
61,1217,263,2824,564,3756,557,0,1,17,228.16,2725.0,new,experiments/results/DP_2_2/5mill_C/61.onnx,DP,3,2,6468.226413488388,3050000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,61
62,147,40,259,51,386,55,0,1,15,42.71,134.0,new,experiments/results/DP_2_2/5mill_C/62.onnx,DP,3,2,6572.940078496933,3100000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,62
63,124,43,162,57,318,13,0,1,3,29.71,100.0,new,experiments/results/DP_2_2/5mill_C/63.onnx,DP,3,2,6679.697094678879,3150000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,63
64,401,121,727,207,757,100,0,1,1,33.67,408.0,new,experiments/results/DP_2_2/5mill_C/64.onnx,DP,3,2,6788.268392086029,3200000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,64
65,522,40,954,52,1010,139,1,1,72,11.89,579.0,new,experiments/results/DP_2_2/5mill_C/65.onnx,DP,3,2,6897.272023200989,3250000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,65
66,484,110,829,207,890,134,0,1,32,57.82,459.0,new,experiments/results/DP_2_2/5mill_C/66.onnx,DP,3,2,7010.149385213852,3300000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,66
67,667,102,1145,180,1314,201,0,1,3,34.41,858.0,new,experiments/results/DP_2_2/5mill_C/67.onnx,DP,3,2,7129.494841814041,3350000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,67
68,567,99,957,168,1094,121,0,1,51,135.76,654.0,new,experiments/results/DP_2_2/5mill_C/68.onnx,DP,3,2,7262.922465085983,3400000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,68
69,187,78,335,130,513,74,0,13,0,97.71,240.0,new,experiments/results/DP_2_2/5mill_C/69.onnx,DP,3,2,7400.701733350754,3450000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,69
70,150,71,258,115,444,56,0,1,0,59.76,176.0,new,experiments/results/DP_2_2/5mill_C/70.onnx,DP,3,2,7526.311767101288,3500000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,70
71,227,85,378,144,468,58,0,1,0,117.72,210.0,new,experiments/results/DP_2_2/5mill_C/71.onnx,DP,3,2,7628.756779909134,3550000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,71
72,162,69,269,111,465,41,0,9,0,70.78,209.0,new,experiments/results/DP_2_2/5mill_C/72.onnx,DP,3,2,7730.28527545929,3600000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,72
73,402,153,824,296,932,119,1,1,45,134.36,509.0,new,experiments/results/DP_2_2/5mill_C/73.onnx,DP,3,2,7832.113243818283,3650000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,73
74,302,140,560,276,614,85,1,44,9,89.25,355.0,new,experiments/results/DP_2_2/5mill_C/74.onnx,DP,3,2,7934.719887971878,3700000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,74
75,556,86,902,136,1202,144,1,1,0,19.16,711.0,new,experiments/results/DP_2_2/5mill_C/75.onnx,DP,3,2,8038.308785676956,3750000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,75
76,603,179,1156,344,1662,258,0,16,0,20.5,1107.0,new,experiments/results/DP_2_2/5mill_C/76.onnx,DP,3,2,8142.083913326263,3800000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,76
77,456,151,817,295,1058,133,0,43,0,29.82,643.0,new,experiments/results/DP_2_2/5mill_C/77.onnx,DP,3,2,8245.323021411896,3850000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,77
78,538,83,837,131,973,80,0,1,0,14.86,636.0,new,experiments/results/DP_2_2/5mill_C/78.onnx,DP,3,2,8348.804412841797,3900000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,78
79,452,59,731,89,1013,89,0,1,0,12.67,634.0,new,experiments/results/DP_2_2/5mill_C/79.onnx,DP,3,2,8451.737030267715,3950000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,79
80,634,107,1138,184,1584,249,0,1,0,85.42,1003.0,new,experiments/results/DP_2_2/5mill_C/80.onnx,DP,3,2,8554.548486948013,4000000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,80
81,643,108,990,170,1467,135,0,1,0,15.33,996.0,new,experiments/results/DP_2_2/5mill_C/81.onnx,DP,3,2,8656.969495773315,4050000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,81
82,571,49,866,69,1100,75,0,1,16,92.03,720.0,new,experiments/results/DP_2_2/5mill_C/82.onnx,DP,3,2,8761.2110850811,4100000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,82
83,995,284,2174,614,2488,317,3,1,27,78.48,1738.0,new,experiments/results/DP_2_2/5mill_C/83.onnx,DP,3,2,8865.9234457016,4150000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,83
84,478,51,773,74,1089,119,0,1,0,51.09,682.0,new,experiments/results/DP_2_2/5mill_C/84.onnx,DP,3,2,8972.956085681915,4200000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,84
85,805,113,1305,185,1934,232,5,1,0,121.66,1427.0,new,experiments/results/DP_2_2/5mill_C/85.onnx,DP,3,2,9083.210006952286,4250000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,85
86,681,85,1123,144,1794,218,1,1,0,171.7,1197.0,new,experiments/results/DP_2_2/5mill_C/86.onnx,DP,3,2,9197.59204339981,4300000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,86
87,502,43,735,57,1249,131,2,1,0,56.02,755.0,new,experiments/results/DP_2_2/5mill_C/87.onnx,DP,3,2,9314.906798124313,4350000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,87
88,142,46,260,63,399,5,2,1,0,62.73,153.0,new,experiments/results/DP_2_2/5mill_C/88.onnx,DP,3,2,9432.35372877121,4400000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,88
89,159,37,201,45,439,24,0,1,0,49.76,161.0,new,experiments/results/DP_2_2/5mill_C/89.onnx,DP,3,2,9550.72173666954,4450000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,89
90,990,182,2195,371,2855,365,8,1,28,167.49,2056.0,new,experiments/results/DP_2_2/5mill_C/90.onnx,DP,3,2,9682.147439479828,4500000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,90
91,916,256,2072,583,2656,513,2,1,17,179.64,1711.0,new,experiments/results/DP_2_2/5mill_C/91.onnx,DP,3,2,9794.686916828156,4550000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,91
92,130,46,204,64,356,29,0,1,0,42.72,137.0,new,experiments/results/DP_2_2/5mill_C/92.onnx,DP,3,2,9895.368493795395,4600000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,92
93,179,51,257,74,529,55,0,1,0,78.79,207.0,new,experiments/results/DP_2_2/5mill_C/93.onnx,DP,3,2,9995.001304626465,4650000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,93
94,441,68,718,107,1056,103,3,1,0,93.86,654.0,new,experiments/results/DP_2_2/5mill_C/94.onnx,DP,3,2,10094.589280843735,4700000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,94
95,476,59,582,92,915,34,0,1,0,90.73,529.0,new,experiments/results/DP_2_2/5mill_C/95.onnx,DP,3,2,10195.21221780777,4750000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,95
96,546,40,691,51,1033,62,2,1,1,72.09,651.0,new,experiments/results/DP_2_2/5mill_C/96.onnx,DP,3,2,10295.298711299896,4800000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,96
97,570,72,872,108,1350,166,1,1,0,187.15,891.0,new,experiments/results/DP_2_2/5mill_C/97.onnx,DP,3,2,10395.691829442978,4850000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,97
98,937,80,1217,103,2197,152,1,1,0,193.87,1639.0,new,experiments/results/DP_2_2/5mill_C/98.onnx,DP,3,2,10497.193566799164,4900000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,98
99,416,124,666,217,1095,90,0,69,4,47.9,665.0,new,experiments/results/DP_2_2/5mill_C/99.onnx,DP,3,2,10598.780041217804,4950000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,99
100,564,43,809,57,1139,74,1,1,0,127.99,746.0,new,experiments/results/DP_2_2/5mill_C/100.onnx,DP,3,2,10699.759378910065,5000000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,100
