,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,context features,idx
13,77,36,123,52,228,13,0,1,5,24.18,41.0,new,experiments/results/DP_2_2/5mill_C/13.onnx,DP,2,2,1332.525444984436,650000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,13
14,126,31,205,42,262,27,0,1,9,11.74,58.0,new,experiments/results/DP_2_2/5mill_C/14.onnx,DP,2,2,1433.0993547439575,700000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,14
15,63,31,93,41,222,14,0,1,3,21.7,52.0,new,experiments/results/DP_2_2/5mill_C/15.onnx,DP,2,2,1532.8946468830109,750000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,15
16,71,31,107,42,208,19,0,1,6,22.18,40.0,new,experiments/results/DP_2_2/5mill_C/16.onnx,DP,2,2,1632.7712440490723,800000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,16
17,71,31,103,41,239,15,0,1,4,23.62,51.0,new,experiments/results/DP_2_2/5mill_C/17.onnx,DP,2,2,1733.8201549053192,850000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,17
18,71,31,105,42,213,21,0,1,5,22.66,58.0,new,experiments/results/DP_2_2/5mill_C/18.onnx,DP,2,2,1837.1449797153473,900000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,18
19,79,42,131,65,214,22,0,1,6,26.66,55.0,new,experiments/results/DP_2_2/5mill_C/19.onnx,DP,2,2,1944.095936536789,950000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,19
20,71,31,104,42,194,15,0,1,4,23.14,41.0,new,experiments/results/DP_2_2/5mill_C/20.onnx,DP,2,2,2048.4652860164642,1000000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,20
21,73,31,108,41,198,14,0,1,6,23.14,49.0,new,experiments/results/DP_2_2/5mill_C/21.onnx,DP,2,2,2152.719897031784,1050000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,21
22,74,31,107,41,215,18,0,1,4,23.62,39.0,new,experiments/results/DP_2_2/5mill_C/22.onnx,DP,2,2,2257.931475877762,1100000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,22
23,77,48,120,74,201,16,0,1,6,24.66,43.0,new,experiments/results/DP_2_2/5mill_C/23.onnx,DP,2,2,2364.4285786151886,1150000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,23
24,83,31,122,41,202,20,0,1,8,24.66,42.0,new,experiments/results/DP_2_2/5mill_C/24.onnx,DP,2,2,2471.9093811511993,1200000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,24
25,104,36,171,52,298,45,1,1,12,8.69,60.0,new,experiments/results/DP_2_2/5mill_C/25.onnx,DP,2,2,2584.8376185894012,1250000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,25
26,97,60,165,96,266,47,0,1,9,8.74,52.0,new,experiments/results/DP_2_2/5mill_C/26.onnx,DP,2,2,2704.030558347702,1300000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,26
27,59,28,83,35,213,18,0,1,3,23.14,45.0,new,experiments/results/DP_2_2/5mill_C/27.onnx,DP,2,2,2834.805776834488,1350000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,27
28,37,25,41,29,172,4,0,1,0,18.66,29.0,new,experiments/results/DP_2_2/5mill_C/28.onnx,DP,2,2,2966.0270326137543,1400000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,28
29,45,25,56,29,173,7,0,1,2,19.14,34.0,new,experiments/results/DP_2_2/5mill_C/29.onnx,DP,2,2,3065.46670627594,1450000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,29
30,37,25,44,29,172,4,0,1,3,18.18,20.0,new,experiments/results/DP_2_2/5mill_C/30.onnx,DP,2,2,3163.9464526176453,1500000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,30
31,104,47,155,75,233,21,0,1,5,27.14,42.0,new,experiments/results/DP_2_2/5mill_C/31.onnx,DP,2,2,3262.3125636577606,1550000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,31
32,82,39,128,55,264,6,0,1,10,24.66,55.0,new,experiments/results/DP_2_2/5mill_C/32.onnx,DP,2,2,3361.0536234378815,1600000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,32
33,29,25,34,29,164,5,0,1,1,18.18,24.0,new,experiments/results/DP_2_2/5mill_C/33.onnx,DP,2,2,3459.1620111465454,1650000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,33
34,40,28,51,35,217,8,0,1,1,19.62,31.0,new,experiments/results/DP_2_2/5mill_C/34.onnx,DP,2,2,3557.9432055950165,1700000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,34
35,65,36,97,52,200,13,0,1,6,21.14,39.0,new,experiments/results/DP_2_2/5mill_C/35.onnx,DP,2,2,3657.54732131958,1750000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,35
36,60,31,87,41,202,11,0,1,6,20.66,39.0,new,experiments/results/DP_2_2/5mill_C/36.onnx,DP,2,2,3756.581647157669,1800000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,36
37,73,31,110,41,195,12,0,1,3,23.62,38.0,new,experiments/results/DP_2_2/5mill_C/37.onnx,DP,2,2,3857.218747138977,1850000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,37
38,81,31,125,41,204,19,0,1,5,25.14,48.0,new,experiments/results/DP_2_2/5mill_C/38.onnx,DP,2,2,3958.097023963928,1900000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,38
39,84,31,138,42,206,20,0,1,7,26.18,52.0,new,experiments/results/DP_2_2/5mill_C/39.onnx,DP,2,2,4059.0665442943573,1950000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,39
40,77,31,116,41,201,18,0,1,4,24.18,39.0,new,experiments/results/DP_2_2/5mill_C/40.onnx,DP,2,2,4160.830249786377,2000000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,40
41,69,36,105,51,189,11,0,1,4,22.18,35.0,new,experiments/results/DP_2_2/5mill_C/41.onnx,DP,2,2,4261.73312497139,2050000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,41
42,71,28,106,35,208,12,0,1,3,21.62,36.0,new,experiments/results/DP_2_2/5mill_C/42.onnx,DP,2,2,4362.458238840103,2100000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,42
43,69,28,98,35,240,10,0,1,4,21.62,41.0,new,experiments/results/DP_2_2/5mill_C/43.onnx,DP,2,2,4462.696762800217,2150000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,43
44,101,36,151,51,208,23,0,1,4,26.18,42.0,new,experiments/results/DP_2_2/5mill_C/44.onnx,DP,2,2,4563.453783273697,2200000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,44
45,76,31,118,41,223,19,0,1,5,24.66,47.0,new,experiments/results/DP_2_2/5mill_C/45.onnx,DP,2,2,4666.370210170746,2250000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,45
46,55,28,79,35,212,17,0,1,1,22.66,43.0,new,experiments/results/DP_2_2/5mill_C/46.onnx,DP,2,2,4771.203416585922,2300000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,46
47,72,37,105,50,213,17,0,1,5,23.14,46.0,new,experiments/results/DP_2_2/5mill_C/47.onnx,DP,2,2,4874.819607496262,2350000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,47
48,49,28,69,35,217,10,0,1,3,19.62,25.0,new,experiments/results/DP_2_2/5mill_C/48.onnx,DP,2,2,4980.476897239685,2400000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,48
49,64,25,89,29,201,11,0,1,5,21.62,44.0,new,experiments/results/DP_2_2/5mill_C/49.onnx,DP,2,2,5088.627073049545,2450000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,49
50,49,25,68,29,206,10,0,1,8,19.7,37.0,new,experiments/results/DP_2_2/5mill_C/50.onnx,DP,2,2,5199.511387348175,2500000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,50
51,64,25,85,29,213,10,0,1,5,21.62,31.0,new,experiments/results/DP_2_2/5mill_C/51.onnx,DP,2,2,5315.516607761383,2550000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,51
52,47,28,64,35,192,9,0,1,5,19.62,26.0,new,experiments/results/DP_2_2/5mill_C/52.onnx,DP,2,2,5446.866510152817,2600000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,52
53,46,28,64,35,199,13,0,1,0,20.66,39.0,new,experiments/results/DP_2_2/5mill_C/53.onnx,DP,2,2,5575.34339427948,2650000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,53
54,47,28,66,35,178,17,0,1,1,19.7,26.0,new,experiments/results/DP_2_2/5mill_C/54.onnx,DP,2,2,5684.542671442032,2700000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,54
55,50,31,67,41,188,12,0,1,4,19.62,32.0,new,experiments/results/DP_2_2/5mill_C/55.onnx,DP,2,2,5797.034693956375,2750000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,55
56,87,34,126,44,241,21,0,1,8,27.14,51.0,new,experiments/results/DP_2_2/5mill_C/56.onnx,DP,2,2,5912.920530557632,2800000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,56
57,70,28,100,35,253,19,0,1,2,23.62,50.0,new,experiments/results/DP_2_2/5mill_C/57.onnx,DP,2,2,6051.5240886211395,2850000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,57
58,51,25,62,29,212,5,0,1,5,20.18,37.0,new,experiments/results/DP_2_2/5mill_C/58.onnx,DP,2,2,6155.14479804039,2900000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,58
59,45,25,56,29,197,7,0,1,5,19.14,28.0,new,experiments/results/DP_2_2/5mill_C/59.onnx,DP,2,2,6257.862165927887,2950000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,59
60,81,31,122,41,201,19,0,1,13,24.66,49.0,new,experiments/results/DP_2_2/5mill_C/60.onnx,DP,2,2,6362.982910394669,3000000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,60
61,51,28,65,35,228,10,0,1,1,20.66,31.0,new,experiments/results/DP_2_2/5mill_C/61.onnx,DP,2,2,6468.226413488388,3050000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,61
62,49,25,68,29,192,12,0,1,3,20.18,35.0,new,experiments/results/DP_2_2/5mill_C/62.onnx,DP,2,2,6572.940078496933,3100000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,62
63,96,61,152,98,256,29,0,1,10,29.62,55.0,new,experiments/results/DP_2_2/5mill_C/63.onnx,DP,2,2,6679.697094678879,3150000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,63
64,54,28,69,35,180,10,0,1,3,20.66,32.0,new,experiments/results/DP_2_2/5mill_C/64.onnx,DP,2,2,6788.268392086029,3200000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,64
65,69,31,99,42,244,14,0,1,4,22.18,53.0,new,experiments/results/DP_2_2/5mill_C/65.onnx,DP,2,2,6897.272023200989,3250000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,65
66,114,47,169,76,226,25,0,1,16,29.62,53.0,new,experiments/results/DP_2_2/5mill_C/66.onnx,DP,2,2,7010.149385213852,3300000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,66
67,69,31,95,42,193,11,0,1,6,22.66,43.0,new,experiments/results/DP_2_2/5mill_C/67.onnx,DP,2,2,7129.494841814041,3350000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,67
68,93,25,135,29,251,24,0,1,5,27.14,60.0,new,experiments/results/DP_2_2/5mill_C/68.onnx,DP,2,2,7262.922465085983,3400000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,68
69,27,25,32,29,157,4,0,1,0,17.63,24.0,new,experiments/results/DP_2_2/5mill_C/69.onnx,DP,2,2,7400.701733350754,3450000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,69
70,59,28,85,35,239,17,0,1,4,22.66,43.0,new,experiments/results/DP_2_2/5mill_C/70.onnx,DP,2,2,7526.311767101288,3500000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,70
71,53,28,68,35,201,10,0,1,4,21.14,39.0,new,experiments/results/DP_2_2/5mill_C/71.onnx,DP,2,2,7628.756779909134,3550000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,71
72,56,31,74,41,201,9,0,1,3,21.14,43.0,new,experiments/results/DP_2_2/5mill_C/72.onnx,DP,2,2,7730.28527545929,3600000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,72
73,91,52,139,79,275,26,0,1,8,28.66,63.0,new,experiments/results/DP_2_2/5mill_C/73.onnx,DP,2,2,7832.113243818283,3650000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,73
74,57,28,73,35,203,9,0,1,2,21.14,43.0,new,experiments/results/DP_2_2/5mill_C/74.onnx,DP,2,2,7934.719887971878,3700000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,74
75,75,28,105,35,230,13,0,1,3,25.62,66.0,new,experiments/results/DP_2_2/5mill_C/75.onnx,DP,2,2,8038.308785676956,3750000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,75
76,67,31,96,41,233,16,1,1,2,24.66,44.0,new,experiments/results/DP_2_2/5mill_C/76.onnx,DP,2,2,8142.083913326263,3800000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,76
77,69,28,99,35,199,20,0,1,5,24.18,38.0,new,experiments/results/DP_2_2/5mill_C/77.onnx,DP,2,2,8245.323021411896,3850000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,77
78,66,28,92,35,196,24,0,1,2,24.18,31.0,new,experiments/results/DP_2_2/5mill_C/78.onnx,DP,2,2,8348.804412841797,3900000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,78
79,58,28,82,35,186,13,0,1,6,21.14,31.0,new,experiments/results/DP_2_2/5mill_C/79.onnx,DP,2,2,8451.737030267715,3950000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,79
80,62,28,87,35,195,19,0,1,2,23.62,39.0,new,experiments/results/DP_2_2/5mill_C/80.onnx,DP,2,2,8554.548486948013,4000000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,80
81,63,28,91,35,222,23,0,1,2,23.7,57.0,new,experiments/results/DP_2_2/5mill_C/81.onnx,DP,2,2,8656.969495773315,4050000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,81
82,61,28,83,35,210,13,0,1,3,22.18,38.0,new,experiments/results/DP_2_2/5mill_C/82.onnx,DP,2,2,8761.2110850811,4100000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,82
83,65,28,96,35,201,23,0,1,3,24.66,39.0,new,experiments/results/DP_2_2/5mill_C/83.onnx,DP,2,2,8865.9234457016,4150000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,83
84,64,28,89,35,199,21,0,1,3,24.18,45.0,new,experiments/results/DP_2_2/5mill_C/84.onnx,DP,2,2,8972.956085681915,4200000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,84
85,63,28,84,35,224,11,0,1,5,21.14,40.0,new,experiments/results/DP_2_2/5mill_C/85.onnx,DP,2,2,9083.210006952286,4250000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,85
86,64,31,94,41,243,18,0,1,2,24.66,59.0,new,experiments/results/DP_2_2/5mill_C/86.onnx,DP,2,2,9197.59204339981,4300000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,86
87,66,31,97,41,248,25,0,1,3,24.66,55.0,new,experiments/results/DP_2_2/5mill_C/87.onnx,DP,2,2,9314.906798124313,4350000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,87
88,54,28,75,35,224,13,0,1,6,20.18,29.0,new,experiments/results/DP_2_2/5mill_C/88.onnx,DP,2,2,9432.35372877121,4400000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,88
89,82,34,119,44,251,26,0,1,2,27.14,61.0,new,experiments/results/DP_2_2/5mill_C/89.onnx,DP,2,2,9550.72173666954,4450000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,89
90,72,31,107,42,226,21,0,1,3,24.66,56.0,new,experiments/results/DP_2_2/5mill_C/90.onnx,DP,2,2,9682.147439479828,4500000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,90
91,67,28,94,35,222,18,0,1,4,23.14,35.0,new,experiments/results/DP_2_2/5mill_C/91.onnx,DP,2,2,9794.686916828156,4550000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,91
92,53,31,74,42,232,16,0,1,1,21.62,39.0,new,experiments/results/DP_2_2/5mill_C/92.onnx,DP,2,2,9895.368493795395,4600000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,92
93,58,34,90,44,199,25,0,1,2,24.18,43.0,new,experiments/results/DP_2_2/5mill_C/93.onnx,DP,2,2,9995.001304626465,4650000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,93
94,67,37,98,51,241,17,0,1,4,24.18,51.0,new,experiments/results/DP_2_2/5mill_C/94.onnx,DP,2,2,10094.589280843735,4700000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,94
95,63,37,95,51,223,19,0,1,3,23.62,50.0,new,experiments/results/DP_2_2/5mill_C/95.onnx,DP,2,2,10195.21221780777,4750000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,95
96,65,39,101,59,201,25,0,1,2,24.66,45.0,new,experiments/results/DP_2_2/5mill_C/96.onnx,DP,2,2,10295.298711299896,4800000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,96
97,79,28,100,35,227,17,0,1,3,25.62,46.0,new,experiments/results/DP_2_2/5mill_C/97.onnx,DP,2,2,10395.691829442978,4850000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,97
98,52,28,73,35,215,16,0,1,4,20.66,38.0,new,experiments/results/DP_2_2/5mill_C/98.onnx,DP,2,2,10497.193566799164,4900000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,98
99,67,31,101,41,218,23,0,1,1,25.14,58.0,new,experiments/results/DP_2_2/5mill_C/99.onnx,DP,2,2,10598.780041217804,4950000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,99
100,56,31,79,42,202,14,0,1,5,22.18,51.0,new,experiments/results/DP_2_2/5mill_C/100.onnx,DP,2,2,10699.759378910065,5000000,1e-05,20,0.1,25,True,10000,True,10000,True,True,True,100
