,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,idx
0,4.0,0.0,3.0,0.0,118.0,0.0,0.0,0.0,1.0,0.0,5.0,new,experiments/results/DP_2_2/5mill_C/0.onnx,DP,1,1,0
1,5.0,0.0,4.0,0.0,149.0,0.0,0.0,0.0,1.0,0.0,5.0,new,experiments/results/DP_2_2/5mill_C/0.onnx,DP,1,2,0
2,6.0,0.0,5.0,0.0,144.0,0.0,0.0,0.0,1.0,0.0,4.0,new,experiments/results/DP_2_2/5mill_C/0.onnx,DP,1,3,0
3,7.0,0.0,6.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,5.0,new,experiments/results/DP_2_2/5mill_C/0.onnx,DP,1,4,0
4,8.0,0.0,7.0,0.0,121.0,0.0,0.0,0.0,1.0,0.0,4.0,new,experiments/results/DP_2_2/5mill_C/0.onnx,DP,1,5,0
5,9.0,0.0,8.0,0.0,120.0,0.0,0.0,0.0,1.0,0.0,5.0,new,experiments/results/DP_2_2/5mill_C/0.onnx,DP,1,6,0
6,10.0,0.0,9.0,0.0,129.0,0.0,0.0,0.0,1.0,0.0,5.0,new,experiments/results/DP_2_2/5mill_C/0.onnx,DP,1,7,0
7,11.0,0.0,10.0,0.0,121.0,0.0,0.0,0.0,1.0,0.0,4.0,new,experiments/results/DP_2_2/5mill_C/0.onnx,DP,1,8,0
8,12.0,0.0,11.0,0.0,120.0,0.0,0.0,0.0,1.0,0.0,4.0,new,experiments/results/DP_2_2/5mill_C/0.onnx,DP,1,9,0
9,13.0,0.0,12.0,0.0,120.0,0.0,0.0,0.0,1.0,0.0,7.0,new,experiments/results/DP_2_2/5mill_C/0.onnx,DP,1,10,0
10,14.0,0.0,13.0,0.0,159.0,0.0,0.0,0.0,1.0,0.0,9.0,new,experiments/results/DP_2_2/5mill_C/0.onnx,DP,1,11,0
11,15.0,0.0,14.0,0.0,125.0,0.0,0.0,0.0,1.0,0.0,4.0,new,experiments/results/DP_2_2/5mill_C/0.onnx,DP,1,12,0
12,16.0,0.0,15.0,0.0,153.0,0.0,0.0,0.0,1.0,0.0,5.0,new,experiments/results/DP_2_2/5mill_C/0.onnx,DP,1,13,0
13,17.0,0.0,16.0,0.0,126.0,0.0,0.0,0.0,1.0,0.0,8.0,new,experiments/results/DP_2_2/5mill_C/0.onnx,DP,1,14,0
14,18.0,0.0,17.0,0.0,124.0,0.0,0.0,0.0,1.0,0.0,5.0,new,experiments/results/DP_2_2/5mill_C/0.onnx,DP,1,15,0
15,95.0,32.0,163.0,46.0,230.0,44.0,1.0,1.0,13.0,29.7,48.0,new,experiments/results/DP_2_2/5mill_C/0.onnx,DP,2,1,0
16,51.0,31.0,70.0,42.0,206.0,5.0,1.0,1.0,7.0,19.62,37.0,new,experiments/results/DP_2_2/5mill_C/0.onnx,DP,2,2,0
17,201.0,92.0,355.0,160.0,359.0,67.0,0.0,1.0,40.0,29.72,88.0,new,experiments/results/DP_2_2/5mill_C/0.onnx,DP,2,3,0
18,238.0,102.0,417.0,177.0,343.0,72.0,0.0,1.0,50.0,39.73,104.0,new,experiments/results/DP_2_2/5mill_C/0.onnx,DP,2,4,0
19,275.0,112.0,479.0,194.0,409.0,76.0,0.0,1.0,60.0,50.78,119.0,new,experiments/results/DP_2_2/5mill_C/0.onnx,DP,2,5,0
20,312.0,122.0,541.0,211.0,417.0,79.0,0.0,1.0,70.0,61.77,116.0,new,experiments/results/DP_2_2/5mill_C/0.onnx,DP,2,6,0
21,349.0,230.0,603.0,397.0,464.0,89.0,0.0,1.0,80.0,73.79,139.0,new,experiments/results/DP_2_2/5mill_C/0.onnx,DP,2,7,0
22,386.0,250.0,665.0,431.0,457.0,93.0,0.0,1.0,90.0,87.84,138.0,new,experiments/results/DP_2_2/5mill_C/0.onnx,DP,2,8,0
23,423.0,270.0,727.0,465.0,643.0,97.0,0.0,1.0,100.0,100.87,196.0,new,experiments/results/DP_2_2/5mill_C/0.onnx,DP,2,9,0
24,460.0,162.0,789.0,279.0,534.0,111.0,0.0,1.0,110.0,118.88,177.0,new,experiments/results/DP_2_2/5mill_C/0.onnx,DP,2,10,0
25,497.0,172.0,851.0,296.0,583.0,119.0,0.0,1.0,120.0,134.89,191.0,new,experiments/results/DP_2_2/5mill_C/0.onnx,DP,2,11,0
26,534.0,182.0,913.0,313.0,591.0,124.0,0.0,1.0,130.0,150.94,215.0,new,experiments/results/DP_2_2/5mill_C/0.onnx,DP,2,12,0
27,571.0,192.0,975.0,330.0,595.0,129.0,0.0,1.0,140.0,26.02,204.0,new,experiments/results/DP_2_2/5mill_C/0.onnx,DP,2,13,0
28,608.0,202.0,1037.0,347.0,696.0,133.0,0.0,1.0,150.0,45.14,221.0,new,experiments/results/DP_2_2/5mill_C/0.onnx,DP,2,14,0
