,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,17,15,20,18,210,4,0,1,2,14.0,17.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,1,1,0.09523809523809523,0
1,19,17,23,21,210,4,0,1,2,14.0,20.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,1,2,0.10952380952380952,0
2,21,19,26,24,212,4,0,1,2,14.99,24.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,1,3,0.12264150943396226,0
3,23,21,29,27,213,4,0,1,2,15.5,21.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,1,4,0.13615023474178403,0
4,25,23,32,30,217,4,0,1,2,15.5,25.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,1,5,0.14746543778801843,0
5,27,25,35,33,220,4,0,1,2,15.5,25.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,1,6,0.1590909090909091,0
6,29,27,38,36,219,4,0,1,2,15.98,30.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,1,7,0.1735159817351598,0
7,31,29,41,39,228,4,0,1,2,15.98,30.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,1,8,0.17982456140350878,0
8,33,31,44,42,219,4,0,1,2,15.98,33.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,1,9,0.2009132420091324,0
9,35,33,47,45,221,4,0,1,2,15.98,30.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,1,10,0.21266968325791855,0
10,37,35,50,48,230,4,0,1,2,16.0,29.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,1,11,0.21739130434782608,0
11,39,37,53,51,233,4,0,1,2,16.48,40.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,1,12,0.22746781115879827,0
12,41,39,56,54,236,4,0,1,2,16.48,46.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,1,13,0.23728813559322035,0
13,43,41,59,57,228,4,0,1,2,16.48,34.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,1,14,0.25877192982456143,0
14,45,43,62,60,239,4,0,1,2,16.48,47.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,1,15,0.2594142259414226,0
15,113,83,227,140,322,78,0,1,12,26.0,92.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,2,1,0.7049689440993789,0
16,136,78,262,127,344,79,0,1,11,27.44,105.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,2,2,0.7616279069767442,0
17,155,90,302,151,388,90,0,1,11,16.79,134.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,2,3,0.7783505154639175,0
18,174,102,342,175,417,99,0,1,11,19.83,157.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,2,4,0.8201438848920863,0
19,193,114,380,199,410,103,0,1,11,22.72,147.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,2,5,0.926829268292683,0
20,212,126,420,223,431,103,0,1,11,27.77,151.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,2,6,0.974477958236659,0
21,231,138,460,247,431,119,0,1,11,31.77,149.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,2,7,1.0672853828306264,0
22,250,150,502,271,472,130,0,1,11,37.79,184.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,2,8,1.0635593220338984,0
23,269,162,542,295,504,148,0,1,11,42.83,205.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,2,9,1.0753968253968254,0
24,288,174,582,319,519,157,0,1,11,47.9,221.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,2,10,1.1213872832369942,0
25,307,186,622,343,507,166,0,1,11,53.9,191.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,2,11,1.2268244575936884,0
26,326,198,662,367,557,175,0,1,11,60.91,226.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,2,12,1.1885098743267504,0
27,345,213,704,398,557,185,0,1,11,68.94,232.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,2,13,1.2639138240574506,0
28,364,222,742,415,631,192,0,1,11,73.98,262.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,2,14,1.1759112519809827,0
29,383,234,780,439,586,212,0,1,11,80.05,211.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,2,15,1.3310580204778157,0
30,772,361,2307,763,1873,1009,0,1,158,65.6,449.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,3,1,1.2317138280832889,0
31,909,438,2687,992,2329,1178,0,1,155,65.0,521.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,3,2,1.1537140403606698,0
32,1057,520,3131,1210,2908,1336,0,1,172,59.34,616.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,3,3,1.076685006877579,0
33,1205,593,3575,1405,3541,1540,0,1,190,69.94,709.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,3,4,1.0096018073990398,0
34,1353,678,4017,1626,4700,1698,0,1,208,191.03,838.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,3,5,0.8546808510638297,0
35,1501,755,4464,1829,5601,1911,0,1,230,27.94,1029.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,3,6,0.7970005356186395,0
36,1649,837,4907,2046,6603,2096,0,1,248,176.54,1004.0,false,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,3,7,0.7431470543692261,0
37,1652,0,5001,0,6921,2137,0,0,230,0.0,1061.0,true,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,3,8,0.7225834416991764,0
38,1284,0,5001,0,5791,2767,0,0,5,0.0,1320.0,true,False,new,experiments/results/TA_2_2/boolean_5/0.onnx,TA,4,1,0.8635814194439648,0
39,17,15,20,18,210,4,0,1,2,14.0,19.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,1,1,0.09523809523809523,1
40,19,17,23,21,212,5,0,1,2,14.48,20.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,1,2,0.10849056603773585,1
41,21,19,26,24,214,6,0,1,2,14.99,24.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,1,3,0.12149532710280374,1
42,23,21,29,27,214,7,0,1,2,15.5,24.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,1,4,0.13551401869158877,1
43,25,23,32,30,215,8,0,1,2,15.5,29.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,1,5,0.14883720930232558,1
44,27,25,35,33,241,9,0,1,2,15.98,37.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,1,6,0.14522821576763487,1
45,29,27,38,36,243,10,0,1,2,15.98,53.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,1,7,0.15637860082304528,1
46,31,29,41,39,231,11,0,1,2,15.98,32.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,1,8,0.1774891774891775,1
47,33,31,44,42,231,12,0,1,2,15.98,36.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,1,9,0.19047619047619047,1
48,35,33,47,45,238,13,0,1,2,16.0,40.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,1,10,0.19747899159663865,1
49,37,35,50,48,236,14,0,1,2,16.48,35.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,1,11,0.211864406779661,1
50,39,37,53,51,248,12,0,1,2,16.48,56.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,1,12,0.21370967741935484,1
51,41,39,56,54,232,12,0,1,2,16.96,34.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,1,13,0.2413793103448276,1
52,43,41,59,57,239,12,0,1,2,16.96,43.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,1,14,0.24686192468619247,1
53,45,43,62,60,244,12,0,1,2,16.96,37.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,1,15,0.2540983606557377,1
54,104,42,184,52,310,53,0,1,31,22.48,85.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,2,1,0.5935483870967742,1
55,136,48,241,61,351,67,0,1,34,25.44,106.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,2,2,0.6866096866096866,1
56,156,54,275,70,365,71,0,1,36,27.92,122.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,2,3,0.7534246575342466,1
57,176,60,312,79,373,74,0,1,37,15.82,125.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,2,4,0.8364611260053619,1
58,196,66,347,88,399,79,0,1,39,18.85,131.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,2,5,0.8696741854636592,1
59,216,72,377,97,470,87,0,1,42,21.92,194.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,2,6,0.8021276595744681,1
60,236,78,411,106,454,87,0,1,44,24.92,187.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,2,7,0.9052863436123348,1
61,256,84,447,115,493,95,0,1,43,29.01,217.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,2,8,0.9066937119675457,1
62,276,90,483,124,466,100,0,1,39,31.0,174.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,2,9,1.036480686695279,1
63,296,96,517,133,479,106,0,1,45,35.0,188.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,2,10,1.0793319415448852,1
64,316,102,551,142,514,112,0,1,48,38.97,217.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,2,11,1.0719844357976653,1
65,336,108,585,151,546,114,0,1,50,43.02,233.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,2,12,1.0714285714285714,1
66,356,114,619,160,522,119,0,1,52,47.03,191.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,2,13,1.185823754789272,1
67,376,120,653,169,573,127,0,1,54,50.02,254.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,2,14,1.1396160558464223,1
68,396,126,687,178,631,131,0,1,56,56.06,296.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,2,15,1.0887480190174326,1
69,742,180,1946,295,1611,937,0,1,234,138.22,477.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,3,1,1.2079453755431409,1
70,928,187,2372,305,1950,1018,0,1,314,55.63,581.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,3,2,1.2164102564102564,1
71,1076,226,2698,376,2361,1055,0,1,369,71.52,755.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,3,3,1.1427361287590003,1
72,1224,252,3029,422,2701,1116,0,1,406,147.93,839.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,3,4,1.1214365049981487,1
73,1372,232,3390,379,3245,1213,0,1,438,100.46,969.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,3,5,1.044684129429892,1
74,1520,300,3682,519,3517,1257,0,1,477,74.2,1165.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,3,6,1.0469149843616719,1
75,1668,324,4023,562,4146,1344,0,1,515,54.41,1341.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,3,7,0.9703328509406657,1
76,1816,295,4405,481,5104,1430,0,1,565,71.96,1565.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,3,8,0.8630485893416928,1
77,1920,310,4558,508,5106,1384,0,1,609,144.02,1651.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,3,9,0.8926752839796318,1
78,2059,326,4876,533,5729,1447,0,1,655,72.91,1718.0,false,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,3,10,0.8511083958806074,1
79,2118,0,5001,0,5795,1449,0,0,627,0.0,1964.0,true,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,3,11,0.8629853321829163,1
80,1981,0,5001,0,7028,2607,0,0,162,0.0,2411.0,true,False,new,experiments/results/TA_2_2/boolean_5/1.onnx,TA,4,1,0.7115822424587365,1
81,17,15,20,18,211,4,0,1,2,14.0,19.0,false,False,new,experiments/results/TA_2_2/boolean_5/2.onnx,TA,1,1,0.0947867298578199,2
82,19,17,23,21,208,5,0,1,2,14.48,16.0,false,False,new,experiments/results/TA_2_2/boolean_5/2.onnx,TA,1,2,0.11057692307692307,2
83,21,19,26,24,215,6,0,1,2,14.99,20.0,false,False,new,experiments/results/TA_2_2/boolean_5/2.onnx,TA,1,3,0.12093023255813953,2
84,23,21,29,27,219,7,0,1,2,15.5,25.0,false,False,new,experiments/results/TA_2_2/boolean_5/2.onnx,TA,1,4,0.1324200913242009,2
85,25,23,32,30,220,8,0,1,2,15.5,27.0,false,False,new,experiments/results/TA_2_2/boolean_5/2.onnx,TA,1,5,0.14545454545454545,2
86,27,25,35,33,219,9,0,1,2,15.98,31.0,false,False,new,experiments/results/TA_2_2/boolean_5/2.onnx,TA,1,6,0.1598173515981735,2
87,29,27,38,36,221,10,0,1,2,15.98,27.0,false,False,new,experiments/results/TA_2_2/boolean_5/2.onnx,TA,1,7,0.17194570135746606,2
88,31,29,41,39,223,11,0,1,2,15.98,27.0,false,False,new,experiments/results/TA_2_2/boolean_5/2.onnx,TA,1,8,0.18385650224215247,2
89,33,31,44,42,226,12,0,1,2,15.98,29.0,false,False,new,experiments/results/TA_2_2/boolean_5/2.onnx,TA,1,9,0.19469026548672566,2
90,35,33,47,45,229,13,0,1,2,16.0,34.0,false,False,new,experiments/results/TA_2_2/boolean_5/2.onnx,TA,1,10,0.2052401746724891,2
91,37,35,50,48,227,14,0,1,2,16.48,33.0,false,False,new,experiments/results/TA_2_2/boolean_5/2.onnx,TA,1,11,0.22026431718061673,2
92,39,37,53,51,233,12,0,1,2,16.48,40.0,false,False,new,experiments/results/TA_2_2/boolean_5/2.onnx,TA,1,12,0.22746781115879827,2
93,41,39,56,54,227,12,0,1,2,16.96,34.0,false,False,new,experiments/results/TA_2_2/boolean_5/2.onnx,TA,1,13,0.24669603524229075,2
94,43,41,59,57,243,12,0,1,2,16.96,44.0,false,False,new,experiments/results/TA_2_2/boolean_5/2.onnx,TA,1,14,0.24279835390946503,2
95,45,43,62,60,239,12,0,1,2,16.96,40.0,false,False,new,experiments/results/TA_2_2/boolean_5/2.onnx,TA,1,15,0.2594142259414226,2
96,104,42,184,52,311,52,0,1,31,22.48,89.0,false,False,new,experiments/results/TA_2_2/boolean_5/2.onnx,TA,2,1,0.5916398713826366,2
97,136,48,241,61,347,67,0,1,34,25.44,118.0,false,False,new,experiments/results/TA_2_2/boolean_5/2.onnx,TA,2,2,0.6945244956772334,2
98,156,54,274,70,368,72,0,1,36,27.92,117.0,false,False,new,experiments/results/TA_2_2/boolean_5/2.onnx,TA,2,3,0.7445652173913043,2
99,176,60,312,79,369,77,0,1,37,15.84,126.0,false,False,new,experiments/results/TA_2_2/boolean_5/2.onnx,TA,2,4,0.8455284552845529,2
100,196,66,347,88,400,80,0,1,39,19.84,149.0,false,False,new,experiments/results/TA_2_2/boolean_5/2.onnx,TA,2,5,0.8675,2
101,216,72,377,97,409,96,0,1,42,23.91,140.0,false,False,new,experiments/results/TA_2_2/boolean_5/2.onnx,TA,2,6,0.921760391198044,2
102,236,78,411,106,435,95,0,1,44,25.93,166.0,false,False,new,experiments/results/TA_2_2/boolean_5/2.onnx,TA,2,7,0.9448275862068966,2
103,256,84,447,115,454,109,0,1,43,29.95,164.0,false,False,new,experiments/results/TA_2_2/boolean_5/2.onnx,TA,2,8,0.9845814977973568,2
104,276,90,483,124,464,103,0,1,43,31.95,174.0,false,False,new,experiments/results/TA_2_2/boolean_5/2.onnx,TA,2,9,1.040948275862069,2
105,296,96,517,133,497,121,0,1,46,37.01,199.0,false,False,new,experiments/results/TA_2_2/boolean_5/2.onnx,TA,2,10,1.040241448692153,2
106,316,102,551,142,544,115,0,1,48,39.99,244.0,false,False,new,experiments/results/TA_2_2/boolean_5/2.onnx,TA,2,11,1.0128676470588236,2
107,336,108,585,151,527,129,0,1,50,45.02,208.0,false,False,new,experiments/results/TA_2_2/boolean_5/2.onnx,TA,2,12,1.110056925996205,2
108,356,114,619,160,559,125,0,1,52,47.03,233.0,false,False,new,experiments/results/TA_2_2/boolean_5/2.onnx,TA,2,13,1.1073345259391771,2
109,376,120,653,169,543,148,0,1,54,55.08,211.0,false,False,new,experiments/results/TA_2_2/boolean_5/2.onnx,TA,2,14,1.2025782688766113,2
