,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,8,0,7,0,321,0,0,0,1,0.0,27.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,1,5,0.021806853582554516,0
1,319,87,540,120,394,102,2,1,91,36.33,140.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,2,5,1.3705583756345177,0
2,2722,0,5001,0,2920,269,12,0,646,0.0,1632.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,3,5,1.7126712328767124,0
3,8,0,7,0,182,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,1,5,0.038461538461538464,1
4,199,37,256,47,309,16,1,14,30,28.66,100.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,2,5,0.8284789644012945,1
5,3055,0,5001,0,7923,911,21,0,590,0.0,2216.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,3,5,0.6312003029155623,1
6,8,0,7,0,236,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,1,5,0.029661016949152543,2
7,194,31,248,35,339,18,2,1,36,28.66,121.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,2,5,0.7315634218289085,2
8,3093,0,5001,0,7566,852,25,0,591,0.0,2082.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,3,5,0.6609833465503568,2
9,8,0,7,0,213,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,1,5,0.03286384976525822,3
10,126,31,143,35,258,13,0,1,6,23.62,76.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,2,5,0.5542635658914729,3
11,1611,46,2143,54,2251,375,11,1,60,112.23,921.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,3,5,0.952021323856064,3
12,4328,0,5001,0,8779,285,82,0,60,0.0,5258.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,4,5,0.5696548581843035,3
13,8,0,7,0,210,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,1,5,0.03333333333333333,4
14,115,31,129,35,263,10,0,1,6,23.14,73.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,2,5,0.49049429657794674,4
15,1408,76,1787,110,1655,248,10,1,41,86.53,758.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,3,5,1.0797583081570996,4
16,4286,0,5001,0,9156,332,77,0,60,0.0,5188.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,4,5,0.5461992136304062,4
17,8,0,7,0,208,0,0,0,1,0.0,12.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,1,5,0.03365384615384615,5
18,115,31,131,35,282,12,1,1,6,23.14,86.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,2,5,0.4645390070921986,5
19,1336,62,1753,70,1746,266,8,1,107,135.61,719.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,3,5,1.0040091638029782,5
20,4301,0,5001,0,10510,334,55,0,44,0.0,5829.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,4,5,0.4758325404376784,5
21,8,0,7,0,198,0,0,0,1,0.0,12.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,1,5,0.03535353535353535,6
22,109,31,124,35,262,9,1,1,6,22.66,86.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,2,5,0.4732824427480916,6
23,967,69,1224,77,1324,164,8,1,39,149.13,603.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,3,5,0.9244712990936556,6
24,4200,0,5001,0,9902,376,49,0,46,0.0,5367.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,4,5,0.5050494849525349,6
25,8,0,7,0,225,0,0,0,1,0.0,13.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,1,5,0.03111111111111111,7
26,107,31,126,35,275,11,1,1,6,23.14,71.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,2,5,0.4581818181818182,7
27,860,85,1112,106,1168,174,1,1,21,127.39,479.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,3,5,0.952054794520548,7
28,3943,0,5001,0,10119,384,60,0,47,0.0,5296.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,4,5,0.49421879632374743,7
29,8,0,7,0,197,0,0,0,1,0.0,12.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,1,5,0.03553299492385787,8
30,138,31,177,35,291,11,1,1,24,24.66,97.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,2,5,0.6082474226804123,8
31,1700,192,2743,313,3059,603,7,1,301,136.45,908.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,3,5,0.8966982674076496,8
32,3848,0,5001,0,9032,346,70,0,34,0.0,5036.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,4,5,0.5536979627989371,8
33,8,0,7,0,197,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//boolean_DP_3_5_over_boolean/,DP,1,5,0.03553299492385787,10
