,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx
0,0.02431011199951172,0,1e-05,20,0.1,17,True,1.5011704,0
1,74.71600437164307,50000,1e-05,20,0.1,17,True,-83.02262,1
2,146.85788488388062,100000,1e-05,20,0.1,17,True,-87.574814,2
3,218.40086197853088,150000,1e-05,20,0.1,17,True,-87.32167,3
4,288.25779581069946,200000,1e-05,20,0.1,17,True,-62.49929,4
5,358.00307035446167,250000,1e-05,20,0.1,17,True,-75.71184,5
6,428.68768858909607,300000,1e-05,20,0.1,17,True,-75.63504,6
7,499.2424280643463,350000,1e-05,20,0.1,17,True,-67.558304,7
8,569.2537233829498,400000,1e-05,20,0.1,17,True,-42.21007,8
9,638.4441072940826,450000,1e-05,20,0.1,17,True,-4.8436456,9
10,708.4485151767731,500000,1e-05,20,0.1,17,True,-2.997366,10
11,779.559798002243,550000,1e-05,20,0.1,17,True,-59.81531,11
12,849.0789144039154,600000,1e-05,20,0.1,17,True,-2.9138596,12
13,920.3987851142883,650000,1e-05,20,0.1,17,True,-5.3309507,13
14,992.0811996459961,700000,1e-05,20,0.1,17,True,-5.534498,14
15,1063.7082114219666,750000,1e-05,20,0.1,17,True,-6.5030756,15
16,1134.069019794464,800000,1e-05,20,0.1,17,True,-6.364955,16
17,1204.3098540306091,850000,1e-05,20,0.1,17,True,-8.848032,17
18,1275.1568281650543,900000,1e-05,20,0.1,17,True,-5.491052,18
19,1345.7411181926727,950000,1e-05,20,0.1,17,True,-5.5410247,19
20,1416.2042438983917,1000000,1e-05,20,0.1,17,True,-6.0121093,20
21,1486.7066571712494,1050000,1e-05,20,0.1,17,True,-8.059828,21
22,1556.8321130275726,1100000,1e-05,20,0.1,17,True,-8.906891,22
23,1626.512036561966,1150000,1e-05,20,0.1,17,True,-9.930541,23
24,1695.9755582809448,1200000,1e-05,20,0.1,17,True,-10.658615,24
25,1774.1554670333862,1250000,1e-05,20,0.1,17,True,-6.291261,25
26,1851.9858503341675,1300000,1e-05,20,0.1,17,True,-10.772864,26
27,1932.0794560909271,1350000,1e-05,20,0.1,17,True,-12.497345,27
28,2007.0677003860474,1400000,1e-05,20,0.1,17,True,-5.514875,28
29,2076.156310558319,1450000,1e-05,20,0.1,17,True,-7.9527965,29
30,2144.7500739097595,1500000,1e-05,20,0.1,17,True,-13.326447,30
31,2213.3992438316345,1550000,1e-05,20,0.1,17,True,-10.148219,31
32,2282.0575873851776,1600000,1e-05,20,0.1,17,True,-12.950989,32
33,2351.005884408951,1650000,1e-05,20,0.1,17,True,-21.12262,33
34,2420.1570134162903,1700000,1e-05,20,0.1,17,True,-22.1132,34
35,2489.0101578235626,1750000,1e-05,20,0.1,17,True,-7.3527446,35
36,2558.328316450119,1800000,1e-05,20,0.1,17,True,-5.261563,36
37,2627.929491519928,1850000,1e-05,20,0.1,17,True,-7.346541,37
38,2696.293918609619,1900000,1e-05,20,0.1,17,True,-13.765382,38
39,2764.854031085968,1950000,1e-05,20,0.1,17,True,-9.234057,39
40,2833.799473762512,2000000,1e-05,20,0.1,17,True,-18.651525,40
41,2902.751445531845,2050000,1e-05,20,0.1,17,True,-14.1034975,41
42,2971.610247850418,2100000,1e-05,20,0.1,17,True,-7.4079375,42
43,3040.7978410720825,2150000,1e-05,20,0.1,17,True,-11.465634,43
44,3109.625123500824,2200000,1e-05,20,0.1,17,True,-12.28355,44
45,3178.014625310898,2250000,1e-05,20,0.1,17,True,-16.792713,45
46,3246.997416496277,2300000,1e-05,20,0.1,17,True,-23.555206,46
47,3315.747955799103,2350000,1e-05,20,0.1,17,True,-19.471611,47
48,3384.648216485977,2400000,1e-05,20,0.1,17,True,-17.270617,48
49,3453.587704896927,2450000,1e-05,20,0.1,17,True,-20.101706,49
50,3522.215698480606,2500000,1e-05,20,0.1,17,True,-17.255186,50
51,3590.8636858463287,2550000,1e-05,20,0.1,17,True,-16.542923,51
52,3659.5847585201263,2600000,1e-05,20,0.1,17,True,-16.52962,52
53,3728.2865703105927,2650000,1e-05,20,0.1,17,True,-12.181025,53
54,3797.4682590961456,2700000,1e-05,20,0.1,17,True,-16.73526,54
55,3866.4081988334656,2750000,1e-05,20,0.1,17,True,-17.502388,55
56,3935.492461681366,2800000,1e-05,20,0.1,17,True,-18.417404,56
57,4004.074623823166,2850000,1e-05,20,0.1,17,True,-6.1430006,57
58,4073.902445077896,2900000,1e-05,20,0.1,17,True,-4.728333,58
59,4143.674601078033,2950000,1e-05,20,0.1,17,True,-4.579871,59
60,4213.844402074814,3000000,1e-05,20,0.1,17,True,-5.0315185,60
61,4283.677808523178,3050000,1e-05,20,0.1,17,True,-4.4688334,61
62,4353.7601063251495,3100000,1e-05,20,0.1,17,True,-5.7710466,62
63,4423.987478971481,3150000,1e-05,20,0.1,17,True,-5.072151,63
