,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,idx
0,66,11,76,12,183,2,0,1,40,20.66,20.0,new,experiments/results/TL_2_2/ra_feature2_2h/0.onnx,TL,3,3,0.02431011199951172,0,1e-05,20,0.1,17,True,0
1,146,29,189,34,302,20,0,1,34,22.55,95.0,new,experiments/results/TL_2_2/ra_feature2_2h/5.onnx,TL,3,3,358.00307035446167,250000,1e-05,20,0.1,17,True,5
2,18,11,21,12,168,2,0,1,4,17.14,11.0,new,experiments/results/TL_2_2/ra_feature2_2h/10.onnx,TL,3,3,708.4485151767731,500000,1e-05,20,0.1,17,True,10
3,17,11,19,12,164,2,0,1,7,16.66,8.0,new,experiments/results/TL_2_2/ra_feature2_2h/15.onnx,TL,3,3,1063.7082114219666,750000,1e-05,20,0.1,17,True,15
4,18,11,20,12,174,2,0,1,7,17.14,11.0,new,experiments/results/TL_2_2/ra_feature2_2h/20.onnx,TL,3,3,1416.2042438983917,1000000,1e-05,20,0.1,17,True,20
5,18,11,19,12,184,2,0,1,7,16.66,12.0,new,experiments/results/TL_2_2/ra_feature2_2h/25.onnx,TL,3,3,1774.1554670333862,1250000,1e-05,20,0.1,17,True,25
6,50,18,61,23,195,2,0,1,19,19.7,23.0,new,experiments/results/TL_2_2/ra_feature2_2h/30.onnx,TL,3,3,2144.7500739097595,1500000,1e-05,20,0.1,17,True,30
7,19,11,20,12,150,2,0,1,8,17.14,9.0,new,experiments/results/TL_2_2/ra_feature2_2h/35.onnx,TL,3,3,2489.0101578235626,1750000,1e-05,20,0.1,17,True,35
8,29,11,31,12,165,2,0,1,12,17.62,17.0,new,experiments/results/TL_2_2/ra_feature2_2h/40.onnx,TL,3,3,2833.799473762512,2000000,1e-05,20,0.1,17,True,40
9,74,20,95,27,212,10,0,6,29,22.18,32.0,new,experiments/results/TL_2_2/ra_feature2_2h/45.onnx,TL,3,3,3178.014625310898,2250000,1e-05,20,0.1,17,True,45
10,40,11,42,12,202,2,0,1,16,18.66,15.0,new,experiments/results/TL_2_2/ra_feature2_2h/50.onnx,TL,3,3,3522.215698480606,2500000,1e-05,20,0.1,17,True,50
11,3368,82,4642,135,14900,119,0,393,822,435.71,14093.0,new,experiments/results/TL_2_2/ra_feature2_2h/55.onnx,TL,3,3,3866.4081988334656,2750000,1e-05,20,0.1,17,True,55
12,3095,18,3625,22,12225,28,0,26,1286,231.55,11444.0,new,experiments/results/TL_2_2/ra_feature2_2h/60.onnx,TL,3,3,4213.844402074814,3000000,1e-05,20,0.1,17,True,60
13,8010,62,9377,81,81471,229,0,9,3251,479.79,79032.0,new,experiments/results/TL_2_2/ra_feature2_2h/65.onnx,TL,3,3,4566.575678825378,3250000,1e-05,20,0.1,17,True,65
14,346,14,389,16,463,3,0,1,161,65.67,205.0,new,experiments/results/TL_2_2/ra_feature2_2h/70.onnx,TL,3,3,4914.216796159744,3500000,1e-05,20,0.1,17,True,70
15,446,14,530,16,672,18,0,2,188,119.63,372.0,new,experiments/results/TL_2_2/ra_feature2_2h/75.onnx,TL,3,3,5263.647192239761,3750000,1e-05,20,0.1,17,True,75
16,139,14,164,16,289,3,0,1,83,8.66,65.0,new,experiments/results/TL_2_2/ra_feature2_2h/80.onnx,TL,3,3,5612.691610813141,4000000,1e-05,20,0.1,17,True,80
17,155,16,182,20,253,2,0,3,90,11.65,62.0,new,experiments/results/TL_2_2/ra_feature2_2h/85.onnx,TL,3,3,5963.053409576416,4250000,1e-05,20,0.1,17,True,85
18,91,11,112,12,265,10,0,1,50,24.18,49.0,new,experiments/results/TL_2_2/ra_feature2_2h/90.onnx,TL,3,3,6314.5419726371765,4500000,1e-05,20,0.1,17,True,90
19,102,11,123,12,243,8,0,1,58,25.14,39.0,new,experiments/results/TL_2_2/ra_feature2_2h/95.onnx,TL,3,3,6666.359135150909,4750000,1e-05,20,0.1,17,True,95
20,300,20,406,26,378,21,0,1,184,50.65,137.0,new,experiments/results/TL_2_2/ra_feature2_2h/100.onnx,TL,3,3,7020.171967506409,5000000,1e-05,20,0.1,17,True,100
