,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,5.0,5.0,6.0,6.0,158.0,2.0,0.0,1.0,0.0,15.7,9.0,True,new,experiments/results/BW_2_2/5mill_RR10k_NORA_1/0.onnx,BW,1,1,0
1,7.0,7.0,9.0,9.0,142.0,3.0,0.0,1.0,0.0,16.24,8.0,True,new,experiments/results/BW_2_2/5mill_RR10k_NORA_1/0.onnx,BW,1,2,0
2,9.0,9.0,12.0,12.0,149.0,4.0,0.0,1.0,0.0,16.24,9.0,True,new,experiments/results/BW_2_2/5mill_RR10k_NORA_1/0.onnx,BW,1,3,0
3,11.0,11.0,15.0,15.0,143.0,5.0,0.0,1.0,0.0,17.7,9.0,True,new,experiments/results/BW_2_2/5mill_RR10k_NORA_1/0.onnx,BW,1,4,0
4,13.0,13.0,18.0,18.0,179.0,6.0,0.0,1.0,0.0,18.72,15.0,True,new,experiments/results/BW_2_2/5mill_RR10k_NORA_1/0.onnx,BW,1,5,0
5,15.0,15.0,21.0,21.0,167.0,7.0,0.0,1.0,0.0,18.21,15.0,True,new,experiments/results/BW_2_2/5mill_RR10k_NORA_1/0.onnx,BW,1,6,0
6,17.0,17.0,24.0,24.0,149.0,8.0,0.0,1.0,0.0,19.23,13.0,True,new,experiments/results/BW_2_2/5mill_RR10k_NORA_1/0.onnx,BW,1,7,0
7,19.0,19.0,27.0,27.0,176.0,9.0,0.0,1.0,0.0,19.2,20.0,True,new,experiments/results/BW_2_2/5mill_RR10k_NORA_1/0.onnx,BW,1,8,0
8,21.0,21.0,30.0,30.0,158.0,10.0,0.0,1.0,0.0,19.23,15.0,True,new,experiments/results/BW_2_2/5mill_RR10k_NORA_1/0.onnx,BW,1,9,0
9,23.0,23.0,33.0,33.0,157.0,11.0,0.0,1.0,0.0,19.7,21.0,True,new,experiments/results/BW_2_2/5mill_RR10k_NORA_1/0.onnx,BW,1,10,0
10,25.0,25.0,36.0,36.0,161.0,12.0,0.0,1.0,0.0,19.7,16.0,True,new,experiments/results/BW_2_2/5mill_RR10k_NORA_1/0.onnx,BW,1,11,0
11,27.0,27.0,39.0,39.0,169.0,13.0,0.0,1.0,0.0,19.7,29.0,True,new,experiments/results/BW_2_2/5mill_RR10k_NORA_1/0.onnx,BW,1,12,0
12,29.0,29.0,42.0,42.0,182.0,14.0,0.0,1.0,0.0,19.7,19.0,True,new,experiments/results/BW_2_2/5mill_RR10k_NORA_1/0.onnx,BW,1,13,0
13,31.0,31.0,45.0,45.0,176.0,15.0,0.0,1.0,0.0,20.18,32.0,True,new,experiments/results/BW_2_2/5mill_RR10k_NORA_1/0.onnx,BW,1,14,0
14,33.0,33.0,48.0,48.0,196.0,16.0,0.0,1.0,0.0,20.66,31.0,True,new,experiments/results/BW_2_2/5mill_RR10k_NORA_1/0.onnx,BW,1,15,0
15,17.0,17.0,30.0,28.0,156.0,6.0,0.0,1.0,0.0,18.69,23.0,True,new,experiments/results/BW_2_2/5mill_RR10k_NORA_1/0.onnx,BW,2,1,0
