,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,6,6,8,8,176,2,0,1,0,17.7,12.0,false,False,new,experiments/results/AT_2_2/boolean_3/7.onnx,AT,1,1,0.045454545454545456
1,7,6,10,8,181,2,0,1,0,17.7,14.0,false,False,new,experiments/results/AT_2_2/boolean_3/7.onnx,AT,1,2,0.055248618784530384
2,8,6,12,8,186,2,0,1,0,19.2,13.0,false,False,new,experiments/results/AT_2_2/boolean_3/7.onnx,AT,1,3,0.06451612903225806
3,9,6,14,8,182,2,0,1,0,19.2,23.0,false,False,new,experiments/results/AT_2_2/boolean_3/7.onnx,AT,1,4,0.07692307692307693
4,10,6,16,8,182,3,0,1,0,20.18,19.0,false,False,new,experiments/results/AT_2_2/boolean_3/7.onnx,AT,1,5,0.08791208791208792
5,11,6,18,8,180,3,0,1,0,20.18,18.0,false,False,new,experiments/results/AT_2_2/boolean_3/7.onnx,AT,1,6,0.1
6,12,6,20,8,233,3,0,1,0,20.18,29.0,false,False,new,experiments/results/AT_2_2/boolean_3/7.onnx,AT,1,7,0.08583690987124463
7,13,6,22,8,189,3,0,1,0,20.21,25.0,false,False,new,experiments/results/AT_2_2/boolean_3/7.onnx,AT,1,8,0.1164021164021164
8,14,6,24,8,195,3,0,1,0,19.7,27.0,false,False,new,experiments/results/AT_2_2/boolean_3/7.onnx,AT,1,9,0.12307692307692308
9,15,6,26,8,203,3,0,1,0,20.18,25.0,false,False,new,experiments/results/AT_2_2/boolean_3/7.onnx,AT,1,10,0.12807881773399016
10,16,6,28,8,194,4,0,1,0,20.69,24.0,false,False,new,experiments/results/AT_2_2/boolean_3/7.onnx,AT,1,11,0.14432989690721648
11,17,6,30,8,198,5,0,1,0,20.18,31.0,false,False,new,experiments/results/AT_2_2/boolean_3/7.onnx,AT,1,12,0.15151515151515152
