,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,5.0,5.0,6.0,6.0,141.0,2.0,0.0,1.0,0.0,15.7,8.0,True,new,experiments/results/BW_2_2/multiple_2/0.onnx,BW,1,1,0
1,5.0,5.0,6.0,6.0,162.0,2.0,0.0,1.0,0.0,16.24,7.0,True,new,experiments/results/BW_2_2/multiple_2/0.onnx,BW,1,2,0
2,5.0,5.0,6.0,6.0,160.0,2.0,0.0,1.0,0.0,16.24,10.0,True,new,experiments/results/BW_2_2/multiple_2/0.onnx,BW,1,3,0
3,5.0,5.0,6.0,6.0,140.0,2.0,0.0,1.0,0.0,16.24,8.0,True,new,experiments/results/BW_2_2/multiple_2/0.onnx,BW,1,4,0
4,5.0,5.0,6.0,6.0,174.0,2.0,0.0,1.0,0.0,16.24,10.0,True,new,experiments/results/BW_2_2/multiple_2/0.onnx,BW,1,5,0
5,5.0,5.0,6.0,6.0,143.0,2.0,0.0,1.0,0.0,16.24,9.0,True,new,experiments/results/BW_2_2/multiple_2/0.onnx,BW,1,6,0
6,5.0,5.0,6.0,6.0,141.0,2.0,0.0,1.0,0.0,16.24,7.0,True,new,experiments/results/BW_2_2/multiple_2/0.onnx,BW,1,7,0
7,5.0,5.0,6.0,6.0,160.0,2.0,0.0,1.0,0.0,16.24,8.0,True,new,experiments/results/BW_2_2/multiple_2/0.onnx,BW,1,8,0
8,5.0,5.0,6.0,6.0,142.0,2.0,0.0,1.0,0.0,16.24,9.0,True,new,experiments/results/BW_2_2/multiple_2/0.onnx,BW,1,9,0
9,5.0,5.0,6.0,6.0,142.0,2.0,0.0,1.0,0.0,16.24,7.0,True,new,experiments/results/BW_2_2/multiple_2/0.onnx,BW,1,10,0
10,5.0,5.0,6.0,6.0,141.0,2.0,0.0,1.0,0.0,16.72,8.0,True,new,experiments/results/BW_2_2/multiple_2/0.onnx,BW,1,11,0
11,5.0,5.0,6.0,6.0,142.0,2.0,0.0,1.0,0.0,17.2,9.0,True,new,experiments/results/BW_2_2/multiple_2/0.onnx,BW,1,12,0
12,5.0,5.0,6.0,6.0,143.0,2.0,0.0,1.0,0.0,16.72,9.0,True,new,experiments/results/BW_2_2/multiple_2/0.onnx,BW,1,13,0
13,5.0,5.0,6.0,6.0,161.0,2.0,0.0,1.0,0.0,16.72,7.0,True,new,experiments/results/BW_2_2/multiple_2/0.onnx,BW,1,14,0
14,5.0,5.0,6.0,6.0,144.0,2.0,0.0,1.0,0.0,17.7,8.0,True,new,experiments/results/BW_2_2/multiple_2/0.onnx,BW,1,15,0
15,17.0,14.0,29.0,23.0,156.0,10.0,0.0,1.0,0.0,19.2,15.0,True,new,experiments/results/BW_2_2/multiple_2/0.onnx,BW,2,1,0
16,21.0,18.0,35.0,29.0,156.0,12.0,0.0,1.0,0.0,19.17,21.0,True,new,experiments/results/BW_2_2/multiple_2/0.onnx,BW,2,2,0
17,25.0,22.0,41.0,35.0,191.0,14.0,0.0,1.0,0.0,19.68,53.0,True,new,experiments/results/BW_2_2/multiple_2/0.onnx,BW,2,3,0
18,29.0,26.0,47.0,41.0,166.0,16.0,0.0,1.0,0.0,19.68,26.0,True,new,experiments/results/BW_2_2/multiple_2/0.onnx,BW,2,4,0
19,33.0,30.0,53.0,47.0,181.0,18.0,0.0,1.0,0.0,19.68,44.0,True,new,experiments/results/BW_2_2/multiple_2/0.onnx,BW,2,5,0
20,37.0,34.0,59.0,53.0,201.0,20.0,0.0,1.0,0.0,20.66,39.0,True,new,experiments/results/BW_2_2/multiple_2/0.onnx,BW,2,6,0
21,45.0,42.0,75.0,69.0,191.0,26.0,0.0,1.0,0.0,21.14,37.0,True,new,experiments/results/BW_2_2/multiple_2/0.onnx,BW,2,7,0
22,49.0,46.0,81.0,75.0,210.0,28.0,0.0,1.0,0.0,21.14,43.0,True,new,experiments/results/BW_2_2/multiple_2/0.onnx,BW,2,8,0
23,101.0,98.0,219.0,201.0,276.0,96.0,0.0,1.0,0.0,19.92,70.0,True,new,experiments/results/BW_2_2/multiple_2/0.onnx,BW,2,9,0
24,53.0,50.0,83.0,77.0,197.0,28.0,0.0,1.0,0.0,20.66,31.0,True,new,experiments/results/BW_2_2/multiple_2/0.onnx,BW,2,10,0
25,57.0,54.0,89.0,83.0,187.0,30.0,0.0,1.0,0.0,21.62,39.0,True,new,experiments/results/BW_2_2/multiple_2/0.onnx,BW,2,11,0
26,61.0,58.0,95.0,89.0,184.0,32.0,0.0,1.0,0.0,21.62,38.0,True,new,experiments/results/BW_2_2/multiple_2/0.onnx,BW,2,12,0
27,65.0,62.0,101.0,95.0,226.0,34.0,0.0,1.0,0.0,21.7,56.0,True,new,experiments/results/BW_2_2/multiple_2/0.onnx,BW,2,13,0
28,69.0,66.0,107.0,101.0,187.0,36.0,0.0,1.0,0.0,22.18,45.0,True,new,experiments/results/BW_2_2/multiple_2/0.onnx,BW,2,14,0
29,73.0,70.0,113.0,107.0,216.0,38.0,0.0,1.0,0.0,22.18,53.0,True,new,experiments/results/BW_2_2/multiple_2/0.onnx,BW,2,15,0
