,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,11,7,12,8,229,2,0,1,3,19.23,25.0,false,False,new,experiments/results/TL_2_2/testSampleName/0.onnx,TL,1,1,0.05240174672489083,0
1,25,7,37,8,246,4,0,1,8,19.17,44.0,false,False,new,experiments/results/TL_2_2/testSampleName/0.onnx,TL,1,2,0.15040650406504066,0
2,35,9,46,10,252,3,0,1,11,20.66,44.0,false,False,new,experiments/results/TL_2_2/testSampleName/0.onnx,TL,2,1,0.18253968253968253,0
3,96,0,101,0,309,1,0,0,21,0.0,106.0,true,False,new,experiments/results/TL_2_2/testSampleName/0.onnx,TL,2,2,0.3268608414239482,0
4,11,7,12,8,227,2,0,1,3,18.24,35.0,false,False,new,experiments/results/TL_2_2/testSampleName/1.onnx,TL,1,1,0.05286343612334802,1
5,25,7,37,8,222,4,0,1,8,20.18,40.0,false,False,new,experiments/results/TL_2_2/testSampleName/1.onnx,TL,1,2,0.16666666666666666,1
6,35,9,46,10,232,3,0,1,11,20.66,54.0,false,False,new,experiments/results/TL_2_2/testSampleName/1.onnx,TL,2,1,0.19827586206896552,1
7,96,0,101,0,511,1,0,0,21,0.0,288.0,true,False,new,experiments/results/TL_2_2/testSampleName/1.onnx,TL,2,2,0.19765166340508805,1
8,11,7,12,8,228,2,0,1,3,18.21,33.0,false,False,new,experiments/results/TL_2_2/testSampleName/2.onnx,TL,1,1,0.05263157894736842,2
9,25,7,37,8,253,4,0,1,8,19.2,60.0,false,False,new,experiments/results/TL_2_2/testSampleName/2.onnx,TL,1,2,0.14624505928853754,2
10,35,9,46,10,280,3,0,1,11,20.66,87.0,false,False,new,experiments/results/TL_2_2/testSampleName/2.onnx,TL,2,1,0.16428571428571428,2
11,96,0,101,0,321,1,0,0,21,0.0,111.0,true,False,new,experiments/results/TL_2_2/testSampleName/2.onnx,TL,2,2,0.3146417445482866,2
12,11,7,12,8,224,2,0,1,3,18.72,21.0,false,False,new,experiments/results/TL_2_2/testSampleName/3.onnx,TL,1,1,0.05357142857142857,3
13,25,7,37,8,224,4,0,1,8,19.2,45.0,false,False,new,experiments/results/TL_2_2/testSampleName/3.onnx,TL,1,2,0.16517857142857142,3
14,35,9,46,10,255,3,0,1,11,20.66,69.0,false,False,new,experiments/results/TL_2_2/testSampleName/3.onnx,TL,2,1,0.1803921568627451,3
15,96,0,101,0,352,1,0,0,21,0.0,138.0,true,False,new,experiments/results/TL_2_2/testSampleName/3.onnx,TL,2,2,0.2869318181818182,3
16,11,7,12,8,204,2,0,1,3,18.72,23.0,false,False,new,experiments/results/TL_2_2/testSampleName/4.onnx,TL,1,1,0.058823529411764705,4
17,25,7,37,8,284,4,0,1,8,20.18,75.0,false,False,new,experiments/results/TL_2_2/testSampleName/4.onnx,TL,1,2,0.13028169014084506,4
18,35,9,46,10,232,3,0,1,11,20.66,50.0,false,False,new,experiments/results/TL_2_2/testSampleName/4.onnx,TL,2,1,0.19827586206896552,4
