,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,avg q,idx
0,3.2640178203582764,0,1e-05,20,0.1,31,True,10000,True,10000,True,True,0.33297208,0
1,121.02114200592041,50000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-4.1085725,1
2,238.03803992271423,100000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-8.695647,2
3,354.6042881011963,150000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-13.217982,3
4,480.62849736213684,200000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-17.380648,4
5,603.7517147064209,250000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-21.29118,5
6,724.651908159256,300000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-25.15517,6
7,839.4538464546204,350000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-28.292559,7
8,954.2889113426208,400000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-31.791927,8
9,1068.2015776634216,450000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-34.498066,9
10,1182.4826650619507,500000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-37.743504,10
11,1297.0456373691559,550000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-41.81486,11
12,1410.9640944004059,600000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-43.236362,12
13,1525.2859983444214,650000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-46.375736,13
14,1639.2581994533539,700000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-48.24133,14
15,1753.33260512352,750000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-51.54383,15
16,1867.2671718597412,800000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-54.23219,16
17,1980.7395558357239,850000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-55.489563,17
18,2094.8158779144287,900000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-56.782135,18
19,2208.922776222229,950000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-59.486885,19
20,2323.3143928050995,1000000,1e-05,20,0.1,31,True,10000,True,10000,True,True,-60.79536,20
