,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,idx
0,665,447,1690,975,2953,812,0,1,0,193.77,1610.0,new,experiments/results/TA_2_2/5mill_L/0.onnx,TA,3,3,3.2640178203582764,0,1e-05,20,0.1,31,True,10000,True,10000,True,True,0
1,1002,231,2163,399,4717,748,0,1,40,210.15,3412.0,new,experiments/results/TA_2_2/5mill_L/5.onnx,TA,3,3,603.7517147064209,250000,1e-05,20,0.1,31,True,10000,True,10000,True,True,5
2,1061,396,2495,834,3271,919,0,1,87,127.7,1627.0,new,experiments/results/TA_2_2/5mill_L/10.onnx,TA,3,3,1182.4826650619507,500000,1e-05,20,0.1,31,True,10000,True,10000,True,True,10
3,729,209,1719,343,2389,760,0,1,39,205.47,1238.0,new,experiments/results/TA_2_2/5mill_L/15.onnx,TA,3,3,1753.33260512352,750000,1e-05,20,0.1,31,True,10000,True,10000,True,True,15
4,1056,393,2559,839,3815,1110,0,1,117,67.52,1734.0,new,experiments/results/TA_2_2/5mill_L/20.onnx,TA,3,3,2323.3143928050995,1000000,1e-05,20,0.1,31,True,10000,True,10000,True,True,20
5,940,287,2192,526,3124,951,0,1,89,242.04,1647.0,new,experiments/results/TA_2_2/5mill_L/25.onnx,TA,3,3,2903.4714663028717,1250000,1e-05,20,0.1,31,True,10000,True,10000,True,True,25
6,961,309,2389,584,3431,1279,0,1,78,225.18,1482.0,new,experiments/results/TA_2_2/5mill_L/30.onnx,TA,3,3,3491.5670750141144,1500000,1e-05,20,0.1,31,True,10000,True,10000,True,True,30
7,913,256,2189,456,3029,960,0,1,83,72.99,1516.0,new,experiments/results/TA_2_2/5mill_L/35.onnx,TA,3,3,4072.171527862549,1750000,1e-05,20,0.1,31,True,10000,True,10000,True,True,35
8,980,299,2209,531,3521,962,0,1,53,37.21,1843.0,new,experiments/results/TA_2_2/5mill_L/40.onnx,TA,3,3,4655.403346538544,2000000,1e-05,20,0.1,31,True,10000,True,10000,True,True,40
9,997,277,2189,489,3386,988,0,1,117,180.56,1674.0,new,experiments/results/TA_2_2/5mill_L/45.onnx,TA,3,3,5240.500593185425,2250000,1e-05,20,0.1,31,True,10000,True,10000,True,True,45
10,1003,260,2255,466,3130,837,0,1,211,243.17,1611.0,new,experiments/results/TA_2_2/5mill_L/50.onnx,TA,3,3,5838.849072217941,2500000,1e-05,20,0.1,31,True,10000,True,10000,True,True,50
11,1032,288,2471,531,3704,1064,0,1,178,138.7,1698.0,new,experiments/results/TA_2_2/5mill_L/55.onnx,TA,3,3,6431.744125127792,2750000,1e-05,20,0.1,31,True,10000,True,10000,True,True,55
12,1053,565,3018,1332,3484,1592,0,1,203,166.23,742.0,new,experiments/results/TA_2_2/5mill_L/60.onnx,TA,3,3,7027.862970113754,3000000,1e-05,20,0.1,31,True,10000,True,10000,True,True,60
13,987,406,2643,883,3442,1295,0,1,81,226.62,1178.0,new,experiments/results/TA_2_2/5mill_L/65.onnx,TA,3,3,7616.79656291008,3250000,1e-05,20,0.1,31,True,10000,True,10000,True,True,65
14,1026,231,2187,395,3698,911,0,1,67,160.46,2096.0,new,experiments/results/TA_2_2/5mill_L/70.onnx,TA,3,3,8207.759845256805,3500000,1e-05,20,0.1,31,True,10000,True,10000,True,True,70
15,1038,239,2266,410,3470,693,0,1,162,192.48,2132.0,new,experiments/results/TA_2_2/5mill_L/75.onnx,TA,3,3,8808.688421010971,3750000,1e-05,20,0.1,31,True,10000,True,10000,True,True,75
16,1048,279,2245,485,3879,913,0,1,151,211.49,2141.0,new,experiments/results/TA_2_2/5mill_L/80.onnx,TA,3,3,9387.831833600998,4000000,1e-05,20,0.1,31,True,10000,True,10000,True,True,80
17,1048,416,2902,895,4123,1424,0,1,203,25.21,1648.0,new,experiments/results/TA_2_2/5mill_L/85.onnx,TA,3,3,9985.227231502533,4250000,1e-05,20,0.1,31,True,10000,True,10000,True,True,85
18,1081,191,2125,297,3815,22,0,1,123,68.26,3072.0,new,experiments/results/TA_2_2/5mill_L/90.onnx,TA,3,3,10579.002873897552,4500000,1e-05,20,0.1,31,True,10000,True,10000,True,True,90
19,863,183,1639,282,2772,566,0,1,62,27.75,1676.0,new,experiments/results/TA_2_2/5mill_L/95.onnx,TA,3,3,11182.181418180466,4750000,1e-05,20,0.1,31,True,10000,True,10000,True,True,95
20,970,134,1868,183,3400,632,0,1,94,37.05,2276.0,new,experiments/results/TA_2_2/5mill_L/100.onnx,TA,3,3,11779.252382040024,5000000,1e-05,20,0.1,31,True,10000,True,10000,True,True,100
