,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,5.0,5.0,6.0,6.0,116.0,1.0,0.0,1.0,0.0,15.69,4.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,1,1
1,5.0,5.0,6.0,6.0,118.0,2.0,0.0,1.0,0.0,16.18,5.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,1,2
2,5.0,5.0,6.0,6.0,121.0,2.0,0.0,1.0,0.0,16.18,6.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,1,3
3,5.0,5.0,6.0,6.0,123.0,2.0,0.0,1.0,0.0,16.18,6.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,1,4
4,5.0,5.0,6.0,6.0,157.0,2.0,0.0,1.0,0.0,16.19,9.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,1,5
5,5.0,5.0,6.0,6.0,120.0,2.0,0.0,1.0,0.0,16.18,7.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,1,6
6,5.0,5.0,6.0,6.0,136.0,2.0,0.0,1.0,0.0,16.66,6.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,1,7
7,5.0,5.0,6.0,6.0,125.0,2.0,0.0,1.0,0.0,16.66,6.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,1,8
8,5.0,5.0,6.0,6.0,125.0,2.0,0.0,1.0,0.0,16.66,4.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,1,9
9,5.0,5.0,6.0,6.0,127.0,2.0,0.0,1.0,0.0,17.14,5.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,1,10
10,5.0,5.0,6.0,6.0,127.0,2.0,0.0,1.0,0.0,17.14,6.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,1,11
11,5.0,5.0,6.0,6.0,158.0,2.0,0.0,1.0,0.0,17.15,6.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,1,12
12,5.0,5.0,6.0,6.0,159.0,2.0,0.0,1.0,0.0,17.69,4.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,1,13
13,5.0,5.0,6.0,6.0,130.0,2.0,0.0,1.0,0.0,17.62,4.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,1,14
14,5.0,5.0,6.0,6.0,160.0,2.0,0.0,1.0,0.0,18.18,5.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,1,15
15,14.0,11.0,18.0,14.0,131.0,4.0,0.0,2.0,0.0,16.66,12.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,2,1
16,25.0,15.0,34.0,20.0,155.0,8.0,0.0,2.0,0.0,17.62,21.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,2,2
17,30.0,19.0,41.0,26.0,164.0,10.0,0.0,1.0,0.0,18.18,31.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,2,3
18,35.0,23.0,50.0,32.0,172.0,14.0,0.0,1.0,0.0,19.14,36.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,2,4
19,39.0,27.0,56.0,38.0,171.0,16.0,0.0,1.0,0.0,20.18,29.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,2,5
20,43.0,31.0,62.0,44.0,176.0,18.0,0.0,1.0,0.0,20.66,30.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,2,6
21,47.0,35.0,68.0,50.0,225.0,20.0,0.0,1.0,0.0,21.62,37.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,2,7
22,51.0,39.0,74.0,56.0,186.0,22.0,0.0,1.0,0.0,22.66,38.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,2,8
23,55.0,43.0,80.0,62.0,225.0,24.0,0.0,1.0,0.0,23.14,26.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,2,9
24,59.0,47.0,86.0,68.0,212.0,26.0,0.0,1.0,0.0,24.18,34.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,2,10
25,63.0,51.0,92.0,74.0,197.0,28.0,0.0,1.0,0.0,25.62,35.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,2,11
26,67.0,55.0,98.0,80.0,250.0,30.0,0.0,1.0,0.0,26.66,45.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,2,12
27,71.0,59.0,104.0,86.0,229.0,32.0,0.0,1.0,0.0,28.18,34.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,2,13
28,75.0,63.0,110.0,92.0,244.0,34.0,0.0,1.0,0.0,29.14,33.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,2,14
29,79.0,67.0,116.0,98.0,251.0,36.0,0.0,1.0,0.0,9.73,40.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,2,15
30,32.0,26.0,49.0,39.0,189.0,17.0,0.0,2.0,0.0,18.66,34.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,3,1
31,85.0,36.0,145.0,58.0,234.0,57.0,0.0,2.0,0.0,13.68,73.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,3,2
32,105.0,65.0,180.0,111.0,267.0,72.0,0.0,2.0,0.0,28.72,87.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,3,3
33,201.0,135.0,435.0,292.0,519.0,226.0,0.0,2.0,0.0,100.79,204.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,3,4
34,301.0,209.0,701.0,488.0,774.0,387.0,0.0,2.0,0.0,69.61,303.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,3,5
35,387.0,288.0,935.0,685.0,739.0,532.0,0.0,2.0,0.0,33.26,275.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,3,6
36,577.0,440.0,1455.0,1093.0,1387.0,851.0,0.0,2.0,0.0,29.2,429.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,3,7
37,485.0,351.0,1169.0,837.0,1267.0,665.0,0.0,2.0,0.0,61.81,389.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,3,8
38,547.0,410.0,1337.0,981.0,1366.0,773.0,0.0,2.0,0.0,179.16,440.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,3,9
39,646.0,493.0,1608.0,1196.0,1621.0,939.0,0.0,2.0,0.0,115.72,502.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,3,10
40,794.0,636.0,2018.0,1565.0,2590.0,1188.0,0.0,2.0,0.0,49.56,671.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,3,11
41,1367.0,1136.0,3679.0,2939.0,6210.0,2247.0,0.0,2.0,0.0,49.21,1177.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,3,12
42,1591.0,1336.0,4317.0,3477.0,8896.0,2658.0,0.0,2.0,0.0,100.13,1402.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,3,13
43,1624.0,1350.0,4389.0,3513.0,10315.0,2689.0,0.0,2.0,0.0,183.62,1436.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,3,14
44,1657.0,1378.0,4473.0,3580.0,11175.0,2753.0,0.0,2.0,0.0,380.71,1496.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,3,15
45,103.0,71.0,208.0,136.0,269.0,100.0,0.0,2.0,0.0,17.73,72.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,4,1
46,353.0,197.0,921.0,511.0,790.0,543.0,0.0,2.0,0.0,59.85,304.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,4,2
47,1078.0,744.0,3632.0,2309.0,4076.0,2513.0,0.0,2.0,0.0,148.31,1356.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,4,3
48,2265.0,1681.0,8265.0,5625.0,18101.0,5924.0,0.0,2.0,0.0,58.01,4280.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,4,4
49,4114.0,3338.0,15712.0,11467.0,61425.0,11453.0,0.0,2.0,0.0,368.21,11384.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,4,5
50,6735.0,5458.0,26526.0,19204.0,186333.0,19580.0,0.0,2.0,0.0,581.55,29669.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,4,6
51,10319.0,8521.0,41494.0,30482.0,488739.0,30842.0,0.0,2.0,0.0,531.96,69127.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,4,7
52,,,,,,,,,,,,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,4,8
53,343.0,146.0,814.0,279.0,587.0,436.0,0.0,2.0,0.0,64.73,205.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,5,1
54,2061.0,1053.0,7656.0,3608.0,14307.0,5512.0,0.0,2.0,0.0,113.4,3034.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,5,2
55,8274.0,5122.0,37489.0,20683.0,379217.0,28934.0,0.0,2.0,0.0,358.79,32823.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,5,3
56,,,,,,,,,,,,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,5,4
57,3118.0,1797.0,13751.0,6616.0,62506.0,10089.0,0.0,1.0,0.0,58.67,4462.0,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,6,1
58,,,,,,,,,,,,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,6,2
59,,,,,,,,,,,,new,experiments/results/BW_2_2/5mill_L/15.onnx,BW,7,1
