,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx
0,0.02398085594177246,0,1e-05,20,0.1,17,True,-0.4076703,0
1,69.77719521522522,50000,1e-05,20,0.1,17,True,-48.938942,1
2,137.32025265693665,100000,1e-05,20,0.1,17,True,-31.369463,2
3,204.8378028869629,150000,1e-05,20,0.1,17,True,-37.728226,3
4,272.83661222457886,200000,1e-05,20,0.1,17,True,-34.43486,4
5,340.5902545452118,250000,1e-05,20,0.1,17,True,-32.12464,5
6,408.2116539478302,300000,1e-05,20,0.1,17,True,-18.236647,6
7,475.7374517917633,350000,1e-05,20,0.1,17,True,-36.505966,7
8,543.2459225654602,400000,1e-05,20,0.1,17,True,-31.998285,8
9,610.865487575531,450000,1e-05,20,0.1,17,True,-30.568653,9
10,678.6523759365082,500000,1e-05,20,0.1,17,True,-18.652117,10
11,746.101019859314,550000,1e-05,20,0.1,17,True,-32.284687,11
12,814.011118888855,600000,1e-05,20,0.1,17,True,-34.650803,12
13,881.5497279167175,650000,1e-05,20,0.1,17,True,-28.1281,13
14,949.3677177429199,700000,1e-05,20,0.1,17,True,-29.565088,14
15,1017.118753194809,750000,1e-05,20,0.1,17,True,-43.130974,15
16,1087.5037715435028,800000,1e-05,20,0.1,17,True,-30.491621,16
17,1169.9769604206085,850000,1e-05,20,0.1,17,True,-29.556974,17
18,1247.734536409378,900000,1e-05,20,0.1,17,True,-29.328993,18
19,1331.2581431865692,950000,1e-05,20,0.1,17,True,-37.661232,19
20,1404.8955519199371,1000000,1e-05,20,0.1,17,True,-33.837296,20
21,1485.3906466960907,1050000,1e-05,20,0.1,17,True,-24.089453,21
22,1575.1697545051575,1100000,1e-05,20,0.1,17,True,-35.756516,22
23,1645.5308039188385,1150000,1e-05,20,0.1,17,True,-27.046272,23
24,1718.9066376686096,1200000,1e-05,20,0.1,17,True,-27.35992,24
25,1807.3738300800323,1250000,1e-05,20,0.1,17,True,-23.766716,25
26,1886.8199038505554,1300000,1e-05,20,0.1,17,True,-31.910095,26
27,1954.2994937896729,1350000,1e-05,20,0.1,17,True,-34.91219,27
28,2032.3904678821564,1400000,1e-05,20,0.1,17,True,-21.001877,28
29,2113.7441051006317,1450000,1e-05,20,0.1,17,True,-15.68683,29
30,2191.848649740219,1500000,1e-05,20,0.1,17,True,-34.836445,30
31,2273.3163895606995,1550000,1e-05,20,0.1,17,True,-26.76492,31
32,2359.3108870983124,1600000,1e-05,20,0.1,17,True,-32.3454,32
33,2442.162786245346,1650000,1e-05,20,0.1,17,True,-36.635365,33
34,2519.078052997589,1700000,1e-05,20,0.1,17,True,-35.113647,34
35,2595.881555080414,1750000,1e-05,20,0.1,17,True,-35.40524,35
36,2682.1473891735077,1800000,1e-05,20,0.1,17,True,-28.007128,36
37,2758.880813598633,1850000,1e-05,20,0.1,17,True,-25.593977,37
38,2843.4194633960724,1900000,1e-05,20,0.1,17,True,-32.747177,38
39,2915.3229143619537,1950000,1e-05,20,0.1,17,True,-34.335392,39
40,3003.3741788864136,2000000,1e-05,20,0.1,17,True,-33.91382,40
