,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,30,20,39,24,32,5,1,1,4,15.14,2.0,false,False,new,mock,CM,1,1,1.21875
1,79,40,114,51,41,12,9,1,9,17.14,3.0,false,False,new,mock,CM,1,2,2.7804878048780486
2,147,56,223,72,69,42,11,1,11,24.18,7.0,false,False,new,mock,CM,1,3,3.2318840579710146
3,247,85,395,112,162,81,26,1,16,28.73,13.0,false,False,new,mock,CM,1,4,2.4382716049382718
4,403,107,661,143,270,89,82,1,27,85.83,9.0,false,False,new,mock,CM,1,5,2.448148148148148
5,549,148,919,197,442,151,109,1,26,37.92,30.0,false,False,new,mock,CM,1,6,2.079185520361991
6,745,187,1302,251,817,297,100,1,34,123.7,22.0,false,False,new,mock,CM,1,7,1.5936352509179927
7,1018,221,1794,302,1456,404,157,1,43,142.45,27.0,false,False,new,mock,CM,1,8,1.2321428571428572
8,1240,265,2212,365,2529,456,227,1,46,213.28,19.0,false,False,new,mock,CM,1,9,0.874654013444049
9,1587,311,2875,432,4493,674,244,1,53,194.52,26.0,false,False,new,mock,CM,1,10,0.6398842644113065
10,1801,371,3277,515,6051,777,286,1,57,31.58,29.0,false,False,new,mock,CM,1,11,0.5415633779540572
11,2048,418,3738,587,8034,842,339,1,58,213.37,31.0,false,False,new,mock,CM,1,12,0.4652725914861837
12,2405,502,4429,705,13313,1005,437,1,68,272.73,47.0,false,False,new,mock,CM,1,13,0.3326823405693683
13,2690,548,4964,773,20432,1123,503,1,72,82.77,49.0,false,False,new,mock,CM,1,14,0.24295223179326547
14,3485,627,6488,883,31397,1611,553,1,91,148.48,52.0,false,False,new,mock,CM,1,15,0.20664394687390514
15,186,90,331,151,101,49,1,1,81,28.18,13.0,false,False,new,mock,CM,2,1,3.277227722772277
16,1129,221,2254,413,862,343,82,1,511,57.67,28.0,false,False,new,mock,CM,2,2,2.6148491879350346
17,4778,554,10539,1017,16495,2062,395,1,2050,363.05,143.0,false,False,new,mock,CM,2,3,0.6389208851167021
18,6329,0,15001,0,37567,1682,2589,0,1986,0.0,320.0,true,False,new,mock,CM,2,4,0.3993132270343653
19,1139,355,2812,922,1343,462,3,1,773,114.51,41.0,false,False,new,mock,CM,3,1,2.093819806403574
20,5685,0,15001,0,24304,1243,987,0,3768,0.0,712.0,true,False,new,mock,CM,3,2,0.6172235023041475
21,5532,0,15001,0,13285,1564,18,0,3448,0.0,459.0,true,False,new,mock,CM,4,1,1.129168234851336
