,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,avg q,idx
0,2.9653732776641846,0,1e-05,20,0.1,20,True,10000,True,10000,True,True,-0.5176095,0
1,345.56149196624756,50000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-4.1815867,1
2,788.9094331264496,100000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-8.572156,2
3,1088.5782570838928,150000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-13.26603,3
4,1289.8811295032501,200000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-18.12722,4
5,1441.0742275714874,250000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-23.01786,5
6,1566.8344376087189,300000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-27.866503,6
7,1684.8250007629395,350000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-32.640938,7
8,1792.7564029693604,400000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-37.423748,8
9,1901.161906003952,450000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-42.140015,9
10,2009.016239643097,500000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-46.81369,10
11,2114.9651114940643,550000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-51.568306,11
12,2225.888030529022,600000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-56.349525,12
13,2355.3222863674164,650000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-60.94097,13
14,2500.0779192447662,700000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-65.64498,14
15,2607.40234208107,750000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-70.23873,15
16,2721.9148936271667,800000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-74.0597,16
17,2867.9571373462677,850000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-78.89934,17
18,2995.0359921455383,900000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-83.16868,18
19,3111.6217901706696,950000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-86.969406,19
