,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,avg q,idx
0,3.0037496089935303,0,1e-05,40,0.1,20,True,10000,True,10000,True,True,0.13372579,0
1,410.8293249607086,50000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-3.5985038,1
2,861.6974925994873,100000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-7.4734316,2
3,1322.9797022342682,150000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-11.51589,3
4,1793.106847524643,200000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-15.829519,4
5,2267.2334294319153,250000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-20.52948,5
6,2709.9789748191833,300000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-25.206177,6
7,3026.6539301872253,350000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-28.613035,7
8,3129.410263776779,400000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-22.316406,8
9,3255.1358211040497,450000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-15.067436,9
10,3378.8378717899323,500000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-11.340672,10
11,3485.0422883033752,550000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-6.5905347,11
12,3599.412304162979,600000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-5.0027084,12
13,3718.1363406181335,650000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-3.8639028,13
14,3828.018205165863,700000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-3.890639,14
15,3945.2992277145386,750000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-4.231253,15
16,4089.4888367652893,800000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-5.482747,16
17,4202.8144817352295,850000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-5.9324512,17
18,4309.931437730789,900000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-5.96182,18
19,4419.982000112534,950000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-6.653693,19
20,4523.251428365707,1000000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-6.458773,20
21,4624.956698656082,1050000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-6.1303844,21
22,4726.437592506409,1100000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-6.7304573,22
23,4825.131236314774,1150000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-7.408555,23
24,4926.042457818985,1200000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-6.6887364,24
25,5025.981413602829,1250000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-7.6973577,25
26,5124.372226715088,1300000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-7.546011,26
27,5222.498123884201,1350000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-8.592716,27
28,5318.380994319916,1400000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-8.727421,28
29,5417.175443887711,1450000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-7.837644,29
30,5521.464343547821,1500000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-7.491636,30
31,5624.549971103668,1550000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-7.9209194,31
32,5727.422574520111,1600000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-5.9722466,32
33,5831.457428216934,1650000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-6.0156984,33
34,5933.297237634659,1700000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-5.2245812,34
35,6036.165614366531,1750000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-5.3020945,35
36,6140.814466238022,1800000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-6.3319488,36
37,6241.6235773563385,1850000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-5.669309,37
38,6356.376460075378,1900000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-7.447805,38
39,6459.863852262497,1950000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-7.5371113,39
40,6563.262548685074,2000000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-7.6746216,40
41,6665.381869316101,2050000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-7.616093,41
42,6773.239859580994,2100000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-6.032689,42
43,6877.667941093445,2150000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-6.121521,43
44,6979.679466485977,2200000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-6.189258,44
45,7082.89755487442,2250000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-7.030401,45
46,7196.786038160324,2300000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-6.4144564,46
47,7306.400723934174,2350000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-5.298202,47
48,7413.337663412094,2400000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-5.207884,48
49,7523.847309350967,2450000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-4.162424,49
50,7632.194133520126,2500000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-4.109307,50
51,7749.240926980972,2550000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-5.012587,51
52,7851.157638549805,2600000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-5.677617,52
53,7971.5210020542145,2650000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-5.08432,53
54,8085.306431770325,2700000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-5.307013,54
55,8201.53087568283,2750000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-4.393857,55
56,8316.507333517075,2800000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-3.8004808,56
57,8434.863952159882,2850000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-3.870521,57
58,8554.873278141022,2900000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-3.892327,58
59,8667.280953168869,2950000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-3.8473003,59
60,8774.681672811508,3000000,1e-05,40,0.1,20,True,10000,True,10000,True,True,-4.782782,60
